,pnl,actual_loss,VaR_DN_full,VaR_DN_nodrift,mu_deltaV,sigma_deltaV,portfolio_value_linear,exception
2008-03-20,-13225.335175763517,13225.335175763517,17089.587827407675,17718.787023792007,629.1991963843323,7616.568107251591,1331621.7541922906,0
2008-03-21,5297.980867223229,-5297.980867223229,16599.7155498219,17231.85672350398,632.1411736820827,7407.257064083213,1318396.419016527,0
2008-03-24,-4455.131769874459,4455.131769874459,16598.35445962553,17209.997181759176,611.6427221336446,7397.860558088245,1323694.3998837501,0
2008-03-25,17371.728738145106,-17371.728738145106,16588.17336306124,17206.216951443257,618.043588382018,7396.235594617346,1319239.2681138758,0
2008-03-26,6275.092725272146,-6275.092725272146,17007.10111787613,17659.8725162711,652.771398394974,7591.2432157431795,1336610.996852021,0
2008-03-27,-3065.1857542283497,3065.1857542283497,17152.476548776838,17810.47067964285,657.9941308660113,7655.979089965706,1342886.089577293,0
2008-03-28,-9973.10082085543,9973.10082085543,17109.695065859378,17760.920143231568,651.2250773721909,7634.679379391804,1339820.9038230646,0
2008-03-31,-5510.3982282687,5510.3982282687,16870.60652559843,17458.83720102767,588.2306754292403,7504.826511910216,1329847.8030022092,0
2008-04-01,-9786.764198676723,9786.764198676723,16699.71547641093,17282.219071585245,582.5035951743171,7428.905738661612,1324337.4047739406,0
2008-04-02,8879.34788391027,-8879.34788391027,16380.278381991953,16908.746779037083,528.468397045129,7268.365564633622,1314550.6405752636,0
2008-04-03,1180.7881152406715,-1180.7881152406715,16664.897836020795,17220.114351159744,555.2165151389493,7402.209507578328,1323429.988459174,0
2008-04-04,7312.722387908337,-7312.722387908337,16680.115835927172,17219.65314617575,539.5373102485786,7402.011254776528,1324610.776574415,0
2008-04-07,1841.516520102088,-1841.516520102088,16794.560220094903,17338.31425653606,543.7540364411577,7453.018720893019,1331923.4989623232,0
2008-04-08,-6752.306391004136,6752.306391004136,16890.0163228853,17445.99490485448,555.9785819691771,7499.30614399083,1333765.0154824252,0
2008-04-09,13977.98562658876,-13977.98562658876,16752.061555492724,17260.71671301558,508.6551575228539,7419.662770827951,1327012.709091421,0
2008-04-10,-4941.179730574754,4941.179730574754,17058.437356152644,17593.493190521414,535.0558343687686,7562.709509976128,1340990.6947180098,0
2008-04-11,-4700.457244138957,4700.457244138957,17002.922267485126,17521.56072709144,518.6384596063145,7531.7887417485335,1336049.514987435,0
2008-04-14,-2512.5830756392916,2512.5830756392916,16924.31182717482,17437.31651030079,513.0046831259672,7495.575663846165,1331349.057743296,0
2008-04-15,1070.4298676683475,-1070.4298676683475,16640.47658956285,17198.323530237758,557.8469406749059,7392.842541801137,1328836.4746676567,0
2008-04-16,16574.425365440857,-16574.425365440857,16696.35086229086,17237.38974405843,541.0388817675712,7409.635479029743,1329906.904535325,0
2008-04-17,-4784.3849798636975,4784.3849798636975,16968.938322814367,17573.577175517676,604.6388527033096,7554.148445130249,1346481.3299007658,0
2008-04-18,-9977.673299469472,9977.673299469472,16890.554309578438,17484.775508458228,594.221198879789,7515.9763092900475,1341696.9449209021,0
2008-04-21,2133.6399935625577,-2133.6399935625577,16622.260851783045,17214.87424652761,592.6133947445638,7399.957004979467,1331719.2716214326,0
2008-04-22,649.7597022768614,-649.7597022768614,16607.62535986721,17207.785314921373,600.1599550541648,7396.909768714702,1333852.9116149954,0
2008-04-23,-8057.545264017579,8057.545264017579,16617.18546362338,17213.39272718607,596.2072635626918,7399.320161557178,1334502.6713172724,0
2008-04-24,-14423.457404847368,14423.457404847368,16422.840689640536,17023.638154165757,600.7974645252217,7317.752578678564,1326445.1260532546,0
2008-04-25,1495.9989994885473,-1495.9989994885473,16254.270175201025,16801.962660439887,547.6924852388618,7222.463522299897,1312021.6686484073,0
2008-04-28,2894.2609235547443,-2894.2609235547443,16275.69918480454,16821.76124035009,546.0620555455499,7230.974106693198,1313517.6676478959,0
2008-04-29,-11235.836215382196,11235.836215382196,16326.478150696468,16879.22032385723,552.7421731607603,7255.673372073201,1316411.9285714505,0
2008-04-30,4327.632613357703,-4327.632613357703,16130.777762975707,16660.040521542647,529.2627585669395,7161.457109423768,1305176.0923560685,0
2008-05-01,-6668.863607663488,6668.863607663488,16206.696709659813,16756.230253126607,549.5335434667932,7202.805066303871,1309503.7249694262,0
2008-05-02,-2699.8170879864992,2699.8170879864992,15935.349295661448,16480.518602005952,545.169306344503,7084.288117829717,1302834.8613617625,0
2008-05-05,8314.969226748051,-8314.969226748051,15967.512734202883,16483.887130906405,516.3743967035216,7085.7361080198525,1300135.0442737762,0
2008-05-06,4066.8374324428873,-4066.8374324428873,16144.387131269334,16695.571519416786,551.1843881474515,7176.730404647848,1308450.013500524,0
2008-05-07,-10996.775299243442,10996.775299243442,16180.761799207916,16756.31855068968,575.5567514817645,7202.843021746416,1312516.850932967,0
2008-05-08,9460.94206422848,-9460.94206422848,16049.679915077675,16608.139701490763,558.4597864130878,7139.147109861349,1301520.0756337238,0
2008-05-09,1178.9142950338942,-1178.9142950338942,16152.409068575484,16760.95124349297,608.5421749174876,7204.834423314078,1310981.017697952,0
2008-05-12,1731.58215621601,-1731.58215621601,16159.637445267112,16778.35122250707,618.7137772399578,7212.313949144355,1312159.931992986,0
2008-05-13,-11235.48540383301,11235.48540383301,16108.128967046634,16745.121541732675,636.9925746860414,7198.029894233566,1313891.514149202,0
2008-05-14,-560.7685394383069,560.7685394383069,15544.867866739765,16217.587939506133,672.7200727663682,6971.2651837132,1302656.0287453688,0
2008-05-15,13327.705802639359,-13327.705802639359,15527.756036596118,16199.201306129571,671.4452695334536,6963.361536291533,1302095.2602059306,0
2008-05-16,12670.821174311764,-12670.821174311764,15719.94028178908,16389.893603004795,669.9533212157156,7045.3322075755295,1315422.96600857,0
2008-05-19,1411.9468140470954,-1411.9468140470954,16016.21680952457,16720.29237254282,704.0755630182477,7187.356869159837,1328093.7871828817,0
2008-05-20,8230.746113852472,-8230.746113852472,15940.508133957503,16676.621778222452,736.1136442649497,7168.584700642962,1329505.733996929,0
2008-05-21,2143.9260254077108,-2143.9260254077108,16119.15936331707,16862.870420887226,743.7110575701561,7248.645230172135,1337736.4801107813,0
2008-05-22,-7647.845734919406,7647.845734919406,16208.502441839328,16937.252910630315,728.7504687909876,7280.619162606362,1339880.4061361891,0
2008-05-23,-281.3887115984812,281.3887115984812,16077.737741183031,16803.056882802022,725.3191416189904,7222.933882891426,1332232.5604012697,0
2008-05-26,-119.03126088833538,119.03126088833538,16085.466631515426,16811.113742582136,725.6471110667102,7226.397191139525,1331951.1716896712,0
2008-05-27,-9955.210012451336,9955.210012451336,16088.881289656993,16804.420488848154,715.539199191162,7223.520040302082,1331832.140428783,0
2008-05-28,-2617.1985571293667,2617.1985571293667,15899.787213323812,16600.095787923052,700.3085745992388,7135.689366650427,1321876.9304163316,0
2008-05-29,-15155.260111560485,15155.260111560485,15885.908387505939,16580.618143164233,694.7097556582945,7127.316738903663,1319259.731859202,0
2008-05-30,6574.87893407041,-6574.87893407041,15548.839777301002,16154.005895126724,605.166117825721,6943.9339126299255,1304104.4717476415,0
2008-06-02,1232.0021833751698,-1232.0021833751698,15621.255081005136,16212.22201551452,590.9669345093852,6968.958596615247,1310679.3506817122,0
2008-06-03,-7219.8523373920525,7219.8523373920525,15650.9608609339,16230.277013761071,579.3161528271722,6976.719687915487,1311911.3528650873,0
2008-06-04,-2650.5414512331868,2650.5414512331868,15526.668642126553,16088.026544634431,561.3579025078786,6915.572139556973,1304691.500527695,0
2008-06-05,6464.370466304889,-6464.370466304889,15498.278576659031,16057.057871265348,558.7792946063166,6902.259997501756,1302040.959076462,0
2008-06-06,9634.343505226956,-9634.343505226956,15557.699710840996,16118.606430892138,560.9067200511413,6928.717158235795,1308505.3295427668,0
2008-06-09,-9378.584852584454,9378.584852584454,15823.166511356154,16416.461507424927,593.2949960687733,7056.7526424625885,1318139.6730479938,0
2008-06-10,-18330.062307902666,18330.062307902666,15704.573194233482,16284.485516559402,579.9123223259188,7000.021664117426,1308761.0881954092,1
2008-06-11,5051.556369874123,-5051.556369874123,15498.581756730251,16004.628288343345,506.04653161309426,6879.72270481778,1290431.0258875068,0
2008-06-12,-10160.035850606597,10160.035850606597,15656.788729991698,16171.3263670384,514.5376370467012,6951.379261670347,1295482.5822573807,0
2008-06-13,2007.605014184178,-2007.605014184178,15536.878590150161,16026.67835600288,489.7997658527176,6889.201109963281,1285322.5464067743,0
2008-06-16,7930.096611724822,-7930.096611724822,15567.075808717815,16062.106682013358,495.030873295544,6904.4302708320465,1287330.1514209583,0
2008-06-17,1728.3834516581928,-1728.3834516581928,15609.49430515199,16156.051154461456,546.5568493094673,6944.813084381302,1295260.248032683,0
2008-06-18,4021.6473267301326,-4021.6473267301326,15601.424939929802,16166.271149223125,564.8462092933232,6949.206234208854,1296988.6314843413,0
2008-06-19,-1229.7466527126687,1229.7466527126687,15654.15757767174,16199.244559976301,545.0869823045612,6963.380129317629,1301010.2788110715,0
2008-06-20,1781.0224893341856,-1781.0224893341856,15611.115310123012,16173.95639449087,562.8410843678575,6952.509800865201,1299780.532158359,0
2008-06-23,-11337.218152414836,11337.218152414836,15634.780992998481,16215.099652645426,580.3186596469445,6970.195572891674,1301561.554647693,0
2008-06-24,3750.390228850058,-3750.390228850058,15464.43230488719,16016.840078390711,552.4077735035203,6884.972044430155,1290224.3364952782,0
2008-06-25,3173.3611911185626,-3173.3611911185626,15513.786208072095,16070.948991004772,557.1627829326771,6908.231210962318,1293974.7267241282,0
2008-06-26,10873.771122433332,-10873.771122433332,15535.82657612067,16085.502144404712,549.6755682840437,6914.487005103141,1297148.0879152468,0
2008-06-27,4021.4771513601463,-4021.4771513601463,15882.656098577623,16454.365327377396,571.7092287997737,7073.045915010271,1308021.85903768,0
2008-06-30,737.2808996220317,-737.2808996220317,15969.98185634073,16540.51578613124,570.5339297905108,7110.07840688957,1312043.3361890404,0
2008-07-01,5967.975265432378,-5967.975265432378,15968.45419587346,16538.072965978434,569.6187701049734,7109.028340310936,1312780.6170886625,0
2008-07-02,1208.8174947807756,-1208.8174947807756,16116.731058435513,16686.824668714653,570.0936102791399,7172.970498057894,1318748.5923540946,0
2008-07-03,-8553.98603960043,8553.98603960043,16174.287587007131,16741.136477530126,566.8488905229957,7196.316881211303,1319957.4098488756,0
2008-07-04,287.0273163617112,-287.0273163617112,16040.202876412903,16591.278547464895,551.0756710519931,7131.899202437865,1311403.423809275,0
2008-07-07,-5084.927556411154,5084.927556411154,16046.788556705329,16590.365067835333,543.576511130004,7131.506535614577,1311690.4511256367,0
2008-07-08,-4445.668586752834,4445.668586752834,15950.519419968668,16483.65051051625,533.1310905475825,7085.634394775331,1306605.5235692256,0
2008-07-09,7692.026936187778,-7692.026936187778,15846.06354833131,16378.082157871857,532.0186095405454,7040.254959557406,1302159.854982473,0
2008-07-10,11729.43759037013,-11729.43759037013,15979.095504223365,16519.78381858262,540.6883143592522,7101.166598049645,1309851.8819186604,0
2008-07-11,5306.010836154582,-5306.010836154582,16188.770072050002,16781.725028886092,592.9549568360906,7213.764207902587,1321581.3195090308,0
2008-07-14,1567.2084112498242,-1567.2084112498242,16357.244954684298,16981.935020782064,624.6900660977658,7299.826139624006,1326887.330345185,0
2008-07-15,-1123.6253459636287,1123.6253459636287,16400.569475011554,17038.670518063114,638.101043051559,7324.214365441026,1328454.538756435,0
2008-07-16,-6287.471138347106,6287.471138347106,16417.10223009291,17045.68699774734,628.5847676544296,7327.230457643967,1327330.9134104715,0
2008-07-17,838.8209663074408,-838.8209663074408,16263.423653442138,16854.531003902666,591.1073504605275,7245.060462357477,1321043.4422721246,0
2008-07-18,340.4567926152131,-340.4567926152131,16202.606655077128,16814.756487294642,612.1498322175132,7227.963055279258,1321882.2632384317,0
2008-07-21,6526.210000576248,-6526.210000576248,16209.859481878464,16818.048838772913,608.1893568944496,7229.378299970307,1322222.7200310472,0
2008-07-22,-10265.872265584614,10265.872265584614,16322.150002900442,16926.95719976391,604.8071968634678,7276.193465580868,1328748.9300316232,0
2008-07-23,-12826.48744572094,12826.48744572094,16118.406373174907,16701.896520492748,583.4901473178409,7179.449259014619,1318483.057766039,0
2008-07-24,488.48856398352746,-488.48856398352746,15889.137168189225,16443.501876636634,554.3647084474081,7068.376170273474,1305656.5703203175,0
2008-07-25,-385.8885003110589,385.8885003110589,15936.315953189855,16496.900851161834,560.5848979719794,7091.330164008058,1306145.0588843012,0
2008-07-28,-537.2779079341794,537.2779079341794,15976.71239299711,16535.784942619368,559.0725496222589,7108.044814422741,1305759.1703839903,0
2008-07-29,-3862.346628025064,3862.346628025064,15961.758520738647,16527.652247387326,565.8937266486794,7104.548907674317,1305221.892476056,0
2008-07-30,-179.23940129797847,179.23940129797847,15847.208515262984,16397.40078823144,550.1922729684558,7048.559233640897,1301359.5458480308,0
2008-07-31,1845.9728892930316,-1845.9728892930316,15754.91074446145,16292.720109754491,537.8093652930421,7003.561372553545,1301180.306446733,0
2008-08-01,-3638.810519172549,3638.810519172549,15800.461773371782,16333.689889998133,533.2281166263508,7021.172573655845,1303026.279336026,0
2008-08-04,-9348.35020241136,9348.35020241136,15747.759674565596,16268.675129465966,520.9154549003706,6993.225437607255,1299387.4688168534,0
2008-08-05,-4226.042424558721,4226.042424558721,15617.140915430953,16113.464816958978,496.32390152802475,6926.506992683801,1290039.1186144422,0
2008-08-08,-14288.420306896096,14288.420306896096,15441.197003008801,15908.916709439813,467.71970643101105,6838.580285847876,1285813.0761898833,0
2008-08-11,-14191.547077687728,14191.547077687728,15215.621435822944,15658.72309403216,443.10165820921634,6731.032477457093,1271524.6558829872,0
2008-08-12,-3652.284060106808,3652.284060106808,14862.149971362905,15294.201206632779,432.051235269874,6574.339709592495,1257333.1088052997,0
2008-08-13,2649.959771110085,-2649.959771110085,14768.591700840265,15200.55450753993,431.96280669966484,6534.084896398892,1253680.8247451927,0
2008-08-26,-8596.42726323897,8596.42726323897,14782.76016542732,15248.87581080487,466.11564537754936,6554.856210871739,1256330.7845163029,0
2008-08-27,5225.477062597872,-5225.477062597872,14681.948765031246,15124.642782001865,442.69401697061875,6501.453609227638,1247734.357253064,0
2008-08-28,6408.216083910911,-6408.216083910911,14734.97594752453,15182.455903372815,447.479955848284,6526.305060730688,1252959.8343156618,0
2008-08-29,-6368.855750739597,6368.855750739597,14795.357506257817,15277.085668528547,481.7281622707306,6566.982453055233,1259368.0503995728,0
2008-09-01,-1994.7023906410818,1994.7023906410818,14740.062721459894,15206.73365839647,466.6709369365763,6536.741055834672,1252999.194648833,0
2008-09-02,-13073.87961242615,13073.87961242615,14722.5895349921,15171.124513106311,448.53497811421164,6521.4341682932545,1251004.492258192,0
2008-09-03,-1572.1070852327437,1572.1070852327437,14457.55326089043,14888.65396165533,431.10070076489944,6400.011850245724,1237930.6126457658,0
2008-09-04,-13403.217243525552,13403.217243525552,14421.133661968568,14840.32646182255,419.19279985398094,6379.237872126607,1236358.5055605331,0
2008-09-05,3122.4285565600803,-3122.4285565600803,14344.380997907187,14719.932040091147,375.5510421839601,6327.485327687809,1222955.2883170075,0
2008-09-08,20885.6813783319,-20885.6813783319,14420.274018859593,14795.401038618116,375.1270197585235,6359.926304967737,1226077.7168735676,0
2008-09-09,-36309.66832567408,36309.66832567408,14754.085221603265,15171.565261678377,417.4800400751115,6521.623627736094,1246963.3982518995,1
2008-09-10,-13833.550324863143,13833.550324863143,14737.234536290585,15068.545017960872,331.3104816702875,6477.339518352848,1210653.7299262255,0
2008-09-11,-1950.904238480608,1950.904238480608,14539.157051925698,14822.476508330694,283.3194564049963,6371.564921021126,1196820.1796013622,0
2008-09-12,16389.331099040795,-16389.331099040795,14448.980348150839,14726.876245806789,277.89589765595,6330.47035232369,1194869.2753628816,0
2008-09-15,3402.5231336439465,-3402.5231336439465,14860.67878167562,15183.757505826969,323.07872415134756,6526.8645653811645,1211258.6064619226,0
2008-09-16,-3119.2946883360037,3119.2946883360037,14993.805053873602,15332.750671956679,338.9456180830759,6590.910518177945,1214661.1295955665,0
2008-09-17,36228.57365328956,-36228.57365328956,14827.441478831795,15181.509659963443,354.0681811316478,6525.898310123897,1211541.8349072305,0
2008-09-18,-9478.848686620488,9478.848686620488,16205.054624867858,16666.92970038011,461.87507551225195,7164.418480297978,1247770.40856052,0
2008-09-19,21763.058372914587,-21763.058372914587,15962.851714926534,16387.38722975921,424.5355148326764,7044.254822170898,1238291.5598738994,0
2008-09-22,16437.182343182874,-16437.182343182874,16548.863677576854,17033.480726421672,484.6170488448173,7321.9834903000565,1260054.618246814,0
2008-09-23,-11926.701770666625,11926.701770666625,17074.415977102373,17603.659876017908,529.243898915536,7567.079744372257,1276491.8005899969,0
2008-09-24,-7260.781117480742,7260.781117480742,16954.431755001442,17465.71883862963,511.28708362818793,7507.784641121565,1264565.0988193303,0
2008-09-25,1924.630270439145,-1924.630270439145,16764.157908937523,17257.561020369427,493.40311143190524,7418.306270073544,1257304.3177018496,0
2008-09-26,-74.03178322458285,74.03178322458285,16754.080290947757,17234.326581870955,480.246290923199,7408.318753263294,1259228.9479722888,0
2008-09-29,-6033.992178699831,6033.992178699831,16769.03340485627,17236.71394175554,467.68053689927336,7409.344979783938,1259154.916189064,0
2008-09-30,-21733.706297445635,21733.706297445635,16993.423852622233,17453.239986701545,459.81613407931394,7502.420502736531,1253120.9240103643,1
2008-10-01,4808.3605378527245,-4808.3605378527245,16566.395653395004,16968.316897622964,401.92124422796013,7293.972276016133,1231387.2177129188,0
2008-10-02,-28535.629383852316,28535.629383852316,16656.91982835269,17072.537370997925,415.6175426452366,7338.772314109288,1236195.5782507714,1
2008-10-03,-1255.5620133322795,1255.5620133322795,16389.157562418986,16722.432946521658,333.2753841026705,7188.277012704457,1207659.948866919,0
2008-10-06,-7102.614343983255,7102.614343983255,16384.039167298513,16725.813158876324,341.77399157781144,7189.730025124648,1206404.3868535869,0
2008-10-07,5813.339593975921,-5813.339593975921,16446.102940634046,16800.427021264568,354.32408063052213,7221.803415016521,1199301.7725096035,0
2008-10-08,29435.99865146653,-29435.99865146653,16815.055283986636,17189.06096006055,374.00567607391173,7388.860948901566,1205115.1121035796,0
2008-10-09,-43150.09950540118,43150.09950540118,17700.28793012977,18135.67609014188,435.3881600121101,7795.771342933509,1234551.1107550461,1
2008-10-10,-43652.60450516906,43652.60450516906,17876.735038591272,18215.30278268262,338.56774409134687,7829.999539597161,1191401.0112496447,1
2008-10-13,23570.894293774516,-23570.894293774516,17556.13327676409,17782.501005825517,226.3677290614278,7643.956092833832,1147748.4067444757,0
2008-10-14,-3584.907428585178,3584.907428585178,17807.652943152083,18054.119596082775,246.46665293069185,7760.713605022007,1171319.3010382503,0
2008-10-15,-16452.608025661582,16452.608025661582,17818.637270870684,18050.818150057894,232.1808791872094,7759.294450964387,1167734.393609665,0
2008-10-16,-10098.662980355344,10098.662980355344,17827.844843536866,18030.870186296244,203.0253427593796,7750.719652678953,1151281.7855840034,0
2008-10-17,-10502.896860283538,10502.896860283538,17446.456203831956,17607.109943979587,160.6537401476313,7568.562784806655,1141183.122603648,0
2008-10-20,15736.124061595696,-15736.124061595696,17188.914180438936,17329.05227878373,140.1380983447926,7449.037382652215,1130680.2257433645,0
2008-10-21,-19881.02855174675,19881.02855174675,17484.84708997616,17650.626849375836,165.7797593996751,7587.268888860071,1146416.3498049604,1
2008-10-22,-33984.24943288406,33984.24943288406,17167.67574586439,17285.35584212351,117.68009625911995,7430.254105590423,1126535.3212532136,1
2008-10-23,260.9611592416036,-260.9611592416036,16795.41258840671,16855.24309012072,59.83050171400723,7245.36655854627,1092551.0718203296,0
2008-10-24,-10144.930560824932,10144.930560824932,16714.39352416632,16751.041712463222,36.64818829690333,7200.574728906235,1092812.032979571,0
2008-10-27,-10167.279390950198,10167.279390950198,16736.274186049934,16764.448970768815,28.17478471888205,7206.337950501423,1082667.102418746,0
2008-10-28,32716.396006364193,-32716.396006364193,16641.992200861077,16659.40369296157,17.411492100489653,7161.18336335673,1072499.823027796,0
2008-10-29,3130.951361234428,-3130.951361234428,17531.16566415877,17601.61260747622,70.44694331745183,7566.199708946544,1105216.21903416,0
2008-10-30,-3549.285305424126,3549.285305424126,17593.672472778646,17669.630532543404,75.95805976475842,7595.437780271207,1108347.1703953948,0
2008-10-31,-9398.924254427176,9398.924254427176,17489.315384155005,17558.361743054924,69.046358899918,7547.607964820945,1104797.8850899704,0
2008-11-03,-1821.4311512923975,1821.4311512923975,17312.812273862106,17350.40001525888,37.58774139677669,7458.213884891354,1095398.9608355432,0
2008-11-04,38609.0686189434,-38609.0686189434,17262.10888632742,17296.35849337758,34.24960705015775,7434.983686826679,1093577.529684251,0
2008-11-05,-21176.129824386087,21176.129824386087,18466.589198135716,18573.621642325925,107.03244419020992,7984.025884341944,1132186.5983031942,1
2008-11-06,-19352.66685035026,19352.66685035026,18118.3693196253,18176.571636128796,58.20231650349433,7813.350633822572,1111010.4684788082,1
2008-11-07,6874.899458539228,-6874.899458539228,17926.400104216384,17952.587726796617,26.187622580234745,7717.069285778472,1091657.8016284578,0
2008-11-10,3531.5647303549504,-3531.5647303549504,18071.886189617897,18091.80684173626,19.920652118362113,7776.913781304336,1098532.701086997,0
2008-11-11,-16857.161919615766,16857.161919615766,18186.107134452322,18217.099082035507,30.99194758318353,7830.7716938278045,1102064.265817352,0
2008-11-12,-17193.883206403727,17193.883206403727,17911.547303848398,17907.988362051437,-3.558941796960198,7697.897877562678,1085207.1038977364,0
2008-11-13,25905.92955218992,-25905.92955218992,17592.685619292097,17563.66274157368,-29.02287771841597,7549.886643163901,1068013.2206913326,0
2008-11-14,-5072.0805285868155,5072.0805285868155,18349.446810073972,18343.461519089764,-5.985290984209286,7885.089639335571,1093919.1502435226,0
2008-11-17,-3196.511278636851,3196.511278636851,18288.203066704875,18281.273817605874,-6.929249099002334,7858.357738153539,1088847.0697149357,0
2008-11-18,4896.202600007424,-4896.202600007424,18186.91167774182,18172.788153095677,-14.123524646144347,7811.724272144107,1085650.558436299,0
2008-11-19,-12218.02120613184,12218.02120613184,18215.426183675827,18211.87174363683,-3.5544400389961197,7828.5246789006715,1090546.7610363064,0
2008-11-20,-2135.1132229708073,2135.1132229708073,17969.3945694663,17968.256490473752,-1.1380789925493104,7723.804634284161,1078328.7398301745,0
2008-11-21,34141.098708318044,-34141.098708318044,17910.449671782113,17924.268825986204,13.819154204092001,7704.896170516383,1076193.6266072036,0
2008-11-24,25014.7135076427,-25014.7135076427,19147.88324671269,19234.95391056339,87.07066385069976,8268.3050652921,1110334.7253155217,0
2008-11-25,8851.164373868072,-8851.164373868072,19898.948966248605,20024.14150949894,125.19254325033481,8607.543924510835,1135349.4388231642,0
2008-11-26,3690.451222304813,-3690.451222304813,19964.967554877927,20106.786106662195,141.8185517842684,8643.069392599882,1144200.6031970326,0
2008-11-27,-86.38806449820076,86.38806449820076,19954.34633217109,20103.198424995,148.85209282391028,8641.527197768562,1147891.0544193373,0
2008-11-28,-1457.6325020469008,1457.6325020469008,19946.66310664449,20099.964262821104,153.30115617661258,8640.136966234411,1147804.666354839,0
2008-12-01,-36282.71676174177,36282.71676174177,19873.30934993376,20037.896342780008,164.58699284624768,8613.45655410272,1146347.033852792,1
2008-12-02,16747.794475683935,-16747.794475683935,19273.179431231412,19371.865682672913,98.68625144149908,8327.157730294306,1110064.3170910506,0
2008-12-03,1033.6793446120168,-1033.6793446120168,19683.880866414802,19799.34343492213,115.46256850733093,8510.912600758582,1126812.1115667345,0
2008-12-04,-4003.5670811974824,4003.5670811974824,19650.214902735595,19765.71356090429,115.49865816869487,8496.456519450576,1127845.7909113464,0
2008-12-05,-3769.5597195517284,3769.5597195517284,19499.676218648678,19612.436565330747,112.7603466820691,8430.56912690541,1123842.2238301488,0
2008-12-08,58804.52902077243,-58804.52902077243,19456.100783472433,19556.99863202481,100.89784855237508,8406.738669765033,1120072.6641105972,0
2008-12-09,-41159.47374449796,41159.47374449796,21581.231127686402,21801.592328601408,220.36120091500558,9371.59595599616,1178877.1931313695,1
2008-12-10,18888.03315744881,-18888.03315744881,21048.42926682566,21180.354071684957,131.92480485929673,9104.551519586326,1137717.7193868717,0
2008-12-11,8243.600521215092,-8243.600521215092,21657.219402400086,21828.837453884582,171.61805148449778,9383.307499908915,1156605.7525443207,0
2008-12-12,4346.3796222330475,-4346.3796222330475,21858.459356413234,22046.66218873298,188.20283231974375,9476.941275527364,1164849.3530655357,0
2008-12-15,13660.285224908506,-13660.285224908506,21936.018681308535,22127.82791757048,191.8092362619472,9511.831039755325,1169195.7326877685,0
2008-12-16,30138.297322911218,-30138.297322911218,22334.783538722044,22560.283033028387,225.4994943063422,9697.72547123033,1182856.0179126773,0
2008-12-17,12172.932796532816,-12172.932796532816,23114.225163297666,23398.483300235304,284.25813693763837,10058.03283392539,1212994.3152355882,0
2008-12-18,-11012.205175615742,11012.205175615742,23373.46238630046,23703.843333464694,330.380947164236,10189.294386265361,1225167.248032121,0
2008-12-19,-15373.38476588926,15373.38476588926,23056.145888396208,23372.065219852382,315.9193314561756,10046.676802147978,1214155.0428565054,0
2008-12-22,1347.3412704043803,-1347.3412704043803,22677.796084329686,22987.259008555575,309.46292422588976,9881.264648793458,1198781.658090616,0
2008-12-23,-6401.857688027643,6401.857688027643,22768.58300898262,23076.268207111672,307.6851981290512,9919.525993775147,1200128.9993610205,0
2008-12-24,6093.216771621021,-6093.216771621021,22626.75002913214,22918.332118809816,291.5820896776752,9851.635851434774,1193727.1416729928,0
2008-12-25,126.43665976585864,-126.43665976585864,22791.538647217472,23102.68126045321,311.1426132357392,9930.87986463697,1199820.3584446139,0
2008-12-26,13156.794874964526,-13156.794874964526,22792.495580831855,23105.611675862903,313.11609503104614,9932.139528095902,1199946.7951043798,0
2008-12-29,3997.099147103159,-3997.099147103159,23131.651675390818,23454.758637296312,323.10696190549584,10082.22325604109,1213103.5899793443,0
2008-12-30,4773.080661285449,-4773.080661285449,23230.533537421445,23564.49535882002,333.96182139857285,10129.394499322558,1217100.6891264473,0
2008-12-31,-1471.6892687151685,1471.6892687151685,23296.439768673565,23638.08255942258,341.64279074901594,10161.026570099119,1221873.769787733,0
2009-01-01,394.3932164763042,-394.3932164763042,23365.918055785434,23693.195842615038,327.2777868296038,10184.717473685574,1220402.0805190175,0
2009-01-02,-2016.8369364771715,2016.8369364771715,23369.207057765772,23701.728656261326,332.5215984955536,10188.385374665262,1220796.4737354938,0
2009-01-05,-14797.37373164765,14797.37373164765,23417.851243700265,23728.51088234061,310.659638640348,10199.89793750169,1218779.6367990167,0
2009-01-06,1332.5323267882277,-1332.5323267882277,23094.562487255032,23374.189943516943,279.6274562619095,10047.590132303056,1203982.2630673693,0
2009-01-07,-14904.957886260152,14904.957886260152,23137.380402770254,23398.69807033148,261.3176675612284,10058.125154639147,1205314.7953941575,0
2009-01-08,11532.122600170977,-11532.122600170977,22811.824555198375,23040.476026779303,228.65147158092861,9904.140427097109,1190409.837507897,0
2009-01-09,-10174.879157873813,10174.879157873813,23106.34493729037,23373.694187615492,267.3492503251225,10047.377027501756,1201941.960108068,0
2009-01-12,-19264.16595214791,19264.16595214791,22861.514918688074,23110.366840763883,248.85192207580832,9934.18357531431,1191767.0809501945,0
2009-01-13,-2146.2277470116264,2146.2277470116264,22383.41875891337,22595.190703940345,211.77194502697643,9712.730824170654,1172502.9149980466,0
2009-01-14,-8698.761742129984,8698.761742129984,22334.498628839938,22533.883673108256,199.3850442683178,9686.377486599691,1170356.687251035,0
2009-01-15,1390.7986371762086,-1390.7986371762086,22102.867513950412,22274.624523508046,171.7570095576339,9574.932782867623,1161657.9255089047,0
2009-01-16,12004.302734613133,-12004.302734613133,22162.298073832902,22331.797111877404,169.4990380445002,9599.50889592764,1163048.7241460811,0
