,VaR_MC_GARCH_T_COPULA,actual_loss,exception
2021-01-08,32146.775207113504,19704.340759536783,0
2021-01-11,33010.25043600545,11326.981215136731,0
2021-01-12,31872.193883671407,-3409.8541570305088,0
2021-01-13,30559.511734165637,3498.22605539333,0
2021-01-14,29279.783908055182,3080.486357569888,0
2021-01-15,28310.21030502216,24369.671826276404,0
2021-01-19,31229.838545684343,-16314.928265566245,0
2021-01-20,33820.02106475759,-36509.15857361403,0
2021-01-21,46369.06679744644,-1708.936213600908,0
2021-01-22,41482.24063747338,12944.961621039854,0
2021-01-25,42060.28268769998,-14589.82145188087,0
2021-01-26,36010.755588270054,5417.90064942832,0
2021-01-27,24736.849454536314,3553.73812598722,0
2021-01-28,24800.053163890057,4645.838876411159,0
2021-01-29,24320.471628080635,10627.10696879514,0
2021-02-01,23148.213430842326,-14670.97865075242,0
2021-02-02,27917.567282397544,5138.74051809216,0
2021-02-03,27791.752942004594,4708.714570156391,0
2021-02-04,26722.05057683043,8497.00569997301,0
2021-02-05,30050.318413910692,-11346.687668522523,0
2021-02-08,28819.872943291735,-18235.38657815838,0
2021-02-09,30872.02834619889,-1040.1042574771086,0
2021-02-10,29725.572339768343,-1691.8521164378344,0
2021-02-11,28197.674327396475,6407.744937246859,0
2021-02-12,26422.7090976756,-3803.769387067792,0
2021-02-16,25121.819668934328,4894.938539656647,0
2021-02-17,23932.384233777844,11084.658629351166,0
2021-02-18,24508.98350474885,6234.451584644777,0
2021-02-19,23450.352004585944,-3349.1245154094177,0
2021-02-22,23668.970852059534,-6020.8361090448425,0
2021-02-23,22419.034803202943,885.1246937056236,0
2021-02-24,21983.700271141948,-9893.829792891442,0
2021-02-25,24182.01393985435,27061.93529538453,1
2021-02-26,26839.74065290783,32143.12346714826,1
2021-03-01,30199.396382678682,-17360.953399626338,0
2021-03-02,40090.22386599495,9325.55302400215,0
2021-03-03,37027.587172378815,19235.072414721737,0
2021-03-04,33221.961502755104,14752.035680025216,0
2021-03-05,28981.692272596094,-9954.53644910012,0
2021-03-08,33702.99210680941,15369.822027196871,0
2021-03-09,29799.01769551311,-64877.746368533655,0
2021-03-10,36318.10563544394,-7026.625818548191,0
2021-03-11,31401.883031899382,-10521.599976438129,0
2021-03-12,32855.992628558895,-5995.59282912257,0
2021-03-15,31150.537312361834,-6912.568441374791,0
2021-03-16,31935.69063740596,2616.0040328474806,0
2021-03-17,29384.816006985373,-7979.655601891842,0
2021-03-18,27558.583152399755,13268.222995289603,0
2021-03-19,27302.180239836955,-431.2549555629853,0
2021-03-22,25805.009430522,-368.6771202092969,0
2021-03-23,25488.246399104977,16070.31489721044,0
2021-03-24,24885.3553717668,4826.834608650643,0
2021-03-25,23669.13728084102,-378.0182489785443,0
2021-03-26,23263.487876184416,-21949.987908395626,0
2021-03-29,31509.984224253392,3755.5939890577447,0
2021-03-30,27993.62812168565,19569.86179197876,0
2021-03-31,29412.03210947984,-15026.647070919536,0
2021-04-01,31361.840484582903,-20223.65814524148,0
2021-04-05,35188.587357749806,-25383.06658273881,0
2021-04-06,41004.973168265096,-2389.1758618373715,0
2021-04-07,40921.878295628274,-872.4465562735811,0
2021-04-08,35777.938464337196,-14095.516521065976,0
2021-04-09,36038.849981829386,-9658.010435306029,0
2021-04-12,38370.65651598676,2771.8887789231794,0
2021-04-13,36459.87962201408,-8272.94280260168,0
2021-04-14,34401.324146295534,9604.322619503106,0
2021-04-15,34609.94271006987,-28374.034191218183,0
2021-04-16,39547.28223658658,-12279.007547384106,0
2021-04-19,38640.289570388726,10133.209235162312,0
2021-04-20,37168.27509338382,10968.211773633164,0
2021-04-21,39766.09601394937,-5529.195322967069,0
2021-04-22,43760.4192204656,12814.018349885398,0
2021-04-23,26940.46698486107,-5276.970372311165,0
2021-04-26,27898.1814121126,-5548.245781276579,0
2021-04-27,25974.937024490402,291.1223210537692,0
2021-04-28,25927.916546457855,-1580.6663591828617,0
2021-04-29,24659.696498503836,-6532.792005144824,0
2021-04-30,24584.91156092025,9308.457387487031,0
2021-05-03,23778.18128100342,-8214.187856462508,0
2021-05-04,23635.678301227756,12329.309351279191,0
2021-05-05,24401.375409220032,124.28952295724048,0
2021-05-06,23653.967420818164,-19522.241785436345,0
2021-05-07,28580.528919250697,-16462.012386088238,0
2021-05-10,29535.358691854053,2295.958027445464,0
2021-05-11,27928.770191025862,8137.61299612692,0
2021-05-12,27013.96322856856,19185.7307931194,0
2021-05-13,27052.130088414364,-4245.999530128418,0
