,VaR,VaR_nodrift,ES,ES_nodrift,actual_loss,exception,mu_deltaV,sigma_deltaV
2008-04-02,11577.534022391932,12037.641069067127,13330.991230027834,13791.09827670303,-11025.147728588689,0,460.10704667519445,5174.480224300193
2008-04-03,11579.5090929671,12042.573525216358,13333.684784460145,13796.749216709402,-1407.1117974055112,0,463.06443224925647,5176.600481637572
2008-04-04,11578.08821098927,12042.601218732772,13332.26793644509,13796.780944188593,2222.528620317151,0,464.51300774350176,5176.612385926145
2008-04-07,11518.14487516282,12010.901781008684,13267.70711723993,13760.464023085795,-6895.010522054543,0,492.7569058458644,5162.986118729475
2008-04-08,11517.237961220064,12000.361528181566,13265.264862428978,13748.38842939048,6612.612910972932,0,483.1235669615011,5158.455303306409
2008-04-09,11523.893845609702,12004.804871336897,13272.567984266301,13753.479009993496,-6516.163396165458,0,480.91102572719547,5160.3653113516
2008-04-10,11539.827973610702,12036.639263518147,13293.13925372223,13789.950543629675,-8683.05571608177,0,496.81128990744577,5174.049589845149
2008-04-11,11549.059314957498,12041.815751616068,13303.124625722829,13795.881062381399,8876.308174586677,0,492.75643665857024,5176.274746347186
2008-04-14,11541.767272190467,12006.09473173972,13290.629297743446,13754.956757292699,-794.3257156446398,0,464.3274595492537,5160.919768583563
2008-04-15,11526.217533905818,11966.396098175896,13269.296877058117,13709.475441328195,-5919.123364538939,0,440.17856427007735,5143.854980463604
2008-04-16,11517.651366520337,11943.398173576532,13257.38072802606,13683.127535082256,-24783.58913942306,0,425.74680705619596,5133.969131121813
2008-04-17,11454.071031657486,11928.83992261097,13191.679772525024,13666.448663478508,2641.9787787997566,0,474.7688909534843,5127.711145749971
2008-04-18,11442.578266678423,11890.859849624341,13174.654658446761,13622.93624139268,8240.086116822451,0,448.2815829459179,5111.385095200765
2008-04-21,11444.23660257402,11892.071364794001,13176.489469117958,13624.32423133794,-547.939988379384,0,447.8347622199825,5111.905875082046
2008-04-22,11444.453415838754,11890.705881815871,13176.507379960185,13622.759845937302,425.8154127738544,0,446.2524659771178,5111.318910856546
2008-04-23,11446.262925593745,11885.646321691389,13177.579891318494,13616.963287416138,6246.521128400484,0,439.383396097644,5109.144016817292
2008-04-24,11473.894157664374,11900.900980928947,13207.433186003936,13634.44000926851,6645.398664335624,0,427.006823264573,5115.7013590823
2008-04-25,11503.861474591535,11888.443356044758,13235.585868982645,13620.167750435869,-4882.611023019041,0,384.58188145322373,5110.346345318794
2008-04-28,11483.305730647195,11879.081875630049,13213.666489487692,13609.442634470546,1177.1198404048328,0,395.7761449828541,5106.322235030229
2008-04-29,11468.57682441852,11851.695859274845,13194.94841233334,13578.067447189665,12341.86281287663,1,383.1190348563249,5094.550127917275
2008-04-30,11505.774432366217,11877.228677104858,13235.865245933173,13607.319490671814,2397.197918765872,0,371.45424473864034,5105.525622216699
2008-05-01,11500.086998732722,11864.617201579995,13228.34076777151,13592.870970618782,4838.243842310509,0,364.5302028472724,5100.104474474527
2008-05-02,11509.444117022822,11858.158556478389,13236.757090623367,13585.471530078934,-5935.706591475115,0,348.71443945556666,5097.328172110776
2008-05-05,11511.105598838594,11859.089576193785,13238.554188979046,13586.538166334236,-6888.712648750314,0,347.98397735519086,5097.728378685977
2008-05-06,11492.75847004928,11832.277223742372,13216.30145174121,13555.820205434302,-8836.759826559544,0,339.51875369309215,5086.202865777695
2008-05-07,11492.862487624045,11833.129386818187,13216.529599241332,13556.796498435475,17841.294656411927,1,340.2668991941426,5086.569175169908
2008-05-08,11544.112609590375,11867.127994888699,13272.732112131163,13595.747497429487,-2587.035636976312,0,323.0153852983244,5101.183759880085
2008-05-09,11539.746926359607,11880.242985471928,13270.276817707829,13610.77287682015,843.9746648746982,0,340.49605911232135,5106.82134776175
2008-05-12,11398.909914922871,11771.057369813063,13113.535335980881,13485.682790871073,-3271.225895253426,0,372.1474548901919,5059.887001924121
2008-05-13,11393.056984291597,11756.795210454928,13105.60491475328,13469.34314091661,1984.1274893286543,0,363.73822616333,5053.756293994631
2008-05-14,11376.742190093128,11743.681392956696,13087.37990262424,13454.319105487808,-1085.5803236232714,0,366.9392028635682,5048.119210373318
2008-05-15,11377.584494080445,11743.82528278621,13088.2431662545,13454.483954960266,-8361.060201811448,0,366.2407887057652,5048.181062614387
2008-05-16,11356.399517705095,11755.698573378764,13068.78770705352,13468.08676272719,-14358.51650304419,0,399.29905567366905,5053.284895418175
2008-05-19,11364.673950689015,11782.112719155319,13080.909743901826,13498.34851236813,-353.6906195400288,0,417.43876846630326,5064.639235872285
2008-05-20,11364.299890788507,11782.20554905045,13080.54920602343,13498.454864285373,-2604.466466586809,0,417.9056582619429,5064.679139575496
2008-05-21,11326.893738287368,11768.087935933436,13041.086618184783,13482.28081583085,-1049.5915983975256,0,441.1941976460674,5058.6105660510675
2008-05-22,11324.737192188775,11754.560159962573,13036.959555093426,13466.782522867225,-5864.312808181041,0,429.822967773798,5052.79553893418
2008-05-23,11352.118781603764,11768.32021107546,13066.345495748239,13482.546925219935,5095.209842548351,0,416.2014294716951,5058.710411454507
2008-05-27,11345.608796415952,11765.1940468425,13059.380139348154,13478.965389774701,3911.3376665063097,0,419.5852504265479,5057.366603734327
2008-05-28,11367.97130678547,11780.35284178542,13083.950748306026,13496.332283305976,-4651.258354371927,0,412.3815349999488,5063.882737934235
2008-05-29,11357.95006636856,11774.302921709077,13073.048249185471,13489.401104525989,11889.24076298514,1,416.35285534051786,5061.282129425142
2008-05-30,11411.503098365749,11792.097607918875,13129.193335607042,13509.787845160168,-4781.238036263971,0,380.59450955312565,5068.931323429342
2008-06-02,11384.66087362555,11784.953535003377,13101.31047291513,13501.603134292956,4308.043061395282,0,400.2926613778279,5065.860384213751
2008-06-03,11361.26021084141,11772.135529234127,13076.042681473917,13486.917999866633,11845.884932752837,1,410.87531839271617,5060.3504577267095
2008-06-04,11368.130722905178,11776.818815261106,13083.595382148585,13492.283474504513,-2055.055068692561,0,408.68809235592687,5062.363607212751
2008-06-05,11321.672679227011,11743.278745266553,13032.25174027563,13453.85780631517,-11647.305885108482,0,421.6060660395411,5047.946128911754
2008-06-06,11315.018441452232,11752.242993990136,13026.903275487868,13464.127828025772,-2485.3907570704087,0,437.2245525379034,5051.799485851021
2008-06-09,11285.123850312339,11742.966714084025,12995.657459488546,13453.500323260232,3729.3574665961382,0,457.8428637716868,5047.811999710353
2008-06-10,11061.35434886338,11548.486508333071,12743.559092229421,13230.691251699112,11436.45273534536,1,487.13215946969177,4964.213064262602
2008-06-11,11167.638846368285,11629.119168616671,12861.588907486694,13323.06922973508,-5409.654008898339,0,461.48032224838516,4998.873684534987
2008-06-12,11118.642521344655,11559.118429226657,12802.39595836379,13242.871866245792,1117.368084923983,0,440.47590788200205,4968.783283967155
2008-06-13,11156.933943742966,11584.2074299194,12844.341958003994,13271.615444180426,-3161.412378153652,0,427.2734861764325,4979.567999775441
2008-06-16,11090.859000557608,11540.267504003334,12771.866526603506,13221.275030049232,-6061.169229874468,0,449.4085034457255,4960.680056830029
2008-06-17,11091.615278208279,11541.653913623004,12772.824754945877,13222.863390360602,-385.3197726192384,0,450.0386354147247,4961.276016546604
2008-06-18,11080.295127230598,11517.12996426864,12757.932334658257,13194.7671716963,291.54249200275444,0,436.834837038043,4950.73419276005
2008-06-19,11045.772148644155,11498.83016488346,12720.74372457922,13173.801740818526,-2788.234815045924,0,453.05801623930574,4942.867871652454
2008-06-20,11048.409112930216,11499.793793850864,12723.521055416228,13174.905736336876,649.4010333459391,0,451.3846809206476,4943.282095586095
2008-06-23,11050.115248789747,11495.432908529097,12724.591965008813,13169.909624748163,9112.561012005475,0,445.3176597393501,4941.407532727105
2008-06-24,11072.76463405656,11512.415519845705,12749.715114200528,13189.365999989672,2940.0879372895683,0,439.6508857891446,4948.707649578119
2008-06-25,11069.191029060321,11514.576419749512,12746.456275651433,13191.841666340624,-3705.6925007171785,0,445.3853906891911,4949.636530390796
2008-06-26,10972.521142226618,11389.584526896104,12631.579504747808,13048.642889417293,-11878.582512202936,0,417.06338466948495,4895.90772471725
2008-06-27,10945.84789476636,11351.761306610944,12599.396756061811,13005.310167906395,1144.6544293381512,0,405.91341184458287,4879.649098607535
2008-06-30,10942.639925321942,11342.78776962422,12594.881660659985,12995.029504962262,-111.07917295818127,0,400.1478443022764,4875.791749031035
2008-07-01,10933.65652291516,11339.739210222568,12585.454191311426,12991.536878618834,-6953.919149268036,0,406.0826873074074,4874.481300393636
2008-07-02,10932.420043850132,11336.741794594349,12583.781095137827,12988.102845882044,-2869.3355658383507,0,404.3217507442161,4873.192836333008
2008-07-03,10928.7141046245,11335.319508408611,12579.86797927772,12986.473383061832,8709.811035865656,0,406.60540378411173,4872.581454775844
2008-07-07,10942.841328766843,11345.162953427063,12595.429044113314,12997.750668773535,13402.052066699112,1,402.3216246602202,4876.812741561579
2008-07-08,10940.390422917253,11317.709533396388,12588.979149014018,12966.298259493153,8513.666397855477,0,377.31911047913434,4865.011660417602
2008-07-09,10949.454662010774,11320.8393872355,12598.49929676452,12969.884021989246,-3257.856244820463,0,371.38472522472637,4866.357054145701
2008-07-10,10944.299577176282,11327.625217885236,12594.332666694072,12977.658307403026,-10169.622732369497,0,383.3256407089536,4869.273999941064
2008-07-11,10950.919820325951,11350.360365828117,12604.264614254796,13003.705159756963,-15998.773241795656,0,399.4405455021662,4879.046892549508
2008-07-14,10871.53510890565,11295.032546393422,12516.820602576752,12940.318040064525,2798.621148623967,0,423.4974374877736,4855.263768773359
2008-07-15,10853.007117180689,11285.024630523309,12496.834812590887,12928.852325933507,3279.808184852048,0,432.01751334261934,4850.961782822852
2008-07-16,10823.758952607219,11229.266398118909,12459.464651861064,12864.972097372754,766.042325276665,0,405.5074455116898,4826.99364244858
2008-07-17,10795.220964318432,11209.577939625698,12428.058753717341,12842.415729024608,-8308.994771364858,0,414.356975307267,4818.530394663109
2008-07-18,10776.712479093609,11201.199786956184,12408.32986890586,12832.817176768434,-2887.933442223669,0,424.48730786257585,4814.928975991807
2008-07-21,10776.805493608197,11201.193529131646,12408.421971877442,12832.81000740089,-4374.752786501054,0,424.38803552344933,4814.926286013835
2008-07-22,10777.700425282863,11207.381208765866,12410.21822893562,12839.899012418624,6901.653135478582,0,429.6807834830024,4817.586111615701
2008-07-23,10804.158038359754,11212.323124685065,12437.395703822505,12845.560790147816,11117.522643126204,1,408.1650863253103,4819.710435313951
2008-07-24,10851.202920240321,11238.534290580972,12488.258622600584,12875.589992941235,9875.618940202194,0,387.33137034065066,4830.977523176601
2008-07-25,10853.833470044558,11228.859919492994,12489.47995978449,12864.506409232927,-6802.403817155821,0,375.0264494484364,4826.818914227384
2008-07-28,10857.552705347713,11229.422470838626,12493.281138859353,12865.150904350267,5701.325868428416,0,371.8697654909143,4827.060731606422
2008-07-29,10861.855119321195,11223.045820217429,12496.654701081221,12857.845401977454,2396.940653478693,0,361.19070089623267,4824.319675252662
2008-07-30,10867.223504924084,11220.459578806542,12501.646363070522,12854.88243695298,1095.697006983968,0,353.2360738824567,4823.207957852291
2008-07-31,10859.746514788725,11219.454996529374,12494.02304094001,12853.731522680659,4995.835056446263,0,359.70848174064923,4822.776129797519
2008-08-01,10861.334165464206,11216.14277377685,12495.128218278283,12849.936826590927,5822.7728410999325,0,354.8086083126444,4821.352343273808
2008-08-04,10867.151203791256,11219.192895758099,12501.389551159516,12853.431243126359,8834.272220883664,0,352.04169196684256,4822.663463599055
2008-08-05,10885.824506942303,11232.836301800578,12522.0502145022,12869.062009360476,-840.7484060908755,0,347.0117948582748,4828.528195264823
2008-08-08,10889.240871209186,11227.760462350992,12524.727209052324,12863.24680019413,21473.78002626597,1,338.5195911418071,4826.346303422151
2008-08-11,10921.707925064467,11253.642185739085,12560.964311720369,12892.898572394986,9128.409497987042,0,331.93426067461746,4837.47177768028
2008-08-12,10953.8573818792,11278.532935751806,12596.739467686857,12921.415021559464,11466.733133812042,1,324.67555387260705,4848.171273783365
2008-08-13,10956.920741289721,11280.282253358271,12600.057640606761,12923.419152675311,-3976.7730995031934,0,323.3615120685507,4848.923232519195
2008-08-26,10955.457915211598,11272.059142171343,12597.396998985114,12913.998225944859,21839.277275282097,1,316.6012269597457,4845.38845971987
2008-08-27,10990.604449897366,11281.249687378291,12633.882270026515,12924.52750750744,-4508.512128043467,0,290.6452374809248,4849.33909208638
2008-08-28,10962.537232317405,11273.303951842836,12604.657640694144,12915.424360219575,-9898.763519215883,0,310.7667195254303,4845.9235515199325
2008-08-29,10965.585640506612,11282.467230935017,12609.040813533467,12925.922403961873,5274.5665171398405,0,316.88159042840516,4849.862463320026
2008-09-02,10987.578462496544,11282.554067576346,12631.046284541071,12926.021889620873,14477.525570710552,1,294.97560507980194,4849.899790773197
2008-09-03,11037.543932274732,11319.853452515688,12686.444951320815,12968.754471561771,4426.787217958928,0,282.3095202409565,4865.933241898696
2008-09-04,11032.266300884716,11317.240571883945,12680.786715927896,12965.760986927125,17409.013628068176,1,284.97427099923055,4864.810073407475
2008-09-05,11124.119818983689,11386.770262704138,12782.768243062346,13045.418686782796,-3963.547398094368,0,262.6504437204497,4894.697989826192
2008-09-08,11122.688371548447,11388.64087438664,12781.609277379846,13047.561780218039,-20045.9356532015,0,265.95250283819274,4895.502087830353
2008-09-09,11231.108009046595,11535.582182600427,12911.433049999536,13215.907223553368,37551.86676697621,1,304.4741735538312,4958.6660324207005
2008-09-10,11700.436733023123,11944.032674200018,13440.258518757575,13683.85445993447,12241.511479487825,1,243.59594117689383,5134.241876496899
2008-09-11,11771.396267597103,11989.537672585331,13517.846517076601,13735.987922064829,3574.1461359275063,0,218.14140498822857,5153.802578872108
2008-09-12,11775.025716538228,11985.770653579213,13520.927245002562,13731.672182043547,-24549.45091089557,0,210.74493704098543,5152.183294392708
2008-09-15,11820.784216226011,12053.024160822792,13576.482194537824,13808.722139134605,13635.733721838473,1,232.23994459678113,5181.092774352282
2008-09-16,11823.433992076321,12047.205690357394,13578.284425680959,13802.056123962031,4240.502636485358,0,223.77169828107262,5178.591656385221
2008-09-17,11808.590663278574,12038.476973884102,13562.169632588364,13792.055943193893,-36028.133743891805,0,229.88631060552942,5174.839544944497
2008-09-18,11899.392918158961,12189.385385976517,13674.953888872356,13964.946356689912,2780.3853232583333,0,289.9924678175553,5239.7087821623545
2008-09-19,11906.019350610846,12193.478219937413,13682.176502018383,13969.63537134495,-37920.90807063224,0,287.4588693265674,5241.468120912405
2008-09-22,11939.681944752485,12277.313569059286,13728.05093204456,14065.682556351361,-21779.95593869157,0,337.6316243068012,5277.505443643614
2008-09-23,11959.565417802269,12311.737638208571,13752.948770601643,14105.120991007945,8286.336706096481,0,352.172220406302,5292.302916340374
2008-09-24,12028.674707975892,12355.86391673503,13828.485693953928,14155.674902713066,11900.895096765264,0,327.1892087591382,5311.27096450671
2008-09-25,12015.337467939957,12346.442040886835,13813.776020895551,14144.88059384243,-5904.548271070531,0,331.104572946878,5307.220892738282
2008-09-26,12012.190638947304,12348.473153051129,13810.925052881272,14147.207566985096,2297.3151701179586,0,336.2825141038242,5308.093983210673
2008-09-29,12013.866595314968,12340.354589221368,13811.418422546005,14137.906416452404,14060.68518815441,1,326.4879939063985,5304.6041509631605
2008-09-30,12081.387194617466,12394.357902522894,13886.80538855619,14199.776096461617,9108.503405742042,0,312.9707079054274,5327.81792475174
2008-10-01,12165.242260277128,12449.476512626099,13978.689280096753,14262.923532445724,1752.1428836713822,0,284.2342523489715,5351.511118155126
2008-10-02,12161.90686189138,12441.574060048726,13974.202774749909,14253.869972907254,31917.42811170976,1,279.66719815734575,5348.114183128531
2008-10-03,12431.236582548947,12660.656618634643,14275.445051132941,14504.865087218637,1804.471274085306,0,229.4200360856951,5442.288644751664
2008-10-06,12440.134234088793,12662.036470803792,14284.543698176609,14506.445934891608,11238.335958469528,0,221.90223671499956,5442.881785693545
2008-10-07,12519.320651222439,12716.345988079267,14371.641085072812,14568.66642192964,-14200.814112771292,0,197.02533685682917,5466.2271838094075
2008-10-08,12523.051784371255,12707.02727682949,14374.014812620891,14557.990305079127,-50744.92809300834,0,183.97549245823643,5462.221458202433
2008-10-09,12655.335393744968,12881.217362776168,14531.671737243785,14757.553706274985,23789.72476372135,1,225.88196903119874,5537.098516741451
2008-10-10,13499.037559209983,13643.994749281337,15486.483504541511,15631.440694612866,36527.00099963302,1,144.95719007135403,5864.984726287676
2008-10-13,13968.852105523054,14050.168700149216,16015.463184423268,16096.77977904943,-4956.442400550179,0,81.31659462616153,6039.581980378638
2008-10-14,14260.798098675648,14424.145065422646,16361.884265295437,16525.231232042435,4564.583955673235,0,163.34696674699822,6200.338834263882
2008-10-15,14277.780849525072,14431.735447978632,16379.972665576102,16533.927264029662,13494.095495258978,0,153.95459845356055,6203.601623393867
2008-10-16,14540.11167477839,14643.21074492004,16673.10793843932,16776.20700858097,15895.664087617006,1,103.09907014164858,6294.506040270298
2008-10-17,14532.953955269048,14639.905413444514,16665.468749407326,16772.420207582793,10649.123075803316,0,106.95145817546646,6293.085216019374
2008-10-20,14573.871248115865,14662.562569089974,16709.686385954636,16798.377706928743,-3219.397761781249,0,88.69132097410801,6302.824582989501
2008-10-21,14632.83587989754,14762.254907528602,16783.172654357495,16912.591681988557,31799.37384188148,1,129.4190276310625,6345.6781645845285
2008-10-22,14781.397766053175,14877.94387058546,16948.586317780126,17045.132422312414,36280.39124866703,1,96.54610453228713,6395.408028440147
2008-10-23,15201.756498605586,15224.034123932252,17419.358120945093,17441.635746271757,2718.2995051387124,0,22.27762532666489,6544.177804967866
2008-10-24,15201.695302999588,15220.390660488349,17418.766201985592,17437.46155947435,-4971.103812372303,0,18.695357488760465,6542.611631875458
2008-10-27,15311.040352601734,15292.035249409973,17538.5473262399,17519.542223048138,6188.687685610659,0,-19.005103191761265,6573.408654849146
2008-10-28,15384.19858938205,15345.328680397195,17619.46852506137,17580.598616076513,-31866.11984901796,0,-38.86990898485456,6596.317279815305
2008-10-29,15808.51049433692,15845.722745973173,18116.670091363354,18153.882342999605,-6797.677401562441,0,37.212251636251835,6811.415834575646
2008-10-30,15806.65310562607,15837.383548312588,18113.597977428522,18144.328420115038,1405.6378463689416,0,30.730442686517534,6807.831161039224
2008-10-31,15797.16490679588,15834.507789918345,18103.69088263235,18141.03376575481,10085.459313847346,0,37.34288312246389,6806.594992353392
2008-11-03,15809.180714121316,15842.683053887537,18116.897535859305,18150.399875625524,7974.936623281428,0,33.502339766220246,6810.109197627855
2008-11-04,15815.597565789447,15840.323708023872,18122.970714544816,18147.69685677924,-24762.13888023124,0,24.726142234425367,6809.095013167314
2008-11-05,16126.689749155708,16207.422747191078,18487.53620322486,18568.269201260227,25882.12642650639,1,80.73299803536958,6966.895591173543
2008-11-06,16297.816891398585,16328.280670150292,18676.26805679754,18706.731835549246,13806.895741112849,0,30.46377875170714,7018.847375473663
2008-11-07,16492.718458260882,16479.116472676524,18893.141048425838,18879.53906284148,-9416.902565447492,0,-13.60198558435934,7083.685400865038
2008-11-10,16502.033989262873,16502.47335674597,18905.858848733296,18906.298216216393,-3689.4454268711233,0,0.43936748309741347,7093.725551923305
2008-11-11,16502.9544169365,16499.120428727554,18906.290873756698,18902.456885547752,15068.316823549463,0,-3.833988208945442,7092.284267902188
2008-11-12,16631.167193073154,16586.752908642786,19047.268593012082,19002.854308581715,18686.033714020785,1,-44.41428443036847,7129.953818915215
2008-11-13,16775.483043263925,16691.066551770688,19206.779239953146,19122.36274845991,-26623.85403146053,0,-84.41649149323689,7174.7939068022915
2008-11-14,16957.620791759953,16932.48096006557,19424.082502342055,19398.942670647673,9765.967256465014,0,-25.13983169438208,7278.567899930649
2008-11-17,17013.221690528146,16964.237480070115,19484.309199351937,19435.324988893906,5168.214552978544,0,-48.98421045803093,7292.218704420771
2008-11-18,17027.329658022845,16964.26235739693,19498.420790590506,19435.35348996459,9499.200557892853,0,-63.06730062591646,7292.2293981468
2008-11-19,17017.96827476719,16972.985662626044,19490.330083403413,19445.347471262266,17068.64788005515,1,-44.9826121411478,7295.979183519167
2008-11-20,17144.71956704617,17050.051020959057,19628.307064108616,19533.638518021504,16769.213484878524,0,-94.66854608711347,7329.106369351074
2008-11-21,17207.715107084572,17091.48675833277,19697.338320940264,19581.10997218846,-36650.05987999242,0,-116.22834875180311,7346.917866004727
2008-11-24,17457.17897707203,17406.662712041798,19992.712144924004,19942.19587989377,-29479.270628386235,0,-50.51626503023289,7482.398873478288
2008-11-25,17632.636838063503,17636.848631221506,20201.699927331654,20205.911720489657,11867.334525814636,0,4.211793158002365,7581.346207085742
2008-11-26,17638.7217868493,17657.195244376755,20210.748655755284,20229.22211328274,8024.835211856235,0,18.473457527457697,7590.092368131684
2008-11-28,17631.503921930795,17669.228108966126,20205.28355228079,20243.007739316123,6354.952660758323,0,37.724187035332164,7595.264795146424
2008-12-01,17635.62753341869,17664.520781931507,20208.72147323595,20237.614721748767,51961.95995214784,1,28.89324851281873,7593.241311433112
2008-12-02,18117.41702680293,18073.601668933054,20750.099537645307,20706.28417977543,-11151.647764283734,0,-43.81535786987715,7769.088136220747
2008-12-03,18175.68574540745,18160.058148414428,20820.9618978299,20805.33430083688,583.3727864326834,0,-15.62759699302083,7806.252173657333
2008-12-04,18175.705394597353,18160.27862101615,20821.013662055495,20805.586888474292,14494.623552187586,0,-15.426773581204117,7806.346945640569
2008-12-05,18195.78666082814,18158.324073042302,20840.810219993957,20803.34763220812,-5873.2966716391065,0,-37.46258778583905,7805.506766922821
2008-12-08,18191.081664953657,18157.767403161844,20836.02413706857,20802.709875276756,-67992.32392345589,0,-33.31426179181284,7805.267477740551
2008-12-09,18911.394639908587,18979.584621986793,21676.0467226889,21744.236704767107,50889.521396446056,1,68.18998207820701,8158.532450703283
2008-12-10,19382.511454749463,19376.583535695765,22204.992193715203,22199.064274661505,-19653.309825902004,0,-5.927919053697252,8329.185738691287
2008-12-11,19407.62198919324,19413.546735183038,22235.486954868047,22241.411700857843,-2619.79036036214,0,5.92474598979598,8345.074677701543
2008-12-12,19405.34581977353,19418.364249649338,22233.912526380413,22246.93095625622,-369.4746320251561,0,13.018429875807783,8347.145526399649
2008-12-15,19404.70867802927,19423.395607329167,22234.008274937274,22252.69520423717,-7223.4832928010655,0,18.68692929989558,8349.30829738329
2008-12-16,19406.926892575244,19444.845490194097,22239.350976373717,22277.26957399257,-16185.177625580907,0,37.91859761885331,8358.528708098422
2008-12-17,19541.625627033794,19646.00619563625,22403.35168842296,22507.73225702542,4935.484180323743,0,104.38056860245723,8444.999311952151
2008-12-18,19540.83214231351,19663.685660269268,22405.133474431394,22527.986992387152,24070.42871153536,1,122.85351795575812,8452.598977002379
2008-12-19,19583.023859497713,19689.338527850825,22451.06190425716,22557.376572610272,11781.69507646757,0,106.31466835311147,8463.626075686892
2008-12-22,19650.044795830403,19730.283390041765,22524.04705428524,22604.285648496603,-3204.619864346936,0,80.23859421136137,8481.2265655568
2008-12-23,19653.109289282016,19730.38493343463,22527.12633900643,22604.401983159045,5123.652359134356,0,77.27564415261548,8481.27021482955
2008-12-24,19666.533318643356,19737.49522095927,22541.586084986742,22612.547987302656,-7498.038368971511,0,70.9619023159147,8484.326631113625
2008-12-26,19661.33248272192,19743.84192724013,22537.30973898896,22619.81918350717,-9038.707013329087,0,82.50944451821229,8487.05481564341
2008-12-29,19646.11505497054,19758.377537018616,22524.20963385812,22636.472115906196,-741.678537777168,0,112.26248204807476,8493.303068512505
2008-12-30,19642.309176209517,19759.562899282388,22520.576420322217,22637.830143395087,-3289.239058751152,0,117.25372307287114,8493.812606349473
2008-12-31,19643.905701141077,19763.68987800316,22522.774099627975,22642.558276490057,-12083.861292059157,0,119.78417686208115,8495.586622508803
2009-01-02,19641.33345103237,19763.17311724759,22520.126575811875,22641.966242027094,-20040.50412510497,0,121.83966621521768,8495.364488596098
2009-01-05,19636.226181165963,19763.40807621142,22515.053531130146,22642.235426175605,12396.539379808451,0,127.18189504545987,8495.465487662685
2009-01-06,19684.38603365122,19794.752116966818,22567.779098265277,22678.145181580876,-3888.1051234166216,0,110.36608331560069,8508.938984513761
2009-01-07,19686.14717257171,19793.38118911145,22569.34054163783,22676.57455817757,17971.215131168436,0,107.23401653973892,8508.349679762452
2009-01-08,19760.254306314437,19837.48028443975,22649.87134893171,22727.09732705702,-7391.691941494153,0,77.22597812531293,8527.306043004764
2009-01-09,19765.429582598787,19855.376655054282,22657.653491450445,22747.60056390594,7358.185447830472,0,89.94707245549611,8534.998946896842
2009-01-12,19817.64077191826,19884.844329049694,22714.157075356452,22781.360632487886,26678.978918767087,1,67.20355713143243,8547.66587187579
2009-01-13,19899.699731128767,19945.938012832754,22805.115216687092,22851.35349839108,4211.400818654192,0,46.23828170398673,8573.92750044166
2009-01-14,19897.650690831913,19945.144085586642,22802.95052935906,22850.443924113788,14813.68988783754,0,47.49339475472965,8573.586224205645
2009-01-15,19888.0262057917,19938.037151473156,22792.290816172903,22842.30176185436,-747.9762661602374,0,50.010945681458026,8570.531249413272
2009-01-16,19890.609018516894,19934.548639640514,22794.36547649666,22838.30509762028,-21957.130891070905,0,43.93962112361896,8569.031683560903
2009-01-20,19896.00456339521,19957.651686831738,22803.126315653433,22864.773439089957,-2407.8496833847403,0,61.64712343652536,8578.962720723928
2009-01-21,19959.80996018803,19999.874901829047,22873.082136789508,22913.147078430524,-14832.962367976215,0,40.06494164101622,8597.112721189666
2009-01-22,19964.609869505013,20024.34820284208,22881.446937750105,22941.18527108717,-3030.5818856672417,0,59.738333337066564,8607.632773365063
2009-01-23,19976.28850938397,20010.960022812564,22891.17539481208,22925.846908240674,-20739.521158174102,0,34.671513428594096,8601.877752725668
2009-01-26,19987.23850063809,20047.627078196827,22907.46647508667,22967.855052645406,-10527.70496155349,0,60.3885775587361,8617.63939172791
2009-01-27,19989.116384389108,20057.334509733526,22910.75838719241,22978.97651253683,9522.649452860229,0,68.21812534441855,8621.812211986231
2009-01-28,19981.405799344586,20058.890315017845,22903.27442777776,22980.75894345102,-6895.80931444936,0,77.48451567325941,8622.480987839437
2009-01-29,19981.581431687086,20058.232086983193,22903.354179649577,22980.004834945685,-10370.9859489983,0,76.65065529610877,8622.198043039136
2009-01-30,20022.841978017575,20083.516908281956,22948.29782733653,23008.97275760091,-3820.4240018180544,0,60.674930264379384,8633.066933965085
2009-02-02,20028.892530706256,20070.45279660614,22952.445402469402,22994.005668369286,19548.79411933986,0,41.560265899882836,8627.451216805328
2009-02-03,20052.966160134256,20079.94774691791,22977.9021092765,23004.883696060155,-11782.927826969571,0,26.981586783656326,8631.532700240254
2009-02-04,20030.32979092681,20076.38439518227,22954.746686149076,23000.801290404535,-2854.589642057214,0,46.05460425546093,8630.000963832555
2009-02-05,20040.798055056024,20079.854136725826,22965.720368514572,23004.776450184374,-5334.961276614158,0,39.05608166980147,8631.4924611199
2009-02-06,20035.068586453956,20087.870977295333,22961.158669145567,23013.961059986945,-10576.235236694114,0,52.802390841379065,8634.93856677717
2009-02-09,20037.314832198615,20096.74518831616,22964.697572578494,23024.127928696038,4401.078775123648,0,59.43035611754544,8638.753220260362
2009-02-10,20048.63073425455,20089.72786927381,22974.991300224803,23016.088435244063,8488.624773604291,0,41.09713501926032,8635.736767252343
2009-02-11,20064.41754893369,20092.10184937951,22991.123919576403,23018.808220022223,-902.8393040609208,0,27.6843004458203,8636.757242363648
2009-02-12,20053.03014447126,20105.36687388707,22981.668758540975,23034.005487956783,-1232.1309294321218,0,52.33672941581003,8642.459323576688
2009-02-13,20049.07725892467,20107.563586203058,22978.035856039354,23036.522183317742,-5027.647204848642,0,58.48632727838634,8643.40359865287
2009-02-17,20079.29954236029,20116.857333292657,23009.611908683306,23047.16969961567,10360.681062200374,0,37.557790932364014,8647.398593207772
