,pnl,actual_loss,VaR_HistSim,ES_HistSim,tail_scenarios,snapshot_date,current_portfolio_value,exception
2008-04-18,-8240.086116822436,8240.086116822436,25768.593903664034,29014.725585690794,5,2008-04-17,1413458.3338629396,0
2008-04-21,547.9399883793667,-547.9399883793667,25631.18781974446,29029.65080718342,5,2008-04-18,1405218.2477461172,0
2008-04-22,-425.81541277398355,425.81541277398355,25610.1011928448,29002.137760854745,5,2008-04-21,1405766.1877344965,0
2008-04-23,-6246.521128400462,6246.521128400462,25511.818888733862,28843.039534960313,5,2008-04-22,1405340.3723217226,0
2008-04-24,-6645.398664335487,6645.398664335487,25260.721956712427,28603.603036735858,5,2008-04-23,1399093.851193322,0
2008-04-25,4882.611023019301,-4882.611023019301,24954.06776465918,28350.93075051927,5,2008-04-24,1392448.4525289866,0
2008-04-28,-1177.119840405183,1177.119840405183,25314.572084976127,28883.10433086576,5,2008-04-25,1397331.063552006,0
2008-04-29,-12341.862812876701,12341.862812876701,25452.54771838826,29065.390720510437,5,2008-04-28,1396153.9437116007,0
2008-04-30,-2397.1979187659454,2397.1979187659454,24890.563342290465,28434.1530721616,5,2008-04-29,1383812.080898724,0
2008-05-01,-4838.243842310272,4838.243842310272,24901.95370372571,28384.883587060358,5,2008-04-30,1381414.882979958,0
2008-05-02,5935.7065914750565,-5935.7065914750565,25845.40423005889,29252.56801754413,5,2008-05-01,1376576.6391376478,0
2008-05-05,6888.712648750516,-6888.712648750516,26199.91791237425,29683.472848167225,5,2008-05-02,1382512.3457291229,0
2008-05-06,8836.75982655934,-8836.75982655934,25882.282948344015,29685.941662702477,5,2008-05-05,1389401.0583778734,0
2008-05-07,-17841.294656411977,17841.294656411977,26627.338288595667,30564.385369726784,5,2008-05-06,1398237.8182044327,0
2008-05-08,2587.0356369763613,-2587.0356369763613,25307.487640784122,29082.375538785847,5,2008-05-07,1380396.5235480207,0
2008-05-09,-843.9746648746077,843.9746648746077,25616.111381158233,29398.19652500241,5,2008-05-08,1382983.559184997,0
2008-05-12,3271.2258952534758,-3271.2258952534758,24910.405440639006,28970.218022685825,5,2008-05-09,1382139.5845201225,0
2008-05-13,-1984.1274893286172,1984.1274893286172,26216.48253004183,30311.644704759867,5,2008-05-12,1385410.810415376,0
2008-05-14,1085.5803236232605,-1085.5803236232605,25949.79218436987,30119.785502808216,5,2008-05-13,1383426.6829260474,0
2008-05-15,8361.060201811371,-8361.060201811371,26114.51342972601,30548.79987249314,5,2008-05-14,1384512.2632496706,0
2008-05-16,14358.516503044171,-14358.516503044171,26984.060423311545,32505.535185699955,5,2008-05-15,1392873.323451482,0
2008-05-19,353.690619540168,-353.690619540168,27550.004397561075,33218.38951375401,5,2008-05-16,1407231.8399545262,0
2008-05-20,2604.466466586571,-2604.466466586571,27890.32450541621,33718.896717869866,5,2008-05-19,1407585.5305740663,0
2008-05-21,1049.5915983975865,-1049.5915983975865,27981.699027255643,33865.52942921282,5,2008-05-20,1410189.997040653,0
2008-05-22,5864.312808181159,-5864.312808181159,18519.721806157148,22662.697743804612,5,2008-05-21,1411239.5886390505,0
2008-05-23,-5095.209842548706,5095.209842548706,23532.65350672044,27434.487874124152,5,2008-05-22,1417103.9014472316,0
2008-05-27,-4030.3689273945056,4030.3689273945056,23105.1008834159,26860.617450545495,5,2008-05-23,1412008.691604683,0
2008-05-28,4651.258354371879,-4651.258354371879,23052.596233357443,26747.13653528732,5,2008-05-27,1407978.3226772884,0
2008-05-29,-11889.240762985079,11889.240762985079,23142.926154157845,26932.04106262005,5,2008-05-28,1412629.5810316603,0
2008-05-30,4781.2380362642,-4781.2380362642,22983.520040813135,26710.337835825187,5,2008-05-29,1400740.3402686752,0
2008-06-02,-4308.043061395409,4308.043061395409,23255.309746737126,27102.329074606812,5,2008-05-30,1405521.5783049394,0
2008-06-03,-11845.884932752466,11845.884932752466,22911.388153191423,26603.03786040018,5,2008-06-02,1401213.535243544,0
2008-06-04,2055.0550686921924,-2055.0550686921924,22580.200443964684,26146.341558829135,5,2008-06-03,1389367.6503107916,0
2008-06-05,11647.30588510842,-11647.30588510842,22489.647417666158,26049.82736377758,5,2008-06-04,1391422.7053794838,0
2008-06-06,2485.3907570703886,-2485.3907570703886,23294.454480728833,27142.73013435253,5,2008-06-05,1403070.0112645922,0
2008-06-09,-3729.3574665961787,3729.3574665961787,22457.598909188528,26065.13753547715,5,2008-06-06,1405555.4020216626,0
2008-06-10,-11436.452735345112,11436.452735345112,21652.156721268548,23813.304757909013,5,2008-06-09,1401826.0445550664,0
2008-06-11,5409.654008898418,-5409.654008898418,21507.11165127298,23264.036959848694,5,2008-06-10,1390389.5918197213,0
2008-06-12,-1117.3680849240627,1117.3680849240627,21548.837304850575,23211.935127399956,5,2008-06-11,1395799.2458286197,0
2008-06-13,3161.412378153531,-3161.412378153531,21321.988916038536,23009.77984635141,5,2008-06-12,1394681.8777436956,0
2008-06-16,6061.169229874387,-6061.169229874387,21317.606386392144,23310.0554391657,5,2008-06-13,1397843.2901218492,0
2008-06-17,385.3197726192884,-385.3197726192884,21463.923672217643,23550.196829793927,5,2008-06-16,1403904.4593517235,0
2008-06-18,-291.5424920027144,291.5424920027144,21673.228453333257,23483.10507188756,5,2008-06-17,1404289.7791243428,0
2008-06-19,2788.2348150459584,-2788.2348150459584,21561.86950690043,23462.465011368877,5,2008-06-18,1403998.2366323401,0
2008-06-20,-649.4010333458427,649.4010333458427,21510.258628598647,23463.926802029087,5,2008-06-19,1406786.471447386,0
2008-06-23,-9112.561012005666,9112.561012005666,21223.837612545583,23341.883395252516,5,2008-06-20,1406137.0704140402,0
2008-06-24,-2940.0879372893833,2940.0879372893833,21085.105440753046,23046.092238517293,5,2008-06-23,1397024.5094020346,0
2008-06-25,3705.6925007172395,-3705.6925007172395,21173.727871260606,23134.36493790648,5,2008-06-24,1394084.4214647452,0
2008-06-26,11878.582512202905,-11878.582512202905,21318.072459410643,23191.0755395622,5,2008-06-25,1397790.1139654624,0
2008-06-27,-1144.654429338174,1144.654429338174,21393.039724834263,23498.86528423205,5,2008-06-26,1409668.6964776653,0
2008-06-30,111.07917295815423,-111.07917295815423,21375.826878224267,23608.945575818747,5,2008-06-27,1408524.0420483272,0
2008-07-01,6953.91914926772,-6953.91914926772,21368.92015300854,23601.328753676637,5,2008-06-30,1408635.1212212853,0
2008-07-02,2869.33556583873,-2869.33556583873,21339.21086446196,23737.596887246473,5,2008-07-01,1415589.040370553,0
2008-07-03,-8709.811035865918,8709.811035865918,21518.868044458795,23855.945810515528,5,2008-07-02,1418458.3759363918,0
2008-07-07,-13115.024750337237,13115.024750337237,27941.921581071103,30243.71640784815,5,2008-07-03,1409748.5649005258,0
2008-07-08,-8513.666397855617,8513.666397855617,21882.468197252136,24212.899525484303,5,2008-07-07,1396633.5401501886,0
2008-07-09,3257.8562448206358,-3257.8562448206358,22943.929784501204,25165.490698236412,5,2008-07-08,1388119.873752333,0
2008-07-10,10169.622732369462,-10169.622732369462,21965.988441258436,24368.752074207085,5,2008-07-09,1391377.7299971536,0
2008-07-11,15998.7732417956,-15998.7732417956,22339.369869576767,24871.114987314726,5,2008-07-10,1401547.352729523,0
2008-07-14,-2798.621148623759,2798.621148623759,22182.285490780836,24628.78136414951,5,2008-07-11,1417546.1259713187,0
2008-07-15,-3279.808184852358,3279.808184852358,22337.27661625296,24560.00982841533,5,2008-07-14,1414747.504822695,0
2008-07-16,-766.0423252766486,766.0423252766486,22600.51737813372,24410.731456764555,5,2008-07-15,1411467.6966378426,0
2008-07-17,8308.994771365076,-8308.994771365076,21915.52380641899,24727.068325326127,5,2008-07-16,1410701.654312566,0
2008-07-18,2887.9334422235843,-2887.9334422235843,22204.951615528436,25051.28521956019,5,2008-07-17,1419010.649083931,0
2008-07-21,4374.752786501078,-4374.752786501078,22572.293863039697,25412.09645209401,5,2008-07-18,1421898.5825261546,0
2008-07-22,-6901.653135478729,6901.653135478729,22748.100280560553,25718.262465860415,5,2008-07-21,1426273.3353126557,0
2008-07-23,-11117.522643126315,11117.522643126315,23452.030924093444,26187.51534661199,5,2008-07-22,1419371.682177177,0
2008-07-24,-9875.618940202286,9875.618940202286,23698.64271933073,26161.926512397265,5,2008-07-23,1408254.1595340506,0
2008-07-25,6802.403817156097,-6802.403817156097,22308.336151287425,25045.545841657975,5,2008-07-24,1398378.5405938483,0
2008-07-28,-5701.325868428452,5701.325868428452,22233.828649312956,25096.650996284745,5,2008-07-25,1405180.9444110044,0
2008-07-29,-2396.9406534787267,2396.9406534787267,21791.27915597544,24487.767270022676,5,2008-07-28,1399479.618542576,0
2008-07-30,-1095.6970069839153,1095.6970069839153,22725.04689825885,25461.99663882847,5,2008-07-29,1397082.6778890972,0
2008-07-31,-4995.83505644626,4995.83505644626,24255.070024805143,26644.06552924663,5,2008-07-30,1395986.9808821133,0
2008-08-01,-5822.7728410998825,5822.7728410998825,23184.186630962882,25800.193770217895,5,2008-07-31,1390991.145825667,0
2008-08-04,-8834.272220883751,8834.272220883751,22768.73081406718,25466.22671887302,5,2008-08-01,1385168.3729845672,0
2008-08-05,840.7484060910065,-840.7484060910065,21892.449306548107,24651.62255353634,5,2008-08-04,1376334.1007636834,0
2008-08-08,-21473.78002626612,21473.78002626612,24067.874304805417,26484.323747930444,5,2008-08-05,1377174.8491697744,0
2008-08-11,-9128.409497987013,9128.409497987013,24418.579645234626,27115.992127152298,5,2008-08-08,1355701.0691435083,0
2008-08-12,-11466.73313381197,11466.73313381197,24551.51001478918,27681.815761543578,5,2008-08-11,1346572.6596455213,0
2008-08-13,3976.773099503247,-3976.773099503247,24130.68428597902,26871.370122067678,5,2008-08-12,1335105.9265117093,0
2008-08-26,-21839.277275282424,21839.277275282424,24072.60575130279,26662.884148562887,5,2008-08-13,1339082.6996112126,0
2008-08-27,4508.512128043687,-4508.512128043687,23743.586413753917,25986.769570866505,5,2008-08-26,1317243.4223359302,0
2008-08-28,9898.763519215863,-9898.763519215863,24732.54796969937,27579.492505060323,5,2008-08-27,1321751.9344639739,0
2008-08-29,-5274.566517139552,5274.566517139552,25465.478592110332,29389.9040560042,5,2008-08-28,1331650.6979831897,0
2008-09-02,-16472.227961351862,16472.227961351862,16845.368922027992,18456.13617143752,5,2008-08-29,1326376.1314660502,0
2008-09-03,-4426.787217959063,4426.787217959063,21427.409670693334,22764.086374192404,5,2008-09-02,1309903.9035046983,0
2008-09-04,-17409.013628067914,17409.013628067914,21412.63292455254,22768.25681252936,5,2008-09-03,1305477.1162867392,0
2008-09-05,3963.547398094088,-3963.547398094088,20847.2020402716,21819.839925009757,5,2008-09-04,1288068.1026586713,0
2008-09-08,20045.935653201537,-20045.935653201537,20972.372851979453,22025.254993736417,5,2008-09-05,1292031.6500567654,0
2008-09-09,-37551.86676697619,37551.86676697619,21434.933974812506,22638.332686542486,5,2008-09-08,1312077.585709967,1
2008-09-10,-12241.511479487643,12241.511479487643,20712.067962233676,24249.74650687999,5,2008-09-09,1274525.7189429908,0
2008-09-11,-3574.1461359276436,3574.1461359276436,20248.040763845667,23932.436910833185,5,2008-09-10,1262284.2074635031,0
2008-09-12,24549.450910895597,-24549.450910895597,20296.221867115004,24152.112509581493,5,2008-09-11,1258710.0613275755,0
2008-09-15,-13635.733721838333,13635.733721838333,20845.9228621074,24709.775107984246,5,2008-09-12,1283259.512238471,0
2008-09-16,-4240.5026364855,4240.5026364855,20954.63026109431,24132.18760702596,5,2008-09-15,1269623.7785166327,0
2008-09-17,36028.13374389196,-36028.13374389196,20698.50424774224,24200.88456554846,5,2008-09-16,1265383.2758801472,0
2008-09-18,-2780.3853232583497,2780.3853232583497,22299.73291570833,25112.53157707518,5,2008-09-17,1301411.4096240392,0
2008-09-19,37920.908070632024,-37920.908070632024,21929.545611832757,24983.350015799144,5,2008-09-18,1298631.0243007808,0
2008-09-22,21779.95593869174,-21779.95593869174,22160.7883920935,26181.20784771475,5,2008-09-19,1336551.9323714129,0
2008-09-23,-8286.33670609654,8286.33670609654,22975.73891670839,26381.908896752866,5,2008-09-22,1358331.8883101046,0
2008-09-24,-11900.895096765133,11900.895096765133,23008.260886506876,25884.945644301457,5,2008-09-23,1350045.551604008,0
2008-09-25,5904.548271070467,-5904.548271070467,22849.073711352423,25706.839133832556,5,2008-09-24,1338144.656507243,0
2008-09-26,-2297.3151701181196,2297.3151701181196,22672.25372346351,25902.943069522782,5,2008-09-25,1344049.2047783134,0
2008-09-29,-14060.685188154224,14060.685188154224,22713.797451708233,25967.87125592665,5,2008-09-26,1341751.8896081953,0
2008-09-30,-9108.503405742114,9108.503405742114,22836.156847218284,25749.330744407744,5,2008-09-29,1327691.204420041,0
2008-10-01,-1752.1428836714476,1752.1428836714476,22239.969333094312,25079.572995069622,5,2008-09-30,1318582.701014299,0
2008-10-02,-31917.428111709887,31917.428111709887,22434.647786499467,25265.809957585483,5,2008-10-01,1316830.5581306275,1
2008-10-03,-1804.47127408511,1804.47127408511,21566.885557553964,26313.371411139517,5,2008-10-02,1284913.1300189176,0
2008-10-06,-11238.335958469659,11238.335958469659,21515.902893975144,26327.02922773855,5,2008-10-03,1283108.6587448325,0
2008-10-07,14200.814112771302,-14200.814112771302,21736.411957467673,26466.131988861318,5,2008-10-06,1271870.3227863628,0
2008-10-08,50744.9280930087,-50744.9280930087,22368.14582557301,26959.170524845926,5,2008-10-07,1286071.1368991341,0
2008-10-09,-23789.724763721693,23789.724763721693,23125.92240178841,27844.511741924845,5,2008-10-08,1336816.0649921428,1
2008-10-10,-36527.00099963299,36527.00099963299,22614.861212105257,27118.836756907265,5,2008-10-09,1313026.3402284211,1
2008-10-13,4956.442400550237,-4956.442400550237,21870.975436760345,28402.89977220837,5,2008-10-10,1276499.3392287882,0
2008-10-14,-4564.583955673268,4564.583955673268,37252.11989241955,46725.0910195264,5,2008-10-13,1281455.7816293384,0
2008-10-15,-13494.095495258924,13494.095495258924,21737.33677945868,30849.73542343718,5,2008-10-14,1276891.1976736651,0
2008-10-16,-15895.664087617071,15895.664087617071,21956.53574218764,28951.916672303527,5,2008-10-15,1263397.1021784062,0
2008-10-17,-10649.123075803276,10649.123075803276,21532.45926053333,28988.408409628646,5,2008-10-16,1247501.4380907891,0
2008-10-20,3219.3977617812343,-3219.3977617812343,21340.07603341341,28533.859505767796,5,2008-10-17,1236852.3150149859,0
2008-10-21,-31799.37384188152,31799.37384188152,21317.61694946373,29910.081708604237,5,2008-10-20,1240071.712776767,1
2008-10-22,-36280.391248666914,36280.391248666914,26254.198459430132,30566.928437972256,5,2008-10-21,1208272.3389348856,1
2008-10-23,-2718.2995051387697,2718.2995051387697,28483.716609352967,30372.40261058188,5,2008-10-22,1171991.9476862187,0
2008-10-24,4971.103812372079,-4971.103812372079,28559.885838998016,30441.63105201172,5,2008-10-23,1169273.64818108,0
2008-10-27,-6188.687685610261,6188.687685610261,27889.070207213517,29796.50260525611,5,2008-10-24,1174244.751993452,0
2008-10-28,31866.11984901782,-31866.11984901782,27474.93804275687,29363.444724385256,5,2008-10-27,1168056.0643078417,0
2008-10-29,6797.677401562221,-6797.677401562221,29455.902105017798,31431.463230853995,5,2008-10-28,1199922.1841568595,0
2008-10-30,-1405.6378463688307,1405.6378463688307,29383.29968368658,31414.833946291637,5,2008-10-29,1206719.8615584217,0
2008-10-31,-10085.459313847357,10085.459313847357,29884.235766049707,31853.02063440541,5,2008-10-30,1205314.223712053,0
2008-11-03,-7974.936623281101,7974.936623281101,29762.774035825627,31660.291975869426,5,2008-10-31,1195228.7643982056,0
2008-11-04,24762.138880230952,-24762.138880230952,29727.046808454208,31732.464738686707,5,2008-11-03,1187253.8277749245,0
2008-11-05,-25882.126426506322,25882.126426506322,31629.01512008556,34176.75855394565,5,2008-11-04,1212015.9666551554,0
2008-11-06,-13806.895741112763,13806.895741112763,29978.980933596613,32159.895422029123,5,2008-11-05,1186133.840228649,0
2008-11-07,9416.902565447614,-9416.902565447614,28535.687084024074,30677.35366052976,5,2008-11-06,1172326.9444875363,0
2008-11-10,3689.445426870836,-3689.445426870836,28954.09059971082,31311.970796865782,5,2008-11-07,1181743.847052984,0
2008-11-11,-15068.316823549336,15068.316823549336,28853.22383911675,31319.072245468433,5,2008-11-10,1185433.2924798548,0
2008-11-12,-18686.033714020858,18686.033714020858,27690.090356531087,30231.553869876265,5,2008-11-11,1170364.9756563054,0
2008-11-13,26623.854031460593,-26623.854031460593,26646.80807333649,29205.550327394343,5,2008-11-12,1151678.9419422846,0
2008-11-14,-9765.967256464995,9765.967256464995,27847.409231845755,30587.449891645556,5,2008-11-13,1178302.7959737452,0
2008-11-17,-5168.214552978985,5168.214552978985,27093.810509223724,30050.469831686652,5,2008-11-14,1168536.8287172802,0
2008-11-18,-9499.200557892444,9499.200557892444,26789.670329025015,29791.53716724729,5,2008-11-17,1163368.6141643012,0
2008-11-19,-17068.647880055243,17068.647880055243,26971.891632884508,29937.597534483346,5,2008-11-18,1153869.4136064088,0
2008-11-20,-16769.21348487842,16769.21348487842,26387.337907465873,29372.04672470004,5,2008-11-19,1136800.7657263535,0
2008-11-21,36650.05987999239,-36650.05987999239,26604.748812798876,29531.32606669916,5,2008-11-20,1120031.552241475,0
2008-11-24,29479.270628386177,-29479.270628386177,27438.26513582957,30839.2996468171,5,2008-11-21,1156681.6121214675,0
2008-11-25,-11867.334525814746,11867.334525814746,31410.76235321979,33392.690464359104,5,2008-11-24,1186160.8827498537,0
2008-11-26,-8024.835211856058,8024.835211856058,31923.805037722923,33872.53489120137,5,2008-11-25,1174293.548224039,0
2008-11-28,-6441.340725256596,6441.340725256596,33030.862545968965,34852.48952742359,5,2008-11-26,1166268.7130121829,0
2008-12-01,-51961.95995214791,51961.95995214791,33321.978135940386,35120.71076998613,5,2008-11-28,1159827.3722869263,1
2008-12-02,11151.64776428393,-11151.64776428393,31013.877259918023,35049.553377729935,5,2008-12-01,1107865.4123347783,0
2008-12-03,-583.3727864327375,583.3727864327375,31970.094413981074,36452.54434755286,5,2008-12-02,1119017.0600990623,0
2008-12-04,-14494.623552187812,14494.623552187812,32338.765939228237,37031.02975703231,5,2008-12-03,1118433.6873126295,0
2008-12-05,5873.296671639197,-5873.296671639197,31939.16963301017,36318.177000046475,5,2008-12-04,1103939.0637604417,0
2008-12-08,67992.32392345602,-67992.32392345602,32271.477058159886,36992.65337322792,5,2008-12-05,1109812.360432081,0
2008-12-09,-50889.52139644604,50889.52139644604,34076.65033077984,39675.93535891971,5,2008-12-08,1177804.684355537,1
2008-12-10,19653.309825901873,-19653.309825901873,33636.09361528978,40695.68825881602,5,2008-12-09,1126915.162959091,0
2008-12-11,2619.790360362269,-2619.790360362269,34569.27677189,41890.59148367238,5,2008-12-10,1146568.4727849928,0
2008-12-12,369.47463202499785,-369.47463202499785,34546.18704705895,41645.81886169757,5,2008-12-11,1149188.263145355,0
2008-12-15,7223.483292801306,-7223.483292801306,35019.14078387688,42247.43124170625,5,2008-12-12,1149557.73777738,0
2008-12-16,16185.177625580924,-16185.177625580924,35356.83453210816,42505.07207748266,5,2008-12-15,1156781.2210701813,0
2008-12-17,-4935.48418032378,4935.48418032378,37618.234697266016,45319.704790366675,5,2008-12-16,1172966.3986957623,0
2008-12-18,-24070.42871153541,24070.42871153541,38136.97396455333,45786.00991821792,5,2008-12-17,1168030.9145154385,0
2008-12-19,-11781.695076467702,11781.695076467702,37374.77866179985,44795.61878339541,5,2008-12-18,1143960.485803903,0
2008-12-22,3204.619864346925,-3204.619864346925,36739.55849008635,44104.74016485363,5,2008-12-19,1132178.7907274354,0
2008-12-23,-5123.652359134285,5123.652359134285,36520.99697722378,43753.17249568207,5,2008-12-22,1135383.4105917823,0
2008-12-24,7498.038368971553,-7498.038368971553,36061.64096893603,43106.27090814286,5,2008-12-23,1130259.758232648,0
2008-12-26,9165.14367309492,-9165.14367309492,36559.99220006284,43674.98794492865,5,2008-12-24,1137757.7966016196,0
2008-12-29,741.6785377771594,-741.6785377771594,37225.02752802661,44535.71521945903,5,2008-12-26,1146922.9402747145,0
2008-12-30,3289.2390587509144,-3289.2390587509144,37326.68697705888,44634.3280581383,5,2008-12-29,1147664.6188124917,0
2008-12-31,12083.861292059533,-12083.861292059533,38657.9534395847,46250.06135181095,5,2008-12-30,1150953.8578712426,0
2009-01-02,20434.897341581294,-20434.897341581294,39456.08013020782,47342.95276418635,5,2008-12-31,1163037.719163302,0
2009-01-05,-12396.539379808586,12396.539379808586,40769.94414670719,49322.135951632445,5,2009-01-02,1183472.6165048834,0
2009-01-06,3888.1051234165207,-3888.1051234165207,40433.610836390406,48972.1705422183,5,2009-01-05,1171076.0771250748,0
2009-01-07,-17971.215131168254,17971.215131168254,41048.07081692875,49785.42372574071,5,2009-01-06,1174964.1822484913,0
2009-01-08,7391.691941494122,-7391.691941494122,40023.37722521508,47874.41699562767,5,2009-01-07,1156992.967117323,0
2009-01-09,-7358.185447830474,7358.185447830474,28684.262281085365,36483.62853544582,5,2009-01-08,1164384.6590588172,0
2009-01-12,-26678.97891876707,26678.97891876707,34677.03291439405,41896.88585885884,5,2009-01-09,1157026.4736109867,0
2009-01-13,-4211.400818654336,4211.400818654336,33557.093258744804,40456.64090523906,5,2009-01-12,1130347.4946922197,0
2009-01-14,-14813.689887837507,14813.689887837507,33481.298127981834,40432.080199938966,5,2009-01-13,1126136.0938735653,0
2009-01-15,747.9762661603745,-747.9762661603745,32713.38400764973,39435.64685970223,5,2009-01-14,1111322.4039857278,0
2009-01-16,21957.130891070934,-21957.130891070934,32738.06707541272,39524.55174425691,5,2009-01-15,1112070.3802518882,0
2009-01-20,-1707.1992066130042,1707.1992066130042,33391.90828159079,40252.46188458269,5,2009-01-16,1134027.5111429591,0
2009-01-21,14832.962367976317,-14832.962367976317,32297.223277285462,39118.67861382747,5,2009-01-20,1132320.311936346,0
2009-01-22,3030.581885667052,-3030.581885667052,32992.62339762179,39852.537753024044,5,2009-01-21,1147153.2743043224,0
2009-01-23,20739.521158174146,-20739.521158174146,32795.18451092881,39562.916213299424,5,2009-01-22,1150183.8561899895,0
2009-01-26,10527.704961553682,-10527.704961553682,33370.10211604042,40402.69460571585,5,2009-01-23,1170923.3773481636,0
2009-01-27,-9522.649452860467,9522.649452860467,33818.380404518684,40813.99072873932,5,2009-01-26,1181451.0823097173,0
2009-01-28,6895.809314449783,-6895.809314449783,33976.96399271791,40991.50466710981,5,2009-01-27,1171928.4328568568,0
2009-01-29,10370.985948998015,-10370.985948998015,34543.70971826278,41687.54383872533,5,2009-01-28,1178824.2421713066,0
2009-01-30,3820.4240018178243,-3820.4240018178243,33735.551057576435,40766.46870841067,5,2009-01-29,1189195.2281203046,0
2009-02-02,-19548.79411933967,19548.79411933967,33489.61009523366,40540.94059393029,5,2009-01-30,1193015.6521221225,0
2009-02-03,11782.927826969652,-11782.927826969652,33091.75275302376,40007.62011916493,5,2009-02-02,1173466.8580027828,0
2009-02-04,2854.5896420569625,-2854.5896420569625,33470.4126705681,40296.849821243624,5,2009-02-03,1185249.7858297525,0
2009-02-05,5334.96127661434,-5334.96127661434,33265.52146289544,40115.42523364509,5,2009-02-04,1188104.3754718094,0
2009-02-06,10576.235236694338,-10576.235236694338,33625.529696122976,40622.05231842138,5,2009-02-05,1193439.3367484238,0
2009-02-09,-4401.078775123693,4401.078775123693,34467.62109234487,41548.48466671105,5,2009-02-06,1204015.571985118,0
2009-02-10,-8488.624773604563,8488.624773604563,34382.645775792655,41353.46897894903,5,2009-02-09,1199614.4932099944,0
2009-02-11,902.839304060908,-902.839304060908,33414.283086445415,40245.6742777023,5,2009-02-10,1191125.8684363898,0
2009-02-12,1232.1309294325765,-1232.1309294325765,33708.729689874686,40705.2876931326,5,2009-02-11,1192028.7077404507,0
2009-02-13,5027.647204848472,-5027.647204848472,33717.267728444654,40708.70921746725,5,2009-02-12,1193260.8386698833,0
2009-02-17,-11753.168490607059,11753.168490607059,33302.4763988792,40146.89495783276,5,2009-02-13,1198288.4858747318,0
2009-02-18,12760.532410430955,-12760.532410430955,32901.5580415756,40008.67064080783,5,2009-02-17,1186535.3173841247,0
2009-02-19,3641.5967580932193,-3641.5967580932193,32988.28464332712,40127.01826437302,5,2009-02-18,1199295.8497945557,0
2009-02-20,9590.029852322536,-9590.029852322536,32782.11574073997,39782.80203192234,5,2009-02-19,1202937.446552649,0
2009-02-23,-7060.2278424603865,7060.2278424603865,33397.77650510776,40473.471970766084,5,2009-02-20,1212527.4764049714,0
2009-02-24,-10546.095933753997,10546.095933753997,40734.79675354506,48626.059692966424,5,2009-02-23,1205467.248562511,0
2009-02-25,-2324.8922844235785,2324.8922844235785,34905.580817822134,42541.06283689211,5,2009-02-24,1194921.152628757,0
2009-02-26,-1589.0527362565044,1589.0527362565044,34268.98172784923,41790.73567784,5,2009-02-25,1192596.2603443335,0
2009-02-27,-2768.3999868382234,2768.3999868382234,33940.168541278224,41344.515703994504,5,2009-02-26,1191007.207608077,0
2009-03-02,-20926.53429513611,20926.53429513611,33428.6838184034,40668.542469432345,5,2009-02-27,1188238.8076212388,0
2009-03-03,-4997.628075498156,4997.628075498156,32445.608591640368,39448.47721379138,5,2009-03-02,1167312.2733261026,0
2009-03-04,4055.894259800436,-4055.894259800436,32211.301084008534,39112.6551340105,5,2009-03-03,1162314.6452506045,0
2009-03-05,-3482.4479020631406,3482.4479020631406,32456.987450590357,39310.712086282765,5,2009-03-04,1166370.539510405,0
2009-03-06,1580.6098039590288,-1580.6098039590288,32371.010667455615,39340.40480193929,5,2009-03-05,1162888.0916083418,0
2009-03-09,-4262.422280665254,4262.422280665254,32552.7248430294,39509.97264811988,5,2009-03-06,1164468.7014123008,0
2009-03-10,1164.6693442217074,-1164.6693442217074,32171.667651947355,38954.87998972535,5,2009-03-09,1160206.2791316356,0
2009-03-11,6158.193773523206,-6158.193773523206,32540.266229461413,39297.889215600306,5,2009-03-10,1161370.9484758573,0
2009-03-12,10700.452716463245,-10700.452716463245,32905.99764624424,39739.17633451419,5,2009-03-11,1167529.1422493805,0
2009-03-13,2496.670289803529,-2496.670289803529,34048.10106270155,41207.82745165634,5,2009-03-12,1178229.5949658437,0
2009-03-16,3204.6871878888924,-3204.6871878888924,34314.53117210325,41535.95150264832,5,2009-03-13,1180726.2652556472,0
2009-03-17,5213.527767579071,-5213.527767579071,34226.309384176275,41349.95807760218,5,2009-03-16,1183930.9524435361,0
2009-03-18,-6127.510201975005,6127.510201975005,35035.54786717077,42301.62480527205,5,2009-03-17,1189144.4802111152,0
2009-03-19,15408.325371533865,-15408.325371533865,36930.44998523407,44681.928377909215,5,2009-03-18,1183016.9700091402,0
2009-03-20,-5413.047348024556,5413.047348024556,36871.96517378255,44488.9379330311,5,2009-03-19,1198425.295380674,0
2009-03-23,8517.704583412735,-8517.704583412735,36025.76007271232,43393.27682304322,5,2009-03-20,1193012.2480326495,0
2009-03-24,-13700.25648702681,13700.25648702681,38296.49067091197,46327.957015161635,5,2009-03-23,1201529.9526160622,0
2009-03-25,18238.87220848538,-18238.87220848538,37375.120454313466,45102.35187418722,5,2009-03-24,1187829.6961290354,0
2009-03-26,-113.80240236432292,113.80240236432292,38149.67445945903,46015.0470883423,5,2009-03-25,1206068.5683375208,0
2009-03-27,-14154.53240552661,14154.53240552661,39102.12379150279,47345.441632452144,5,2009-03-26,1205954.7659351565,0
2009-03-30,-16316.298655301798,16316.298655301798,38066.34209667076,45974.85570832472,5,2009-03-27,1191800.23352963,0
2009-03-31,2755.1236065581907,-2755.1236065581907,36389.57392566884,43742.39519714015,5,2009-03-30,1175483.934874328,0
2009-04-01,5476.08794763172,-5476.08794763172,37124.278619138524,44569.92152175517,5,2009-03-31,1178239.0584808863,0
