,pnl,actual_loss,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,snapshot_date,current_portfolio_value,avg_vol_ratio,exception
2008-03-31,-7831.959505040199,7831.959505040199,33344.918597200885,39389.731250986595,5,2008-03-28,1379296.5224855,1.8379850310442263,0
2008-04-01,-3676.328012746293,3676.328012746293,32789.38519038609,38668.126442837485,5,2008-03-31,1371464.5629804598,1.821526956244129,0
2008-04-02,11025.147728588898,-11025.147728588898,34839.859271972906,40836.7037890608,5,2008-04-01,1367788.2349677135,1.858072318063449,0
2008-04-03,1407.1117974054068,-1407.1117974054068,35530.31359870033,41716.70462805782,5,2008-04-02,1378813.3826963024,1.852177570450939,0
2008-04-04,-2222.5286203173455,2222.5286203173455,35675.6146203198,41790.5862428728,5,2008-04-03,1380220.4944937078,1.8467412603892468,0
2008-04-07,6895.010522054508,-6895.010522054508,35364.10243195598,40811.815382256034,5,2008-04-04,1377997.9658733904,1.7929405675647636,0
2008-04-08,-6612.612910972675,6612.612910972675,35080.2027238328,39941.18370170123,5,2008-04-07,1384892.976395445,1.7322636022754028,0
2008-04-09,6516.163396165473,-6516.163396165473,34201.87750826264,38990.46212634398,5,2008-04-08,1378280.3634844723,1.72275008388033,0
2008-04-10,8683.055716081755,-8683.055716081755,28063.896092552925,33756.00445305477,5,2008-04-09,1384796.5268806377,1.7252974741911398,0
2008-04-11,-8876.308174586855,8876.308174586855,36021.670423156116,41398.57871444956,5,2008-04-10,1393479.5825967195,1.7233965084838456,0
2008-04-14,794.3257156447507,-794.3257156447507,34737.706485146424,40098.190539316274,5,2008-04-11,1384603.2744221326,1.7146889159068195,0
2008-04-15,5919.123364538886,-5919.123364538886,34409.32462460734,39693.49050460011,5,2008-04-14,1385397.6001377774,1.7070637863670062,0
2008-04-16,24783.5891394231,-24783.5891394231,34389.64833809412,39758.12885378297,5,2008-04-15,1391316.7235023163,1.6866752784057226,0
2008-04-17,-2641.978778799763,2641.978778799763,36483.66834783205,41939.48033130476,5,2008-04-16,1416100.3126417394,1.7023493905219134,0
2008-04-18,-8240.08611682267,8240.08611682267,36230.76740927389,41737.47110733846,5,2008-04-17,1413458.3338629396,1.6787879390753149,0
2008-04-21,547.9399883798324,-547.9399883798324,36400.707597044995,42279.22276833448,5,2008-04-18,1405218.247746117,1.6734495674459486,0
2008-04-22,-425.8154127742164,425.8154127742164,35862.30796560785,41662.348447422824,5,2008-04-21,1405766.1877344968,1.6514065108826061,0
2008-04-23,-6246.521128400462,6246.521128400462,35777.52531361184,41281.95096575022,5,2008-04-22,1405340.3723217226,1.6371471911221172,0
2008-04-24,-6645.398664335487,6645.398664335487,35290.72199127567,40738.766042744,5,2008-04-23,1399093.851193322,1.6297311275268165,0
2008-04-25,4882.611023019301,-4882.611023019301,35211.1720102767,40859.247565443904,5,2008-04-24,1392448.4525289866,1.6364967816594713,0
2008-04-28,-1177.119840405183,1177.119840405183,35136.08688774542,41585.75058136531,5,2008-04-25,1397331.063552006,1.6309238169079299,0
2008-04-29,-12341.862812876701,12341.862812876701,35097.1469780826,41552.95041982252,5,2008-04-28,1396153.9437116007,1.6186443365799874,0
2008-04-30,-2397.1979187657125,2397.1979187657125,34455.568191430764,40590.93209699429,5,2008-04-29,1383812.080898724,1.609515189614398,0
2008-05-01,-4838.243842310505,4838.243842310505,34986.54261656967,40451.61944640302,5,2008-04-30,1381414.8829799583,1.6036128983371694,0
2008-05-02,5935.7065914750565,-5935.7065914750565,35473.777676722966,42417.220398773716,5,2008-05-01,1376576.6391376478,1.593118653824045,0
2008-05-05,6888.712648750516,-6888.712648750516,35737.22241551662,42891.53702656338,5,2008-05-02,1382512.3457291229,1.5982501291499327,0
2008-05-06,8836.759826559573,-8836.759826559573,35750.11974487011,42744.329059182106,5,2008-05-05,1389401.0583778734,1.5826723723882086,0
2008-05-07,-17841.29465641221,17841.29465641221,35640.338233511895,42940.90820947732,5,2008-05-06,1398237.818204433,1.4784332053551712,0
2008-05-08,2587.035636976594,-2587.035636976594,33858.502625649795,39348.58229405596,5,2008-05-07,1380396.5235480207,1.3529170481520751,0
2008-05-09,-843.9746648748405,843.9746648748405,34091.81670224131,39404.12248466839,5,2008-05-08,1382983.5591849973,1.3530282392816932,0
2008-05-12,3271.2258952534758,-3271.2258952534758,34062.39421591489,39235.66001529666,5,2008-05-09,1382139.5845201225,1.3477522576503542,0
2008-05-13,-1984.12748932885,1984.12748932885,34637.96740911412,40667.3406516782,5,2008-05-12,1385410.810415376,1.3383941480047445,0
2008-05-14,1085.5803236234933,-1085.5803236234933,34533.64491104428,40554.778773303005,5,2008-05-13,1383426.6829260471,1.3461810080108128,0
2008-05-15,8361.060201811371,-8361.060201811371,34173.02030420536,40362.2846955651,5,2008-05-14,1384512.2632496706,1.330118540130013,0
2008-05-16,14358.516503044404,-14358.516503044404,35645.42921088287,43293.91271738736,5,2008-05-15,1392873.323451482,1.3362995989641187,0
2008-05-19,353.69061953993514,-353.69061953993514,36687.00831120554,44298.43806437696,5,2008-05-16,1407231.8399545264,1.3242826614682983,0
2008-05-20,2604.466466586571,-2604.466466586571,36998.28295076755,44983.76472498923,5,2008-05-19,1407585.5305740663,1.323530406663357,0
2008-05-21,1049.5915983975865,-1049.5915983975865,37479.81013917853,44635.05046409299,5,2008-05-20,1410189.997040653,1.318337674816872,0
2008-05-22,5864.312808180926,-5864.312808180926,27579.860035678837,33900.77478425484,5,2008-05-21,1411239.5886390505,1.3194766586122582,0
2008-05-23,-5095.209842548473,5095.209842548473,32544.495502400212,37492.690147267145,5,2008-05-22,1417103.9014472314,1.3228704048677118,0
2008-05-27,-4030.3689273942728,4030.3689273942728,31810.641267294995,36373.176759765905,5,2008-05-23,1412008.691604683,1.3097070037659952,0
2008-05-28,4651.258354372112,-4651.258354372112,31382.739077744307,36206.81928527514,5,2008-05-27,1407978.3226772887,1.2855112708001528,0
2008-05-29,-11889.240762985544,11889.240762985544,31491.952588586835,36424.85836673235,5,2008-05-28,1412629.5810316608,1.2902180175248847,0
2008-05-30,4781.238036263967,-4781.238036263967,31335.439425807446,36400.06751289689,5,2008-05-29,1400740.3402686752,1.2940675071854775,0
2008-06-02,-4308.043061394943,4308.043061394943,31290.669231504202,36413.60138728451,5,2008-05-30,1405521.5783049392,1.2863964565385304,0
2008-06-03,-11845.884932752699,11845.884932752699,30854.815623590024,35556.54773420887,5,2008-06-02,1401213.5352435443,1.2765314254162243,0
2008-06-04,2055.0550686924253,-2055.0550686924253,30489.497582837474,34940.68267964064,5,2008-06-03,1389367.6503107916,1.2776942134085725,0
2008-06-05,11647.305885108188,-11647.305885108188,30203.150362223154,34654.34816836617,5,2008-06-04,1391422.705379484,1.26657702687969,0
2008-06-06,2485.3907570703886,-2485.3907570703886,30712.930226311786,35780.295098996816,5,2008-06-05,1403070.0112645922,1.2483619192982258,0
2008-06-09,-3729.357466595946,3729.357466595946,30559.44353676401,34880.574364682056,5,2008-06-06,1405555.4020216626,1.2788349100581071,0
2008-06-10,-11436.452735345578,11436.452735345578,30304.824638438644,34626.38806938487,5,2008-06-09,1401826.0445550666,1.281289490318642,0
2008-06-11,5409.654008898418,-5409.654008898418,29725.539552355418,33969.37670945116,5,2008-06-10,1390389.591819721,1.2704209199730447,0
2008-06-12,-1117.3680849240627,1117.3680849240627,29479.49675189727,33597.70005640322,5,2008-06-11,1395799.2458286195,1.2656660172074283,0
2008-06-13,3161.4123781537637,-3161.4123781537637,28680.041622577934,32634.739852710023,5,2008-06-12,1394681.8777436954,1.2283137926837584,0
2008-06-16,6061.169229874387,-6061.169229874387,28198.659786971286,32231.31951002204,5,2008-06-13,1397843.2901218492,1.1979556879348976,0
2008-06-17,385.3197726192884,-385.3197726192884,27886.762543289922,31819.94612352848,5,2008-06-16,1403904.4593517235,1.177801696458082,0
2008-06-18,-291.5424920027144,291.5424920027144,27054.889109920012,31011.196528227116,5,2008-06-17,1404289.7791243428,1.134485388800549,0
2008-06-19,2788.234815046191,-2788.234815046191,26644.570905762957,30359.121219778528,5,2008-06-18,1403998.2366323401,1.1299400407671547,0
2008-06-20,-649.4010333463084,649.4010333463084,26463.00050870469,30096.39719792707,5,2008-06-19,1406786.4714473863,1.122926879667455,0
2008-06-23,-9112.561012005433,9112.561012005433,26007.813106263056,29789.245278581326,5,2008-06-20,1406137.07041404,1.1337888466120083,0
2008-06-24,-2940.0879372893833,2940.0879372893833,25354.76391459559,29184.150080896587,5,2008-06-23,1397024.5094020346,1.128599985187935,0
2008-06-25,3705.6925007172395,-3705.6925007172395,25418.410805307096,29191.43230031254,5,2008-06-24,1394084.4214647452,1.1332818562478544,0
2008-06-26,11878.582512202673,-11878.582512202673,24034.010234785033,27730.65331362118,5,2008-06-25,1397790.1139654624,1.0908547536804272,0
2008-06-27,-1144.654429337941,1144.654429337941,24635.12235227693,28581.70348357223,5,2008-06-26,1409668.696477665,1.1142651945316502,0
2008-06-30,111.0791729579214,-111.0791729579214,24989.168253828306,28914.903565737466,5,2008-06-27,1408524.0420483272,1.1201944717394856,0
2008-07-01,6953.919149267953,-6953.919149267953,24674.128779487684,28661.347473219455,5,2008-06-30,1408635.121221285,1.107983344557208,0
2008-07-02,2869.335565838497,-2869.335565838497,24843.653892089846,28923.515642533683,5,2008-07-01,1415589.040370553,1.1042018976769672,0
2008-07-03,-8709.811035865685,8709.811035865685,24909.501802821178,29013.913191402004,5,2008-07-02,1418458.3759363915,1.1107961972321512,0
2008-07-07,-13115.024750337005,13115.024750337005,32712.35742520285,37639.71868813461,5,2008-07-03,1409748.5649005258,1.0972298414560633,0
2008-07-08,-8513.66639785585,8513.66639785585,27075.634951145155,31290.995297601585,5,2008-07-07,1396633.5401501888,1.098432992118763,0
2008-07-09,3257.856244820403,-3257.856244820403,27631.513948201202,32385.668280972353,5,2008-07-08,1388119.873752333,1.1182074774557949,0
2008-07-10,10169.622732369695,-10169.622732369695,27521.114435019437,31919.529613989824,5,2008-07-09,1391377.7299971534,1.1493898249269838,0
2008-07-11,15998.7732417956,-15998.7732417956,28181.106635139557,32826.44485149365,5,2008-07-10,1401547.352729523,1.148913048284275,0
2008-07-14,-2798.6211486239918,2798.6211486239918,27904.15101503674,32240.897591794142,5,2008-07-11,1417546.1259713187,1.1408813984401036,0
2008-07-15,-3279.808184852125,3279.808184852125,27924.12826075917,32096.11719296123,5,2008-07-14,1414747.5048226947,1.1448145169968513,0
2008-07-16,-766.0423252766486,766.0423252766486,27180.156966377515,31278.131620804965,5,2008-07-15,1411467.6966378426,1.1386670392368763,0
2008-07-17,8308.994771365076,-8308.994771365076,28016.03036663984,32384.256896440267,5,2008-07-16,1410701.654312566,1.163817951646062,0
2008-07-18,2887.9334422235843,-2887.9334422235843,28397.941810817225,33004.08358687451,5,2008-07-17,1419010.649083931,1.1698919279564424,0
2008-07-21,4374.752786501078,-4374.752786501078,28498.306126218056,33279.91774666686,5,2008-07-18,1421898.5825261546,1.1688843269988343,0
2008-07-22,-6901.653135478729,6901.653135478729,28256.804191351635,33062.22292386759,5,2008-07-21,1426273.3353126557,1.153196442831929,0
2008-07-23,-11117.522643126082,11117.522643126082,28705.38752409257,33922.76855992116,5,2008-07-22,1419371.682177177,1.1625361524636295,0
2008-07-24,-9875.61894020252,9875.61894020252,28905.478659759043,34354.82954896535,5,2008-07-23,1408254.1595340509,1.1685360219573162,0
2008-07-25,6802.403817156097,-6802.403817156097,28441.19642649847,33067.34082571995,5,2008-07-24,1398378.5405938483,1.1841269119864852,0
2008-07-28,-5701.325868428219,5701.325868428219,28392.759012011113,33029.14596980014,5,2008-07-25,1405180.9444110044,1.1851044718204016,0
2008-07-29,-2396.9406534787267,2396.9406534787267,27345.722570547834,31373.404235628852,5,2008-07-28,1399479.6185425762,1.1752687557502246,0
2008-07-30,-1095.6970069841482,1095.6970069841482,28008.230453665834,32733.3960097129,5,2008-07-29,1397082.6778890975,1.1752552018492088,0
2008-07-31,-4995.83505644626,4995.83505644626,28732.93575459672,34197.98867407963,5,2008-07-30,1395986.9808821133,1.1778821307429086,0
2008-08-01,-5822.7728410998825,5822.7728410998825,28311.1872365179,33154.65433398252,5,2008-07-31,1390991.145825667,1.1848314540410272,0
2008-08-04,-8834.272220883751,8834.272220883751,27864.606178426417,32439.13273916347,5,2008-08-01,1385168.3729845672,1.1735354860072589,0
2008-08-05,840.7484060910065,-840.7484060910065,27099.576402291656,31313.9181354363,5,2008-08-04,1376334.1007636834,1.1678433126043815,0
2008-08-08,-21473.78002626612,21473.78002626612,28774.465601401404,34237.6074300935,5,2008-08-05,1377174.8491697744,1.1880677288258776,0
2008-08-11,-9128.40949798678,9128.40949798678,29635.091218024027,35627.92818634664,5,2008-08-08,1355701.0691435083,1.2324846643607301,0
2008-08-12,-11466.733133812202,11466.733133812202,30130.94934858312,36995.666846676824,5,2008-08-11,1346572.6596455215,1.2344561693151623,0
2008-08-13,3976.773099503247,-3976.773099503247,29810.3364784508,35882.39025848573,5,2008-08-12,1335105.9265117093,1.2412817457120802,0
2008-08-26,-21839.27727528219,21839.27727528219,29425.55468480615,35099.49435714702,5,2008-08-13,1339082.6996112126,1.229513852140212,0
2008-08-27,4508.512128043454,-4508.512128043454,29179.735718498006,33913.7573418119,5,2008-08-26,1317243.4223359304,1.2598601872341606,0
2008-08-28,9898.763519215863,-9898.763519215863,30277.931151797995,35812.81066250089,5,2008-08-27,1321751.9344639739,1.2609925191596991,0
2008-08-29,-5274.566517139785,5274.566517139785,30997.532768429024,38101.957622071495,5,2008-08-28,1331650.6979831897,1.2570009770712682,0
2008-09-02,-16472.22796135163,16472.22796135163,22242.5065676081,27558.58446136643,5,2008-08-29,1326376.13146605,1.2508567806856083,0
2008-09-03,-4426.787217959063,4426.787217959063,27237.783223981736,31523.534283763358,5,2008-09-02,1309903.9035046983,1.25568305576354,0
2008-09-04,-17409.013628067914,17409.013628067914,27081.85264791595,31339.22479882259,5,2008-09-03,1305477.1162867392,1.2483281716638193,0
2008-09-05,3963.547398094088,-3963.547398094088,26054.33927622158,29654.4221726201,5,2008-09-04,1288068.1026586713,1.260597018836926,0
2008-09-08,20045.93565320177,-20045.93565320177,26054.4510899873,29794.810047806008,5,2008-09-05,1292031.6500567654,1.2522404838196561,0
2008-09-09,-37551.86676697666,37551.86676697666,26777.47133143735,31258.421044942363,5,2008-09-08,1312077.5857099672,1.3069883233136863,1
2008-09-10,-12241.511479487177,12241.511479487177,27156.290305694798,32396.661584918435,5,2008-09-09,1274525.7189429905,1.3881437185752519,0
2008-09-11,-3574.1461359276436,3574.1461359276436,26881.250829333207,32322.379277007003,5,2008-09-10,1262284.2074635033,1.3873578346739197,0
2008-09-12,24549.450910895364,-24549.450910895364,26526.83863169863,32734.097824540826,5,2008-09-11,1258710.0613275757,1.3860826453032125,0
2008-09-15,-13635.733721838333,13635.733721838333,27661.49601367442,34428.711613545565,5,2008-09-12,1283259.512238471,1.403623807672956,0
2008-09-16,-4240.5026364855,4240.5026364855,29299.799008314498,34535.92319187638,5,2008-09-15,1269623.7785166327,1.4753626304812355,0
2008-09-17,36028.13374389196,-36028.13374389196,28453.440273020882,34111.19285990079,5,2008-09-16,1265383.2758801472,1.4360617131882505,0
2008-09-18,-2780.3853232583497,2780.3853232583497,33938.4335275155,40921.94878203967,5,2008-09-17,1301411.4096240392,1.5345932724903448,0
2008-09-19,37920.90807063226,-37920.90807063226,33900.46953471191,41014.01498778774,5,2008-09-18,1298631.0243007808,1.5546049505263142,0
2008-09-22,21779.955938691506,-21779.955938691506,37032.29256327241,44798.93420302905,5,2008-09-19,1336551.932371413,1.613912027622406,0
2008-09-23,-8286.33670609654,8286.33670609654,37306.95324336598,45399.22474953844,5,2008-09-22,1358331.8883101046,1.6209781062921385,0
2008-09-24,-11900.895096765133,11900.895096765133,36511.20498260693,44317.450216453384,5,2008-09-23,1350045.551604008,1.6171725507793422,0
2008-09-25,5904.5482710707,-5904.5482710707,36270.0024121122,43960.45575505048,5,2008-09-24,1338144.656507243,1.6151911453539263,0
2008-09-26,-2297.3151701181196,2297.3151701181196,36544.74347772659,44362.48944375031,5,2008-09-25,1344049.2047783136,1.6190659062455868,0
2008-09-29,-14060.685188154457,14060.685188154457,36585.34547117888,44399.807197214104,5,2008-09-26,1341751.8896081955,1.6125004116842072,0
2008-09-30,-9108.503405742114,9108.503405742114,37811.41239247634,45115.372392197416,5,2008-09-29,1327691.204420041,1.7116499687350137,0
2008-10-01,-1752.1428836714476,1752.1428836714476,38477.72909626388,45683.32161081629,5,2008-09-30,1318582.701014299,1.7720993432621912,0
2008-10-02,-31917.428111709654,31917.428111709654,38690.50030803564,45823.89052023934,5,2008-10-01,1316830.5581306275,1.7699758521154327,0
2008-10-03,-1804.4712740853429,1804.4712740853429,38085.05943293334,44906.72216242719,5,2008-10-02,1284913.1300189178,1.7894788039528393,0
2008-10-06,-11238.335958469426,11238.335958469426,37968.31987038278,44745.1343205092,5,2008-10-03,1283108.6587448325,1.784055840112365,0
2008-10-07,14200.814112771302,-14200.814112771302,38407.03401119425,44943.9064932113,5,2008-10-06,1271870.322786363,1.799337456996236,0
2008-10-08,50744.928093008464,-50744.928093008464,39414.27518428769,46249.56840003557,5,2008-10-07,1286071.1368991344,1.810762870364587,0
2008-10-09,-23789.724763721693,23789.724763721693,44207.44915021141,51202.31294512907,5,2008-10-08,1336816.0649921428,1.9498967095663657,0
2008-10-10,-36527.00099963276,36527.00099963276,45721.65036609117,52192.73271295326,5,2008-10-09,1313026.3402284211,2.065456917962003,0
2008-10-13,4956.442400550004,-4956.442400550004,45254.12221590383,51708.16593960002,5,2008-10-10,1276499.3392287884,2.093285283383057,0
2008-10-14,-4564.583955673268,4564.583955673268,64253.80016584019,75611.46310417415,5,2008-10-13,1281455.7816293384,2.2057977811723766,0
2008-10-15,-13494.09549525869,13494.09549525869,46513.50240336568,57563.62077280539,5,2008-10-14,1276891.1976736651,2.2066182935258665,0
2008-10-16,-15895.664087617304,15895.664087617304,44828.13343556551,54324.470919853586,5,2008-10-15,1263397.1021784064,2.246286405281548,0
2008-10-17,-10649.123075803043,10649.123075803043,45264.38392997044,55109.67745229695,5,2008-10-16,1247501.4380907891,2.246200379902166,0
2008-10-20,3219.3977617810015,-3219.3977617810015,44481.85258484841,54026.74179794449,5,2008-10-17,1236852.315014986,2.2391833334215394,0
2008-10-21,-31799.37384188152,31799.37384188152,46986.063125067856,57328.54773941636,5,2008-10-20,1240071.712776767,2.2557318850037067,0
2008-10-22,-36280.391248666914,36280.391248666914,45317.3892904683,55214.052637146924,5,2008-10-21,1208272.3389348856,2.2632570004138333,0
2008-10-23,-2718.299505138537,2718.299505138537,43725.13155909837,52021.09884717744,5,2008-10-22,1171991.9476862187,2.2956321810134006,0
2008-10-24,4971.103812371846,-4971.103812371846,43585.39507362642,52217.40569160716,5,2008-10-23,1169273.6481810801,2.2753481785319876,0
2008-10-27,-6188.687685610494,6188.687685610494,43198.982773049036,51155.10211135028,5,2008-10-24,1174244.751993452,2.2851014831573395,0
2008-10-28,31866.11984901782,-31866.11984901782,42541.935352614615,50340.42171819755,5,2008-10-27,1168056.0643078415,2.278079849443469,0
2008-10-29,6797.677401562687,-6797.677401562687,45817.88203125424,55590.96223127637,5,2008-10-28,1199922.1841568593,2.3384769122884905,0
2008-10-30,-1405.6378463688307,1405.6378463688307,45622.74942678516,55451.698938104746,5,2008-10-29,1206719.861558422,2.3260603694303454,0
2008-10-31,-10085.459313847357,10085.459313847357,46440.75193339586,56505.96731540803,5,2008-10-30,1205314.2237120531,2.326984746716825,0
2008-11-03,-7974.936623281334,7974.936623281334,46087.83398464229,56129.29843569547,5,2008-10-31,1195228.7643982058,2.3108253017591607,0
2008-11-04,24762.138880230952,-24762.138880230952,45831.320149923675,56018.10698981346,5,2008-11-03,1187253.8277749245,2.3004697883920113,0
2008-11-05,-25882.126426506322,25882.126426506322,50987.85057403962,61964.07656734697,5,2008-11-04,1212015.9666551554,2.3295319137683297,0
2008-11-06,-13806.895741112996,13806.895741112996,47382.37267982843,58132.218008372045,5,2008-11-05,1186133.840228649,2.3283717246119084,0
2008-11-07,9416.902565447846,-9416.902565447846,45391.85447815107,55250.4306510577,5,2008-11-06,1172326.944487536,2.3306906073029796,0
2008-11-10,3689.445426870836,-3689.445426870836,46146.69325427734,56490.02271493249,5,2008-11-07,1181743.847052984,2.3267152016553525,0
2008-11-11,-15068.316823549336,15068.316823549336,46183.051071050344,56475.36688144943,5,2008-11-10,1185433.2924798548,2.3191864529765636,0
2008-11-12,-18686.033714020858,18686.033714020858,44638.65089873108,54451.7134815794,5,2008-11-11,1170364.9756563054,2.314441272295947,0
2008-11-13,26623.854031460593,-26623.854031460593,43562.85720892716,52640.34446099242,5,2008-11-12,1151678.9419422846,2.3054913317941366,0
2008-11-14,-9765.967256464995,9765.967256464995,45161.24018395925,55385.00444974159,5,2008-11-13,1178302.7959737452,2.311894700655452,0
2008-11-17,-5168.214552978752,5168.214552978752,44483.28472011536,54169.82368881744,5,2008-11-14,1168536.8287172802,2.3111032260718547,0
2008-11-18,-9499.200557892676,9499.200557892676,44633.00998720643,53766.88585493206,5,2008-11-17,1163368.6141643014,2.2999916801658062,0
2008-11-19,-17068.647880055243,17068.647880055243,44859.59671279183,54073.76861305493,5,2008-11-18,1153869.4136064088,2.298609941386143,0
2008-11-20,-16769.21348487842,16769.21348487842,44727.553233009996,53178.97769308756,5,2008-11-19,1136800.7657263535,2.2936486356592094,0
2008-11-21,36650.05987999239,-36650.05987999239,45648.78290229943,53896.11614002185,5,2008-11-20,1120031.552241475,2.3294659076942636,0
2008-11-24,29479.270628386177,-29479.270628386177,48332.52250798838,57756.25328648933,5,2008-11-21,1156681.6121214675,2.3566761166337327,0
2008-11-25,-11867.334525814513,11867.334525814513,59566.983451903565,69358.55309320762,5,2008-11-24,1186160.8827498537,2.3809133413667896,0
2008-11-26,-8024.835211856291,8024.835211856291,56948.67097222456,66219.51766464883,5,2008-11-25,1174293.5482240391,2.3886190577856525,0
2008-11-28,-6441.340725256363,6441.340725256363,60245.403674951755,69067.34845337109,5,2008-11-26,1166268.7130121829,2.3894732664697247,0
2008-12-01,-51961.95995214791,51961.95995214791,61470.03686550772,69933.58012483004,5,2008-11-28,1159827.3722869265,2.3763701497865344,0
2008-12-02,11151.647764283465,-11151.647764283465,55584.003966839286,63547.40578984846,5,2008-12-01,1107865.4123347786,2.4149783602151165,0
2008-12-03,-583.3727864327375,583.3727864327375,58581.07838800037,66131.17130599881,5,2008-12-02,1119017.060099062,2.3900251866124806,0
2008-12-04,-14494.623552187579,14494.623552187579,60160.52256478788,66795.83123178306,5,2008-12-03,1118433.6873126293,2.3501903084904034,0
2008-12-05,5873.296671639197,-5873.296671639197,58499.93125606817,65062.65611892715,5,2008-12-04,1103939.0637604417,2.339928309651279,0
2008-12-08,67992.32392345602,-67992.32392345602,60467.7994080598,66806.39758314604,5,2008-12-05,1109812.360432081,2.34195656374428,0
2008-12-09,-50889.52139644604,50889.52139644604,61811.76355579053,75555.10976772336,5,2008-12-08,1177804.684355537,2.495544262120272,0
2008-12-10,19653.309825902106,-19653.309825902106,59590.58422739059,74026.80195224816,5,2008-12-09,1126915.162959091,2.5535740668636504,0
2008-12-11,2619.790360362036,-2619.790360362036,61724.64126824355,76761.92997191772,5,2008-12-10,1146568.472784993,2.5463337819152985,0
2008-12-12,369.47463202499785,-369.47463202499785,57875.830539518036,72633.26971940584,5,2008-12-11,1149188.263145355,2.4892564388781255,0
2008-12-15,7223.483292801306,-7223.483292801306,58204.62472161674,73368.27430257681,5,2008-12-12,1149557.73777738,2.4606880423867765,0
2008-12-16,16185.17762558069,-16185.17762558069,57733.90690704086,72862.78089730893,5,2008-12-15,1156781.2210701813,2.4164427300938836,0
2008-12-17,-4935.484180323547,4935.484180323547,61614.06119905249,78180.49291648944,5,2008-12-16,1172966.398695762,2.418818667440298,0
2008-12-18,-24070.428711535176,24070.428711535176,61569.68757706578,78650.91737222602,5,2008-12-17,1168030.9145154385,2.414487562312877,0
2008-12-19,-11781.695076467935,11781.695076467935,60398.8520546318,76527.50785812456,5,2008-12-18,1143960.4858039033,2.40693515146246,0
2008-12-22,3204.619864346925,-3204.619864346925,59587.76588280266,75249.92807809303,5,2008-12-19,1132178.7907274354,2.397357678971402,0
2008-12-23,-5123.652359134285,5123.652359134285,59031.56528731971,74358.55236594667,5,2008-12-22,1135383.4105917823,2.387918100426735,0
2008-12-24,7498.038368971553,-7498.038368971553,58662.116455221316,72456.23312701294,5,2008-12-23,1130259.758232648,2.3313301426880684,0
2008-12-26,9165.14367309492,-9165.14367309492,57653.948464716086,71858.82156920954,5,2008-12-24,1137757.7966016196,2.2783838962681346,0
2008-12-29,741.6785377769265,-741.6785377769265,57808.56861523283,73137.38081053323,5,2008-12-26,1146922.9402747145,2.2695037880575657,0
2008-12-30,3289.23905875138,-3289.23905875138,57686.011201548856,72435.92272838368,5,2008-12-29,1147664.6188124914,2.244977956051681,0
2008-12-31,12083.8612920593,-12083.8612920593,58826.464134137146,75077.74725424816,5,2008-12-30,1150953.8578712428,2.2375185731467555,0
2009-01-02,20434.897341581294,-20434.897341581294,60204.63171923533,76824.95234570345,5,2008-12-31,1163037.719163302,2.2246828058609176,0
2009-01-05,-12396.539379808353,12396.539379808353,65106.76556944358,81474.86486793142,5,2009-01-02,1183472.6165048834,2.2288751169048386,0
2009-01-06,3888.1051234165207,-3888.1051234165207,64313.66047854,79251.90105459359,5,2009-01-05,1171076.077125075,2.1598936672994613,0
2009-01-07,-17971.215131168952,17971.215131168952,66423.69022199698,79656.90506324665,5,2009-01-06,1174964.1822484916,2.0889127213153134,0
2009-01-08,7391.691941494355,-7391.691941494355,57908.6354624033,71721.24531716686,5,2009-01-07,1156992.9671173226,2.0541483708472987,0
2009-01-09,-7358.185447830241,7358.185447830241,47503.85739386268,61930.097194737566,5,2009-01-08,1164384.659058817,1.990474439455998,0
2009-01-12,-26678.97891876707,26678.97891876707,50707.17633241508,63374.21197499628,5,2009-01-09,1157026.4736109867,1.9741990090017607,0
2009-01-13,-4211.400818654336,4211.400818654336,51183.223476700485,61371.708142015246,5,2009-01-12,1130347.4946922197,1.938002373064655,0
2009-01-14,-14813.689887837507,14813.689887837507,50429.17694133846,60344.48078046013,5,2009-01-13,1126136.0938735653,1.9184278281606584,0
2009-01-15,747.9762661603745,-747.9762661603745,50990.8953806092,58837.78302216502,5,2009-01-14,1111322.4039857278,1.915705905412004,0
2009-01-16,21957.130891070934,-21957.130891070934,50936.62735051103,58935.97489114511,5,2009-01-15,1112070.3802518882,1.8838685381887823,0
2009-01-20,-1707.1992066130042,1707.1992066130042,51286.221607527,59702.101465728876,5,2009-01-16,1134027.5111429591,1.8795600363877902,0
2009-01-21,14832.962367976317,-14832.962367976317,50804.49413664732,57053.22599997818,5,2009-01-20,1132320.311936346,1.8536757272576725,0
2009-01-22,3030.581885667052,-3030.581885667052,50502.406357301865,58079.014602490046,5,2009-01-21,1147153.2743043224,1.87000622335647,0
2009-01-23,20739.521158174146,-20739.521158174146,50402.658575387904,57189.48695860263,5,2009-01-22,1150183.8561899895,1.8465320746908223,0
2009-01-26,10527.704961553682,-10527.704961553682,51083.76386145223,58894.784570407915,5,2009-01-23,1170923.3773481636,1.8441640125327083,0
2009-01-27,-9522.649452860467,9522.649452860467,51610.54143181769,58738.09076931728,5,2009-01-26,1181451.0823097173,1.791113614010648,0
2009-01-28,6895.809314449783,-6895.809314449783,51582.36791434279,58931.459927672244,5,2009-01-27,1171928.4328568568,1.7882439873681273,0
2009-01-29,10370.985948998015,-10370.985948998015,50541.99022117187,59741.5232245821,5,2009-01-28,1178824.2421713066,1.7817165233231806,0
