,VaR_full,VaR_diagonal,ES_full,ES_diagonal,diversif_benefit,sigma_full,sigma_diagonal
2016-11-11,8253.93429949163,8975.30037598885,9462.72070432518,10289.164224062377,721.366076497221,3567.1479862615092,3877.233199460607
2016-11-14,8305.721937549328,9009.608811525453,9519.165248209743,10325.583465781527,703.8868739761256,3580.890589732295,3883.4622222171142
2016-11-15,8322.550033874664,9012.216677995639,9537.717355002362,10327.843959763592,689.6666441209745,3585.9781721555214,3882.4371204567624
2016-11-16,8320.22491014541,9017.089783560254,9534.693002202646,10333.066362872314,696.8648734148428,3583.914736001159,3883.4679030880734
2016-11-17,8324.855515067504,9025.006199954418,9538.661087251743,10340.7988855442,700.150684886914,3581.959629274802,3882.925229776656
2016-11-18,8317.623689324202,9017.675390180795,9530.795256389189,10332.819652190065,700.051700856593,3580.0886700421565,3881.0117214345564
2016-11-21,8352.715938517777,9038.421466653703,9568.66067301283,10354.249167730588,685.7055281359262,3588.272331418699,3883.028561038332
2016-11-22,8352.931518438952,9039.189321320286,9569.07380717887,10355.295023477704,686.2578028813332,3588.855317150444,3883.8489466669575
2016-11-23,8303.82389607468,8994.017548537255,9515.457616613947,10306.187996133862,690.1936524625744,3575.55046038372,3872.2359476078277
2016-11-25,8320.690366272149,8975.363174176435,9531.043716395383,10281.079124586267,654.672807904286,3571.772066837134,3853.188623324503
2016-11-28,8314.906741873638,8965.514587208714,9524.902500382657,10270.280825183081,650.6078453350765,3570.7168082724706,3850.3860067595297
2016-11-29,8318.078798148354,8962.73577242059,9529.058102494308,10267.61872545525,644.6569742722368,3573.6192677455356,3850.7304347665167
2016-11-30,8312.713340534363,8958.269739021242,9523.381698632964,10262.972760005005,645.5563984868786,3572.7016604034584,3850.1994524106162
2016-12-01,8328.906775290654,8963.454262007843,9541.2640824185,10268.242624172763,634.5474867171888,3577.685775963058,3850.451295599202
2016-12-02,8345.389202339882,8964.001656900506,9559.015504346009,10267.737845134261,618.6124545606235,3581.4306001160594,3847.346313524003
2016-12-05,8335.188196819241,8954.939083288895,9546.724355870097,10256.7509577049,619.7508864696538,3575.262554873256,3841.6676327144955
2016-12-06,8335.480385722525,8946.674810081273,9547.039504172755,10247.263270950814,611.1944243587477,3575.3303084274985,3838.0573197996673
2016-12-07,8342.19057039563,8948.978470470753,9555.569202946343,10250.74457119636,606.7879000751218,3580.6997235975846,3841.532553823074
2016-12-08,8325.0248149281,8925.230901685358,9538.330532678881,10225.965350933697,600.2060867572582,3580.4845508584613,3838.488133837092
2016-12-09,8269.856573774128,8881.741954341467,9477.40372891842,10178.4190997095,611.8853805673389,3563.4909406363763,3826.514965286869
2016-12-12,8302.770869101143,8901.413475450392,9513.430300014206,10199.273894237933,598.642606349249,3572.67531613636,3830.006824045972
2016-12-13,8305.67414319167,8893.594272352711,9515.57751687868,10189.136749421921,587.9201291610407,3570.4441791872396,3823.166541015193
2016-12-14,8305.81393701006,8865.74399661951,9515.756809599594,10157.248812546693,559.9300596094508,3570.5607410794314,3811.2513384993513
2016-12-15,8365.541944636454,8894.089959040924,9581.762679593456,10187.301386785794,528.5480144044705,3589.086813189929,3816.2875772297407
2016-12-16,8372.695618909864,8891.925331071807,9589.728092682893,10184.591151609811,519.2297121619431,3591.4822674003512,3814.677481648359
2016-12-19,8370.787280664932,8892.908214137991,9587.70593050756,10185.881359109942,522.1209334730593,3591.1463711638467,3815.5844009612306
2016-12-20,8370.510925204582,8885.832212442081,9588.677038754073,10179.062353916175,515.3212872374988,3594.827656486119,3816.3428017435617
2016-12-21,8368.467673775614,8892.772388999709,9583.897449692839,10184.574759566696,524.3047152240943,3586.7526804310955,3812.129426993674
2016-12-22,8362.26724486882,8885.274586589212,9577.278679924535,10176.469635006077,523.0073417203912,3585.518149867429,3810.337209629086
2016-12-23,8364.116795151533,8882.31948916379,9578.762356026506,10172.448796697989,518.2026940122578,3584.438449316668,3807.1921912633297
2016-12-27,8331.3771526745,8856.853336419443,9543.347224187417,10145.366643981844,525.4761837449423,3576.5430374788407,3802.4233495373273
2016-12-28,8331.238417556864,8857.24285113485,9543.107131720997,10145.73174860681,526.0044335779858,3576.2439303237925,3802.3513149705786
2016-12-29,8324.13317310474,8828.563097326425,9535.527874515152,10113.435341496157,504.4299242216857,3574.8451111170775,3791.6785133139274
2016-12-30,8325.203174801998,8824.015323526724,9537.016423941846,10108.487804854954,498.8121487247263,3576.080252151299,3790.4988067840145
2017-01-03,8324.28731425736,8823.805126141233,9536.495411632764,10108.775245790337,499.5178118838721,3577.2454556005637,3791.9673454167305
2017-01-04,8324.530113017623,8815.27023283104,9536.964004264002,10099.187548049425,490.74011981341755,3577.9117769199815,3788.860502727274
2017-01-05,8324.474752484488,8807.595801577882,9537.04198978026,10090.536634566775,483.1210490933936,3578.3052832414182,3785.9788880725896
2017-01-06,8343.418839007314,8803.569533015656,9559.897995296498,10087.076319251453,460.1506940083418,3589.8494186684634,3787.649025143081
2017-01-09,8335.423423388505,8804.50193044266,9551.476901858268,10088.883504460544,469.0785070541551,3588.593236624829,3790.2305378593046
2017-01-10,8328.534386463672,8802.192392811688,9544.258651207394,10086.911823669776,473.658006348016,3587.6217216613873,3791.2275587906715
2017-01-11,8314.812008776527,8781.629832026734,9527.397108082396,10062.213725459664,466.81782325020686,3578.3579943184823,3779.023521800126
2017-01-12,8315.074838839246,8762.84396669048,9527.530526728928,10040.523729636292,447.76912785123386,3577.9760991624835,3770.453386350605
2017-01-13,8306.337776684502,8763.901782579213,9516.439056903973,10040.65390406297,457.56400589471014,3571.0282045253107,3767.7159015806646
2017-01-17,8302.3283807028,8758.004556795591,9512.460769681496,10034.512797216734,455.67617609279114,3571.1200069706247,3766.9962046698483
2017-01-18,8287.988455525738,8761.87469720623,9495.09428558698,10038.008939171978,473.8862416804932,3562.188583267867,3765.8925292548265
2017-01-19,8238.047173429373,8730.523526852856,9439.757660137273,10003.970345168089,492.4763534234826,3546.2668388628163,3757.9618991411644
2017-01-20,8203.407515788225,8706.796130449868,9401.151257038779,9977.86573260256,503.38861466164235,3534.56090966506,3750.946696278849
2017-01-23,8203.138901338794,8691.186101795507,9400.782082961932,9959.920444585296,488.04720045671274,3534.264156598514,3744.055308602354
2017-01-24,8202.596627526673,8671.07951560967,9401.374170799363,9938.098393878976,468.4828880829973,3537.611675943305,3738.992945404629
2017-01-25,8166.240442137679,8637.400343665151,9361.630056904518,9901.421239306888,471.15990152747236,3527.6138448137326,3730.1458507897228
2017-01-26,8162.560939573588,8629.49742691718,9355.193700924712,9890.146267543565,466.9364873435916,3519.478326354091,3720.19486258413
2017-01-27,8168.148888165732,8628.21477001888,9361.072135832836,9888.153293510724,460.0658818531474,3520.3355561119192,3718.098705375584
2017-01-30,8169.970110564316,8615.617630736771,9362.994030902217,9873.556583166754,445.6475201724552,3520.6326427712906,3712.1979392367625
2017-01-31,8169.61064287108,8618.571913181617,9361.727759479018,9876.086757704727,448.96127031053675,3517.9566504815516,3710.946390030132
2017-02-01,8169.873822105881,8606.153261006035,9363.534999624691,9863.364873555562,436.27943890015376,3522.5131988898293,3710.05154763315
2017-02-02,8125.066339487702,8554.849744223377,9314.463580670137,9806.851178738392,429.7834047356746,3509.9302546616104,3694.676229041249
2017-02-03,8107.949884692676,8538.579256949284,9296.13043911928,9789.487232161297,430.6293722566079,3506.3397926133803,3691.449413174389
2017-02-06,8108.073594046284,8531.579737309192,9296.730924417569,9781.926886734034,423.50614326290815,3507.7467660407456,3689.794407319469
2017-02-07,8100.132730678654,8519.105968611038,9289.854074316108,9769.85684782311,418.9732379323841,3510.8866861826314,3690.9858203695717
2017-02-08,8103.347220212434,8523.892783897281,9292.426105647612,9774.230236983009,420.54556368484737,3508.9907817669728,3689.7657932678812
2017-02-09,8100.684263824402,8527.072182077038,9288.734129030781,9777.231638707453,426.38791825263615,3505.954126637247,3689.2405228854595
2017-02-10,8057.930835232547,8506.635594830705,9241.34236948411,9755.40749248766,448.7047595981576,3492.2663379105306,3685.145814193999
2017-02-13,8055.967313928335,8510.640431255304,9238.27917101412,9759.18202970993,454.6731173269691,3489.0211730313104,3684.4661975697973
2017-02-14,8055.414299515559,8513.108243719991,9237.68249061576,9762.046203485987,457.6939442044322,3488.8923140104666,3685.6358661299623
2017-02-15,8053.584199610727,8510.103079781542,9235.782987727425,9758.80047142567,456.51888017081455,3488.6875046977107,3684.925945760202
2017-02-16,8053.564013270669,8511.741072951505,9235.671432924017,9760.588634054595,458.17705968083555,3488.4178749031084,3685.369098231968
2017-02-17,8054.342386273564,8507.329830675646,9237.113189313615,9756.084832347145,452.98744440208156,3490.375529872209,3685.0959538710704
2017-02-21,8054.221916278022,8507.726840890904,9237.159032274369,9756.723534025186,453.50492461288195,3490.8663220624258,3685.80918923781
2017-02-22,8051.668603825546,8503.904337264366,9234.685462855563,9752.795897309226,452.2357334388207,3491.101645028371,3685.498939811843
2017-02-23,8040.605475811607,8492.523967312693,9222.655011846486,9740.401993467849,451.91849150108555,3488.247059420548,3682.507985116114
2017-02-24,8032.531503178588,8479.720290155406,9215.034122722442,9727.362449680513,447.18878697681885,3489.5841160917566,3681.8119389237977
2017-02-27,8028.797307841591,8470.44250304433,9212.336460797651,9718.313691347083,441.64519520274007,3492.6429427457083,3682.4878065044577
2017-02-28,8033.107640386972,8472.872712855755,9217.014689652113,9720.837930292102,439.7650724687828,3493.728610629502,3682.7652879794446
2017-03-01,8025.458804410567,8465.890832099269,9208.908726575186,9713.496074147031,440.43202768870196,3492.379621255062,3681.702994858545
2017-03-02,7858.450965276892,8400.978682203546,9021.995075556551,9643.549831927987,542.5277169266537,3433.637252465667,3666.8473080126428
2017-03-03,7891.920066273005,8405.708049856774,9059.058142526412,9647.686806094125,513.7879835837684,3444.243103453629,3665.0991453710926
2017-03-06,7868.927175482638,8384.76817536478,9033.932967228642,9624.91369872828,515.8409998821417,3437.9506978174495,3659.6892458816874
2017-03-07,7844.720276150505,8374.825215885294,9007.564250386959,9614.88667169045,530.1049397347888,3431.571139820252,3659.4411611743676
2017-03-08,7864.002323837631,8370.866025698304,9028.587696293625,9609.283455965062,506.86370186067325,3436.710033778088,3654.58961555373
2017-03-09,7877.667561939671,8375.8892589726,9043.265313147267,9614.060234506336,498.2216970329291,3439.6975796428237,3653.8623237004363
2017-03-10,7886.785591559083,8368.411061966151,9052.894735891223,9604.675949240023,481.62547040706886,3441.206708920845,3648.23742680333
2017-03-13,7886.884679228121,8360.50639320428,9053.62069320827,9596.232286787867,473.6217139761584,3443.056611263888,3646.6468478150027
2017-03-14,7823.054400755078,8357.558221014795,8977.836289469245,9590.198352117639,534.503820259717,3407.77979668395,3637.5407134514357
2017-03-15,7834.733640951383,8348.74335466794,8989.373911669623,9578.256603583479,514.0097137165576,3407.3618797161794,3628.313234177079
2017-03-16,7863.313772799027,8336.314611283158,9023.923410256386,9565.823688813463,473.00083848413124,3424.9775763004213,3628.3009243526344
2017-03-17,7855.91244849386,8337.157247667357,9014.77402794546,9566.119119768191,481.2447991734971,3419.819029207086,3626.6861123908143
2017-03-20,7855.067824209134,8333.590578313982,9013.503330829642,9561.729872195521,478.522754104848,3418.5616814777036,3624.258670928236
2017-03-21,7822.367680986239,8312.189129668966,8977.81729446799,9538.98834933348,489.82144868272735,3409.7502631373623,3620.3040905113885
2017-03-22,7824.60819991635,8320.935032027655,8980.006201454997,9548.630243303267,496.3268321113055,3409.59795546896,3622.948176065672
2017-03-23,7822.150706722192,8311.286140157452,8978.492789562335,9538.877901098656,489.13543343526,3412.3839544676553,3622.6428924766283
2017-03-24,7826.663882814477,8303.708516874585,8983.228319948881,9529.761431623278,477.04463406010836,3413.0401255412494,3618.10173278552
2017-03-27,7813.571578996486,8292.761915934678,8969.167063937468,9518.158431269638,479.19033693819165,3410.180732143271,3616.1646876321997
2017-03-28,7815.08783604258,8278.076956429917,8971.161633419657,9501.591841769514,462.9891203873367,3411.592239781345,3610.611967464261
2017-03-29,7815.151362363087,8279.865636760136,8971.224540642525,9503.631196732753,464.71427439704894,3411.59041281432,3611.3517123098445
2017-03-30,7787.345033411785,8282.701078143551,8937.191739236163,9504.703584427283,495.3560447317659,3393.2159931560896,3606.1489127161117
2017-03-31,7786.394266644597,8283.474850696753,8936.145316245469,9505.632904949214,497.08058405215615,3392.9337101127876,3606.607937256096
2017-04-03,7775.491991581907,8275.963378841749,8924.255956635197,9497.628268268116,500.4713872598413,3390.0208078480928,3605.152599977929
2017-04-04,7763.8346943603365,8265.977115855701,8912.135254575556,9487.422010843733,502.14242149536494,3388.653292769885,3604.5033928768603
2017-04-05,7764.760294960883,8257.324312355517,8912.903917499054,9477.217036031294,492.564017394634,3388.1901671784503,3599.922910544581
2017-04-06,7746.570283551202,8245.846456302848,8893.165345523486,9465.16834230064,499.2761727516463,3383.620340216372,3598.2383594399585
2017-04-07,7744.503780521283,8242.984313567182,8890.976046912765,9462.067507508378,498.4805330458985,3383.2579684962484,3597.53397536879
2017-04-10,7740.453652781871,8250.799972057848,8884.519128833808,9469.204799714516,510.3463192759773,3376.1554917652647,3595.5321056289135
2017-04-11,7742.745004814682,8253.16129678616,8886.906050419946,9471.671886535252,510.41629197147813,3376.4375190434757,3595.8442112527923
2017-04-12,7749.514143880019,8245.195767674593,8895.865521138378,9463.750370710197,495.6816237945741,3382.9012227336766,3595.9740951642225
2017-04-13,7749.415855213368,8240.570860972615,8895.90900334285,9458.607867236235,491.1550057592476,3383.3195908385896,3594.4466588235323
2017-04-17,7745.379443823245,8236.869851549607,8892.026906709796,9455.110028736824,491.4904077263618,3383.7749761512696,3595.0462194639254
2017-04-18,7726.108542900328,8221.133602091882,8871.312151953045,9438.44479875413,495.02505919155465,3379.5141404277542,3592.3047830979335
2017-04-19,7725.82389071743,8221.753325047535,8870.93437308722,9439.103130397263,495.9294343301053,3379.2393220991016,3592.4187179513137
2017-04-20,7730.1010296881295,8219.083763821356,8875.437442279012,9435.647611642775,488.9827341332266,3379.9060457898945,3590.0993447327
2017-04-21,7722.924887667504,8210.462838147305,8866.288321210883,9424.843253203913,487.5379504798011,3374.083753110146,3583.6559997720146
2017-04-24,7724.432700977228,8211.012316504492,8867.441689917205,9424.898691556888,486.57961552726374,3373.037781424648,3582.198079829237
2017-04-25,7722.041746759474,8208.545704166529,8866.40424135205,9423.774564167763,486.50395740705426,3377.031998222388,3586.159774354168
2017-04-26,7714.422873171754,8188.418900834161,8858.013347434095,9401.05377892336,473.99602766240696,3374.753753897882,3578.5048923031113
2017-04-27,7715.303273013763,8180.60875465601,8859.15845780493,9392.242439059919,465.3054816422473,3375.5349188961586,3575.550353747704
2017-04-28,7719.8802842720725,8183.054308253955,8863.586507243073,9394.228553080811,463.1740239818828,3375.0953301857667,3574.19454021808
2017-05-01,7705.622392802793,8172.023299054395,8848.096609904256,9382.43558026846,466.40090625160155,3371.4596611883285,3571.945973427378
2017-05-02,7704.188027704891,8173.556218615273,8846.55523400376,9384.293717122115,469.3681909103816,3371.1438706007907,3572.9056948524208
2017-05-03,7702.469198192166,8167.569299168354,8843.76043787249,9376.60912178529,465.1001009761876,3367.968675925142,3567.895826187632
2017-05-04,7719.673450236135,8179.406740117666,8861.410214423711,9388.1103332801,459.73328988153116,3369.2834258615394,3566.903607697448
2017-05-05,7702.480900605661,8174.125722441769,8842.277630335422,9382.624368730398,471.64482183610744,3363.55835319212,3566.298806199634
2017-05-08,7704.524044785471,8167.155437549637,8845.539059961971,9375.559432466154,462.63139276416587,3367.153533002762,3566.019488488852
