,VaR_MC_T_COPULA,actual_loss,exception
2021-05-19,17260.099355157286,-1597.2293914641596,0
2021-05-20,15982.919468582435,-7713.836041666844,0
2021-05-21,17194.306814986634,1203.11771347812,0
2021-05-24,17309.97289451669,-7865.264893130858,0
2021-05-25,22564.132658802406,-1306.3474529798068,0
2021-05-26,18485.431537691533,-405.84827391639374,0
2021-05-27,20868.85797110547,54.22277172438021,0
2021-05-28,21818.171064028687,-1073.8039600690072,0
2021-06-01,23493.152977960035,78.99385081805303,0
2021-06-02,21539.938063727426,-1418.8498282899363,0
2021-06-03,23496.216749597643,-11029.381514000212,0
2021-06-04,20881.732728384693,-10163.89559322188,0
2021-06-07,17608.520459803145,-2838.86927073727,0
2021-06-08,16147.452257988603,3606.588451167904,0
2021-06-09,16421.143609337287,4314.211299279975,0
2021-06-10,15677.184183210624,-2328.9802560364624,0
2021-06-11,16426.506436924265,7638.203364886707,0
2021-06-14,16644.848284358126,2.5630222301324466,0
2021-06-15,17426.18108819413,4794.328994969079,0
2021-06-16,17595.08120064786,17249.97674058992,0
2021-06-17,17252.08271222659,32529.592210438605,1
2021-06-18,16291.640613500032,21701.56019125609,1
2021-06-21,14951.107433151708,-23027.7780305608,0
2021-06-22,16968.22087288671,-680.9566555402171,0
2021-06-23,16421.32793943958,1956.3135887603169,0
2021-06-24,16237.586951666692,-5366.119056135525,0
2021-06-25,18131.334555887257,-10547.488674395116,0
2021-06-28,19682.578772492856,624.6863810325767,0
2021-06-29,20419.08442068249,7837.279811754243,0
2021-06-30,19014.46794522697,-415.2938337282194,0
2021-07-01,18690.67163034241,-12600.685358870423,0
2021-07-02,22314.303517887216,-15552.148404485944,0
2021-07-06,25727.805399408157,3438.519113789138,0
2021-07-07,26164.150097276382,-5547.615479291589,0
2021-07-08,27308.917485918857,17130.03666842623,0
2021-07-09,22411.290079120226,-26412.292521966425,0
2021-07-12,29240.777058282227,-7047.228982519803,0
2021-07-13,32033.774693441315,3544.47246890491,0
2021-07-14,32245.773715084255,-6689.385436016075,0
2021-07-15,34302.92444215197,9408.186563390744,0
2021-07-16,32742.127809459267,9022.40344606302,0
2021-07-19,26058.270720577806,15411.473341949488,0
2021-07-20,16165.078648529383,-11130.020724381471,0
2021-07-21,18191.673888539222,-6318.7097390806375,0
2021-07-22,20437.009028357123,-1427.3987484562622,0
2021-07-23,20096.990153877556,-11808.563876230832,0
2021-07-26,23225.599099068233,-377.7455570392449,0
2021-07-27,25640.318601668612,3865.836874394673,0
2021-07-28,22515.217069026374,-2495.2295152821134,0
2021-07-29,23125.87779304373,-13933.214994240583,0
2021-07-30,25365.13948069005,14882.283013044016,0
2021-08-02,22508.71689712618,5021.295055145104,0
2021-08-03,21994.766313234803,-7201.001200123172,0
2021-08-04,24913.70362617342,8253.052124228698,0
2021-08-05,23097.375139447646,-6019.766431639629,0
2021-08-06,26499.938128637088,14415.439853281874,0
2021-08-09,27329.02397191209,15927.603033470325,0
2021-08-10,26557.11540973523,-3393.514953366199,0
2021-08-11,28728.151531309897,-12439.810913937834,0
2021-08-12,30614.70467323439,-5016.598761635145,0
2021-08-13,33666.41781439586,-9327.851905921558,0
2021-08-16,35532.04938153395,-7367.604034600197,0
2021-08-17,36514.62231596599,13009.883382641872,0
2021-08-18,31647.8391780387,15937.413198916647,0
2021-08-19,26872.399117875884,3402.5518524938107,0
2021-08-20,26824.051527555483,-11223.646280342264,0
2021-08-23,32085.182851897738,-24339.56656260626,0
2021-08-24,40994.227961799865,-6040.7022440743895,0
2021-08-25,41723.14679993231,-2751.5268260960856,0
2021-08-26,43066.22622270883,11817.966694846444,0
2021-08-27,43265.7647096196,-30878.10322359294,0
2021-08-30,49250.81299990856,-417.71557004824535,0
2021-08-31,16495.957174721516,313.2091995555579,0
2021-09-01,15225.83944242472,-767.8257602476169,0
2021-09-02,15622.405792578906,-1122.7028493816842,0
2021-09-03,15887.612897092817,-11071.90097078203,0
2021-09-07,14895.164293519563,14774.35660977324,0
2021-09-08,15110.345149513998,6952.513158515954,0
2021-09-09,16653.73203798646,5055.985972947421,0
2021-09-10,14295.391084570545,6290.439694126932,0
2021-09-13,14986.226950662547,101.92151080552684,0
2021-09-14,14518.087060392334,4695.296857961635,0
2021-09-15,15621.541351852256,-3359.9323614076666,0
2021-09-16,15280.020670831476,18015.142676353604,1
2021-09-17,15990.080418585845,8718.408384103212,0
2021-09-20,14098.527906458321,8108.528482854865,0
2021-09-21,15136.84805097732,-3106.132518448084,0
2021-09-22,14235.398844375393,1059.4724989872047,0
2021-09-23,13896.009935548871,-1891.5385105455864,0
2021-09-24,14281.357467230353,-3957.178004703144,0
2021-09-27,14058.733527400025,1798.6691143647213,0
2021-09-28,16665.220962334282,17369.603689146323,1
2021-09-29,16037.882877168064,2720.003371803451,0
2021-09-30,15223.129744946442,-1144.2949028619369,0
2021-10-01,15298.853443721096,-4023.476028724468,0
2021-10-04,15575.137885338529,2404.966681441605,0
2021-10-05,16876.30314781602,-3703.0837674879767,0
2021-10-06,15567.283409971882,-1822.2566475660387,0
2021-10-07,16943.76479524735,-880.4728080007044,0
2021-10-08,15588.915669263646,-502.7718655202452,0
2021-10-11,14813.396639112905,-13183.24758230615,0
2021-10-12,17177.276585501608,477.11721486966326,0
2021-10-13,17965.189323209044,-12324.154965990228,0
2021-10-14,18098.34439984099,-18206.08136283305,0
2021-10-15,21075.050941841117,-1301.4536197987363,0
2021-10-18,21676.805195402434,-1532.6031203424818,0
2021-10-19,23063.14579803498,-18038.413054797173,0
2021-10-20,25659.676857732673,-12957.951120821115,0
2021-10-21,27445.098435275926,-4963.146607809922,0
2021-10-22,31886.891485474218,-1677.0106449280047,0
2021-10-25,29767.05502968551,-13556.269717571584,0
2021-10-26,32382.062146500204,4860.927210733121,0
2021-10-27,33804.820967817235,11906.835091873863,0
2021-10-28,30310.744631433026,-18513.264390908676,0
2021-10-29,33242.432094795106,3424.7816930104964,0
2021-11-01,37693.46715667218,-7503.75171546415,0
2021-11-02,37324.8727084316,-6025.20845852258,0
2021-11-03,39685.131510584906,-7412.102662144721,0
2021-11-04,41966.38778923713,-15163.283070664354,0
2021-11-05,44835.83783127189,-11166.055695091534,0
2021-11-08,47332.773266086726,-8697.278615307374,0
2021-11-09,50888.9927022026,5328.934401847099,0
2021-11-10,47579.98552088768,2573.2728345181717,0
2021-11-11,43226.74165481413,-963.7417834008784,0
2021-11-12,46386.6383222981,-19618.192603820207,0
2021-11-15,49913.11091588237,-2142.232890077292,0
2021-11-16,52018.74161654842,-466.6229766849228,0
2021-11-17,53596.62177523661,-89.44772346775608,0
2021-11-18,53437.054906991536,-3910.0357648041786,0
2021-11-19,50865.95309793778,12744.227158800271,0
2021-11-22,55685.00146410538,36526.95264114385,0
2021-11-23,50702.10022157026,4273.297768306542,0
2021-11-24,18895.226548910665,1189.8117717316743,0
2021-11-26,18065.00850317626,16236.93771873993,0
2021-11-29,18052.756364297737,-4180.646705973653,0
2021-11-30,18864.97793705001,25505.702119319045,1
2021-12-01,17350.61366911754,-144.24698115980027,0
2021-12-02,18152.357653196734,-3599.727433704549,0
2021-12-03,18019.493797236646,4936.2734315030175,0
2021-12-06,18819.241577811255,-8018.005377170593,0
2021-12-07,18025.718674140648,-18455.429255181203,0
2021-12-08,17904.612917233397,-1158.3019934241274,0
2021-12-09,18313.207837501872,11776.874119852531,0
2021-12-10,17578.261943428486,-7584.468220453553,0
2021-12-13,18888.966314088975,11169.970609667678,0
2021-12-14,15888.01974116708,13561.075585193072,0
2021-12-15,16526.89106485221,-19272.64909604682,0
2021-12-16,17894.904346914438,2268.731300035295,0
2021-12-17,16766.33074981677,14838.501279238126,0
2021-12-20,16381.302586941081,13881.30452626394,0
2021-12-21,17401.12027746792,-17775.832801583765,0
2021-12-22,15636.567446750401,-14008.197869238693,0
2021-12-23,17313.582400581952,-12264.22717747408,0
2021-12-27,18600.03788960527,-21984.94695186785,0
2021-12-28,22554.992042427315,5129.905240919212,0
2021-12-29,25205.19267523556,-3736.246374839808,0
2021-12-30,25981.34048260462,859.2458411453936,0
2021-12-31,24519.31668825168,1989.9203813633403,0
2022-01-03,23175.571546707415,-5189.822758467388,0
2022-01-04,26813.54611969057,-5822.011485635114,0
2022-01-05,29955.806614768513,-1092.1243138180398,0
2022-01-06,14962.678700596105,10736.711332138431,0
2022-01-07,17437.391540795412,3352.4898266567698,0
2022-01-10,15896.94488029228,-4524.650810307653,0
2022-01-11,16675.48933575015,-15981.307849205245,0
2022-01-12,17167.76894111978,-3118.6697669888035,0
2022-01-13,17066.949060390467,16339.864215899755,0
2022-01-14,16433.458425659705,467.4337726901485,0
2022-01-18,16217.512150858001,9805.45906636965,0
2022-01-19,15593.250768281969,734.971746269488,0
2022-01-20,15340.777137522065,8422.840516023827,0
2022-01-21,16046.86309868358,19516.57451161938,1
2022-01-24,18303.499345124557,-8023.023107034407,0
2022-01-25,16792.887106104095,3688.551293004321,0
2022-01-26,17489.488516856225,12161.954804151654,0
2022-01-27,18544.044844510696,18809.52422240336,1
2022-01-28,19008.5419704526,-5753.750289577361,0
2022-01-31,17056.267072825627,-14577.249876400918,0
2022-02-01,14831.047632631891,-4317.9579409340895,0
2022-02-02,14838.935480836586,-9253.89242473564,0
2022-02-03,14572.392058900386,16120.472433551253,1
2022-02-04,15283.642301488146,-11864.812583075902,0
2022-02-07,15509.641099395336,-2231.4845510197206,0
2022-02-08,15825.30812501031,-7524.68401290154,0
2022-02-09,14889.07367249383,-8904.894044772722,0
2022-02-10,14548.14342044993,9714.168703207277,0
2022-02-11,15419.000310306374,-430.6204612609581,0
2022-02-14,18422.30759013312,-3947.671957637647,0
2022-02-15,19194.268892218883,-1842.9942771379065,0
2022-02-16,18014.705743097194,-8812.293265641894,0
2022-02-17,18291.609172103184,-5490.916238834532,0
2022-02-18,22385.50851544372,13622.265091307752,0
2022-02-22,18559.582881417802,7539.577537559015,0
2022-02-23,16957.69317110504,8601.408194302301,0
2022-02-24,16857.731502951778,-5041.516283008528,0
2022-02-25,18888.899871381964,-13943.86902441553,0
2022-02-28,19918.517610473238,-1531.9283492705872,0
2022-03-01,19991.02549247974,2594.9387330327627,0
2022-03-02,18981.512342895647,-10202.153534282092,0
2022-03-03,18560.1143674719,1192.4082173030963,0
2022-03-04,19344.957902558202,2116.6417691573133,0
2022-03-07,19194.185081444495,13604.135659856487,0
2022-03-08,18775.209258088653,-17953.457347192467,0
2022-03-09,17551.91562650802,2633.9984775975354,0
2022-03-10,19134.008413675307,1622.419503027305,0
2022-03-11,17553.297480761434,17874.438694940665,1
2022-03-14,18604.889923832194,13979.453579688678,0
2022-03-15,17423.031620681122,383.5987391555136,0
2022-03-16,16832.765063256513,-25898.60001442834,0
2022-03-17,18118.594942574924,-17783.40013377111,0
2022-03-18,19391.09682800375,-1568.2432726907518,0
2022-03-21,22629.996812834237,-13280.215955631076,0
2022-03-22,22905.70002568458,-12941.929925994827,0
2022-03-23,29782.65248291378,12430.435574241685,0
2022-03-24,22851.03910866086,-26926.38161393263,0
2022-03-25,29838.760487738997,-12010.85050608306,0
2022-03-28,33374.39335965959,3807.421321877171,0
2022-03-29,39135.8563036216,-23847.02934918808,0
2022-03-30,50120.313308982346,8000.154081337079,0
2022-03-31,45715.71867682498,32640.384802271783,0
2022-04-01,39800.818061695885,-15507.014256056364,0
2022-04-04,41948.409494003,-14113.056924198158,0
2022-04-05,18815.017285852053,13431.22170030763,0
2022-04-06,16974.488481710992,5226.486026880863,0
2022-04-07,16504.02991610326,-10000.407799883798,0
2022-04-08,17714.131913215097,-2710.258623295404,0
2022-04-11,16022.754671612158,4151.835621759808,0
2022-04-12,16864.992235617472,2187.5274292466,0
2022-04-13,17293.12253076196,-8003.208603905874,0
2022-04-14,17494.92145712931,5634.833413097776,0
2022-04-18,16912.835127693204,-1534.5391713868262,0
2022-04-19,16881.630655764777,-3190.132781178016,0
2022-04-20,16293.978324387243,2467.3244458148747,0
2022-04-21,16699.11564360696,11484.87713000235,0
2022-04-22,17668.068488526795,23454.42594316019,1
2022-04-25,18530.453796117265,18920.57238870211,1
2022-04-26,19330.37969844974,14322.707221172835,0
2022-04-27,18658.369950609893,6961.76690429787,0
2022-04-28,18380.63945537601,-17501.652173438153,0
2022-04-29,17948.343917979906,20206.413711622583,1
2022-05-02,18975.611131931662,8041.5472736624415,0
2022-05-03,21447.87394955605,-501.4351366178844,0
2022-05-04,20513.424998549246,-20288.969373748834,0
2022-05-05,19260.18931509442,10957.526761211928,0
2022-05-06,22313.809640461765,-126.0072481052748,0
2022-05-09,23561.853166485576,25817.995605724573,1
2022-05-10,22371.53881529735,8984.629977343458,0
2022-05-11,24239.689067297455,3252.9649837127,0
2022-05-12,23349.985560756017,17662.238835969845,0
2022-05-13,23192.10329507933,-3886.351473886844,0
2022-05-16,23629.701965292148,38415.55634562718,1
2022-05-17,23223.681370910737,-21882.860637094287,0
2022-05-18,18365.539318642186,39826.99448700303,1
2022-05-19,18685.118579132417,2579.9228372725447,0
2022-05-20,17208.369655189224,753.2037970422716,0
2022-05-23,18235.726868909253,-23453.023580957808,0
2022-05-24,17301.783344101954,3524.6520643551303,0
2022-05-25,18109.320079941805,-2332.9886194698383,0
2022-05-26,17962.364386121826,-17395.74764762339,0
2022-05-27,20364.290356911304,-29901.535762615786,0
2022-05-31,18886.443782952138,10816.16006301848,0
2022-06-01,19950.20322976587,3597.328053631678,0
2022-06-02,19131.954589606426,-32129.424077592637,0
2022-06-03,20519.48263550904,28982.62000094159,1
2022-06-06,19181.539832827355,-2885.6532861801616,0
2022-06-07,18329.659554124384,-13010.51104347831,0
2022-06-08,23047.22266957793,15442.794228765246,0
2022-06-09,18236.781559781146,31372.359981069545,1
2022-06-10,17084.876531775768,14858.839804646244,0
2022-06-13,16561.801782401617,31330.65921092412,1
2022-06-14,18881.92817584841,10441.027036202002,0
2022-06-15,19066.905039684952,-8518.849117965652,0
2022-06-16,18049.663663508345,7111.4230426474605,0
2022-06-17,19652.451314281785,7423.200321768103,0
2022-06-21,21675.773466810588,-9536.203862511087,0
2022-06-22,18642.5398036276,5406.079597083481,0
2022-06-23,18644.390716656344,4331.127350086068,0
2022-06-24,18695.068938068474,-14538.555003375805,0
2022-06-27,18424.408877089085,1305.0476105984926,0
2022-06-28,17404.59602930308,9677.516581857712,0
2022-06-29,19705.104852009925,-14895.34375870104,0
2022-06-30,21861.354868668626,21638.203830082675,0
2022-07-01,18490.981141531458,-2659.5192306579047,0
2022-07-05,19180.416684496824,17572.302583190838,0
2022-07-06,18393.46594217415,9022.01356675909,0
2022-07-07,21348.128151824352,-18719.30899138317,0
2022-07-08,21348.17692198191,422.4695744835704,0
2022-07-11,20440.020456266848,21377.46687865423,1
2022-07-12,20427.682938631555,15891.108846417968,0
2022-07-13,18368.74860019822,6457.911915318994,0
2022-07-14,19055.541125331,13199.554293790496,0
2022-07-15,20074.87381615509,-13747.946458669809,0
2022-07-18,20912.87658322876,5556.757668153787,0
2022-07-19,19419.661157569506,-35984.80234491146,0
2022-07-20,23773.574377092842,-4093.0806822533514,0
2022-07-21,26686.691316430417,-17099.182542767532,0
2022-07-22,29789.315459475107,19405.07199974253,0
2022-07-25,28926.98068885488,-569.9765851183674,0
2022-07-26,28189.832166103643,17047.552288578365,0
2022-07-27,26270.40378913144,-40821.87163291431,0
2022-07-28,33877.271458779134,-27098.853509168253,0
2022-07-29,38535.57313210437,-26946.954726068736,0
2022-08-01,42919.144672500355,4326.284429327262,0
2022-08-02,43131.40181704128,9161.638252846416,0
2022-08-03,44897.78352478479,-28526.620108782743,0
2022-08-04,50338.13809679052,-9383.36385128356,0
2022-08-05,46708.51674111042,3979.894106099573,0
2022-08-08,47211.27757717642,-185.12659273612556,0
2022-08-09,51770.46719390918,3479.792604919956,0
2022-08-10,47572.61054383561,-36642.796652326986,0
2022-08-11,50114.93990236784,26502.32853616487,0
2022-08-12,49474.353897097666,-26186.1749702094,0
2022-08-15,19064.595016539897,8421.433861290672,0
2022-08-16,19540.2423397363,-305.42608954958814,0
2022-08-17,19317.299955865325,12278.530411320466,0
2022-08-18,17220.033458484857,-801.5166443902249,0
2022-08-19,18639.525749173794,19660.96965088546,1
2022-08-22,18790.072678885328,22640.418389981005,1
2022-08-23,17888.63254026745,-1039.6657118188857,0
2022-08-24,17135.064694808658,-6338.417082573076,0
2022-08-25,16908.00610399867,-11119.589109496876,0
2022-08-26,16888.82093979636,37999.41509727129,1
2022-08-29,17688.240425744705,1482.405852415406,0
2022-08-30,17219.28716275136,14806.437169447578,0
2022-08-31,19851.922211805242,10301.872883866195,0
2022-09-01,18159.030861641582,-94.11775795162066,0
2022-09-02,17508.29847472167,4613.274876261552,0
2022-09-06,20570.645748626812,-689.461797206588,0
2022-09-07,20749.91775089756,-11696.176301089978,0
2022-09-08,19235.64086708045,291.45880804299486,0
2022-09-09,18757.33967482837,-16141.846019941697,0
2022-09-12,16319.477858066824,-15608.054882525394,0
2022-09-13,16431.758623395566,33626.04544205617,1
2022-09-14,19472.290310521243,5895.18666680575,0
2022-09-15,20104.201368121063,17225.151689621045,0
2022-09-16,22347.39052246038,-1558.1779196924344,0
2022-09-19,22556.037485027482,-5759.144192688062,0
2022-09-20,23834.80716353931,4072.904789180469,0
2022-09-21,23324.033507212556,6376.986396979846,0
2022-09-22,22937.471398029946,-2752.6059354859863,0
2022-09-23,24093.90769777346,56054.63970650208,1
2022-09-26,24841.79821823611,10558.46260003011,0
2022-09-27,22622.5159028632,-1201.0928150325751,0
2022-09-28,20634.7418721282,-19033.514444190118,0
2022-09-29,22543.966013928428,16540.9060547635,0
2022-09-30,21251.70847442002,8737.60468382875,0
2022-10-03,20213.38850942759,-30326.149897160343,0
2022-10-04,20420.76453633776,-40321.01382917624,0
2022-10-05,24749.386190772762,-1211.498364215856,0
2022-10-06,23639.65039646568,9634.846977346033,0
2022-10-07,21229.964707585095,37802.06792243105,1
2022-10-10,19766.513333850657,21558.66767217209,1
2022-10-11,20347.026638399602,2937.995956852424,0
2022-10-12,19094.098108903618,602.7355924268104,0
2022-10-13,19767.45816960458,-17989.822222107327,0
2022-10-14,22310.46034889609,30521.282138110157,1
2022-10-17,19157.15846532337,-24788.651836510013,0
2022-10-18,19966.66525287218,-13957.20099703435,0
2022-10-19,22256.279160896753,12782.4680920485,0
2022-10-20,22638.891026419653,9782.44447841313,0
2022-10-21,21147.825582658428,-35940.93601562565,0
2022-10-24,22414.737372474992,-15974.840494317456,0
2022-10-25,27674.84679601426,-16314.012632005475,0
2022-10-26,30376.794580588677,9772.452527808764,0
2022-10-27,30118.238411543814,10909.650699349157,0
2022-10-28,28005.126324996738,-28173.318022410906,0
2022-10-31,38741.87326106972,15091.83505521032,0
2022-11-01,38818.633565627126,4841.87393291719,0
2022-11-02,38330.93303568991,45773.38448238033,1
2022-11-03,28949.22346563085,20415.420030662164,0
2022-11-04,24697.853447295896,-74863.19544614707,0
2022-11-07,30714.59852254338,-12604.52313444226,0
2022-11-08,20482.76918417614,-23308.285893359294,0
2022-11-09,22077.548631365873,25703.67323852088,1
2022-11-10,20661.210412088953,-69492.90856404204,0
2022-11-11,24786.07258785163,-20352.664698859648,0
2022-11-14,28727.40903526514,3943.7024619876247,0
2022-11-15,23785.89015576546,-12713.625243660816,0
2022-11-16,27652.38347093059,21149.72841223184,0
2022-11-17,26100.024424184845,5503.120557979157,0
2022-11-18,23960.520163768713,-1509.9713589071216,0
2022-11-21,26237.470542643852,11636.49967017226,0
2022-11-22,25492.895784761997,-15721.861044790448,0
2022-11-23,29428.667854965133,-13911.662607803157,0
2022-11-25,33289.388917849625,2808.271651018409,0
2022-11-28,33348.038135856776,32111.880400308663,0
2022-11-29,26265.990260192386,-2475.032176606949,0
2022-11-30,27293.54132314097,-60070.887336640415,0
2022-12-01,37228.5988131801,-7225.777932823257,0
2022-12-02,38374.261029284615,3862.044935079084,0
2022-12-05,38733.2998746204,43150.92137267591,1
2022-12-06,31126.512430627445,28031.93548436865,0
2022-12-07,26381.097450754056,347.01204441352274,0
2022-12-08,25981.532641814712,-16106.846917163384,0
2022-12-09,30037.157962593978,5566.680744865727,0
2022-12-12,26520.516549894943,-20059.197527724875,0
2022-12-13,33357.69475971336,-22677.499851294717,0
2022-12-14,38188.1079238784,12691.443083968275,0
2022-12-15,37524.29870007025,60110.8668415266,1
2022-12-16,26304.06202163946,13347.83155137629,0
2022-12-19,22691.127752706143,-19161.445850581906,0
2022-12-20,17218.510228154886,-18907.18291531976,0
2022-12-21,20762.131314679544,-12814.007300791847,0
2022-12-22,20622.986782516015,25044.858154586556,1
2022-12-23,21126.103272484408,-10305.351293796875,0
2022-12-27,20760.149574485276,-5595.429848883667,0
2022-12-28,20450.487372920357,14866.2314893167,0
2022-12-29,19528.788034382735,-19973.166686092794,0
2022-12-30,19930.15622364087,-2949.916388412378,0
2023-01-03,21835.300236143386,1240.940456463284,0
2023-01-04,20330.65098324962,-6769.205328476837,0
2023-01-05,21447.950640721825,21112.61769334272,0
2023-01-06,19220.254495925885,-30212.27911372197,0
2023-01-09,21236.35519842482,-3676.254542251073,0
2023-01-10,20284.578067875238,-15011.43143141567,0
2023-01-11,23865.346223757708,-15093.4445289664,0
2023-01-12,25988.836005218298,-8028.925118061506,0
2023-01-13,28644.121123570545,-19904.06277775612,0
2023-01-17,30292.95536403538,6512.152132020372,0
2023-01-18,28764.857282057026,35276.52925358823,1
2023-01-19,24392.841002963494,-2712.1860654080883,0
2023-01-20,23630.303147867693,-29179.57818442119,0
2023-01-23,28718.436097190977,-23907.46025604334,0
2023-01-24,33389.664232131916,1617.413838796685,0
2023-01-25,34675.03306009536,-4928.581543789804,0
2023-01-26,34093.669232692104,-13697.76170229766,0
2023-01-27,40878.60471075361,-4164.975204525623,0
2023-01-30,42770.212998285395,25410.73612152473,0
2023-01-31,40040.53111652649,-29759.89565088788,0
2023-02-01,46085.8817280653,-23534.673910187827,0
2023-02-02,52460.33053466276,15436.610910875606,0
2023-02-03,48164.42902785363,31200.792003172646,0
2023-02-06,21362.11508969233,1332.720484523452,0
2023-02-07,18766.062593818864,-13471.757442855112,0
2023-02-08,20719.18078319782,10384.382632413724,0
2023-02-09,18917.256834032418,12887.971953809903,0
2023-02-10,19828.241743881736,-6655.527902391403,0
2023-02-13,20467.910436200073,-4822.331830713785,0
2023-02-14,19974.361257495148,331.6358749460228,0
2023-02-15,19835.60533903881,4645.183159289238,0
2023-02-16,19373.331940645996,10734.4607143193,0
2023-02-17,19962.50652314013,3434.193132655145,0
2023-02-21,21701.881429142377,10863.691673188332,0
2023-02-22,20372.71776131368,8431.780882853891,0
2023-02-23,19101.566492138325,1985.8483900699796,0
2023-02-24,20712.594115014013,10386.87881545235,0
2023-02-27,19044.3015086852,-1945.697903551677,0
2023-02-28,19175.1240083306,-2441.8379574454016,0
2023-03-01,20046.981383887796,-4664.522266615075,0
2023-03-02,20562.645219914142,-7927.453639839146,0
2023-03-03,19339.271864768292,-10289.156817497656,0
2023-03-06,17756.95637778587,3763.8200854377474,0
2023-03-07,18981.749910049308,22416.455848106503,1
2023-03-08,19688.803219214176,2526.17610604731,0
2023-03-09,16835.803609531406,611.3407886093028,0
2023-03-10,19656.31293517988,-2832.3905080314144,0
2023-03-13,21770.1938620783,-13760.783514028177,0
2023-03-14,22043.41609769709,-4352.532127642386,0
2023-03-15,21766.85358410983,-483.8431699076928,0
2023-03-16,22036.408433504457,-4457.8689029993,0
2023-03-17,22256.823406384894,-16961.70654476188,0
2023-03-20,21914.90697102533,-13947.97476993683,0
2023-03-21,21199.07235999551,-739.4945906511512,0
2023-03-22,22177.45129057283,8222.669864444055,0
2023-03-23,20126.528392628305,-10302.959910441055,0
2023-03-24,21174.05936290059,4807.068999076173,0
2023-03-27,22876.40147431029,2983.2432198511888,0
2023-03-28,20150.1402326699,-4168.716390209887,0
2023-03-29,21334.972386181307,-14808.278669267722,0
2023-03-30,21981.988179091873,-14746.287742533688,0
2023-03-31,22546.71207720088,-14807.76476014334,0
2023-04-03,26801.404957189956,-7857.903334651426,0
2023-04-04,28636.343639874027,-5266.626116623793,0
2023-04-05,28326.25082339212,6817.759780190794,0
2023-04-06,25736.809435665466,2073.0326314104905,0
2023-04-10,28111.03842340596,394.6303114292041,0
2023-04-11,26875.366845530734,-6020.565262882456,0
2023-04-12,26796.215154481706,2653.828025647739,0
2023-04-13,26547.80764311981,-37548.46783905286,0
2023-04-14,33261.67622572848,16370.055255118325,0
2023-04-17,31628.52888666556,-4603.5617427170655,0
2023-04-18,36232.082641899884,-2155.247321614551,0
2023-04-19,34081.204721237045,3121.1578100931247,0
2023-04-20,35161.530687995444,9852.567233223474,0
2023-04-21,34060.07713789724,5771.038819055342,0
2023-04-24,36826.08074193893,-3016.8710083637807,0
2023-04-25,36910.64422801085,29768.95817501574,0
2023-04-26,30155.668918314266,14050.960218958484,0
2023-04-27,27685.53888691376,-43773.36719704255,0
2023-04-28,41047.50319219712,-12352.680750729289,0
2023-05-01,45803.486183713605,13303.601200065295,0
2023-05-02,36246.6824769544,298.36827874972187,0
2023-05-03,24230.08680561544,197.0650083398168,0
2023-05-04,23010.881360273142,-2514.9239455027864,0
2023-05-05,21526.058139932706,-501.7120683475405,0
2023-05-08,21185.019901557374,-3913.585609562757,0
2023-05-09,19874.290554712352,-2014.6837629185911,0
2023-05-10,22023.830251507643,3777.8554470345207,0
2023-05-11,19961.130155181592,11445.243458222556,0
2023-05-12,19777.714828342305,1965.1496562554605,0
2023-05-15,20797.603399676085,-6063.442675963985,0
2023-05-16,19876.205259475006,15195.64576127813,0
2023-05-17,19897.121115099173,-8338.203858087081,0
2023-05-18,21611.511434026626,-1774.404858902568,0
2023-05-19,22855.21959874813,-7921.80909921348,0
2023-05-22,20528.14012568153,-13.872149433369032,0
2023-05-23,20237.09775311094,12860.684763518331,0
2023-05-24,21800.36046057279,13284.546843437383,0
2023-05-25,23164.788155395978,-3642.676866477212,0
2023-05-26,21609.281392994995,-14736.160706608742,0
2023-05-30,22317.29720150527,1434.562019076553,0
2023-05-31,20963.076488040322,8508.515462685798,0
2023-06-01,23429.413843322993,-14517.705512187433,0
2023-06-02,26288.01223834344,-14085.5328661265,0
2023-06-05,31089.098841102015,378.9433485456693,0
2023-06-06,29699.110137513864,-5495.966771676196,0
2023-06-07,31579.071668783316,13813.837970776049,0
2023-06-08,32190.138255929025,-20922.53321724827,0
2023-06-09,35233.422185651616,-2624.7945707149524,0
2023-06-12,36343.90568435187,-15863.357927906342,0
2023-06-13,38354.78458645927,-5881.233595195368,0
2023-06-14,37902.163612736615,-145.28814017085142,0
2023-06-15,20879.86589917844,-19761.384221430624,0
2023-06-16,21529.19384431378,4698.455174520222,0
2023-06-20,20341.54190872323,17401.433556719494,0
2023-06-21,22191.036629370315,11245.095928551222,0
2023-06-22,19701.39680167212,-474.9815380879809,0
2023-06-23,20458.470431682363,10427.91544826944,0
2023-06-26,22281.740560801732,3868.072182755623,0
2023-06-27,20854.540111480685,-10306.97214162452,0
2023-06-28,20465.993275908528,4485.687713660887,0
2023-06-29,19140.335186156157,-9641.352949100345,0
2023-06-30,19457.845789670235,-19552.42455199229,0
2023-07-03,21787.315773628576,-4995.881537960922,0
2023-07-05,21275.147110929112,846.4179593388726,0
2023-07-06,22616.975720858118,9884.766223655884,0
2023-07-07,22237.04640500715,-1776.6741467982574,0
2023-07-10,20302.7885376246,-3863.776507962016,0
2023-07-11,21211.742245746376,-11899.364716714545,0
2023-07-12,22785.077422888007,-17263.295757037777,0
2023-07-13,24544.472898880154,-13391.019455797648,0
2023-07-14,27456.20712351006,-363.58251194331024,0
2023-07-17,26740.815963775618,-6341.881296456946,0
2023-07-18,29680.634997023637,-24549.21587237584,0
