,VaR_MC_COPULA,actual_loss,exception
2008-02-28,20272.471987956982,2900.2880932835687,0
2008-02-29,19440.45890540803,14845.399053038664,0
2008-03-03,18238.129357639853,-4314.666595650704,0
2008-03-04,19447.915134963507,4786.767187354128,0
2008-03-05,18775.559464047343,-18398.25316247536,0
2008-03-06,19482.911243187318,10800.23006402295,0
2008-03-07,20583.819111495985,8854.087082906184,0
2008-03-10,19321.10317165509,8631.410811682426,0
2008-03-11,20351.218666845893,-13645.663764618355,0
2008-03-12,18179.630466846313,-1715.1645040403,0
2008-03-13,19546.236759059368,-12252.53891126457,0
2008-03-14,19046.518249072964,6745.0992827749415,0
2008-03-17,18043.990567761237,3396.860585744851,0
2008-03-18,20263.66168174286,61.46546494388167,0
2008-03-19,19474.43724815047,25899.16027022367,1
2008-03-20,19204.319170136125,19411.68407860387,1
2008-03-24,20179.083823911176,-11588.209379863722,0
2008-03-25,21423.60821862081,-12956.22226190885,0
2008-03-26,20667.2032329142,-6809.912357569744,0
2008-03-27,19104.611529190064,-871.8996030941898,0
2008-03-28,19886.39034239206,16584.3508281783,0
2008-03-31,19085.841937093777,7831.959505040187,0
2008-04-01,21145.828546207376,3676.328012746319,0
2008-04-02,21258.53104428224,-11025.147728588689,0
2008-04-03,20926.089846741477,-1407.1117974055112,0
2008-04-04,21613.628453790283,2222.528620317151,0
2008-04-07,20835.292200919645,-6895.010522054543,0
2008-04-08,21520.377363120795,6612.612910972932,0
2008-04-09,18744.646570841836,-6516.163396165458,0
2008-04-10,20573.31719034004,-8683.05571608177,0
2008-04-11,21268.636806204184,8876.308174586677,0
2008-04-14,19029.00683633799,-794.3257156446398,0
2008-04-15,19663.69574340425,-5919.123364538939,0
2008-04-16,21408.839017925333,-24783.58913942306,0
2008-04-17,20866.776160065594,2641.9787787997566,0
2008-04-18,21337.253041399345,8240.086116822451,0
2008-04-21,22234.947851429395,-547.939988379384,0
2008-04-22,21843.90809041974,425.8154127738544,0
2008-04-23,21532.001107283468,6246.521128400484,0
2008-04-24,22462.646478590807,6645.398664335624,0
2008-04-25,21847.705730847007,-4882.611023019041,0
2008-04-28,23063.511809689822,1177.1198404048328,0
2008-04-29,22196.138037872934,12341.86281287663,0
2008-04-30,23693.110460029897,2397.197918765872,0
2008-05-01,22227.60940053859,4838.243842310509,0
2008-05-02,21781.02093696504,-5935.706591475115,0
2008-05-05,23085.131895239243,-6888.712648750314,0
2008-05-06,24841.79576333914,-8836.759826559544,0
2008-05-07,23834.100200287518,17841.294656411927,0
2008-05-08,25981.414418841752,-2587.035636976312,0
2008-05-09,20244.045889631012,843.9746648746982,0
2008-05-12,20664.915862963124,-3271.225895253426,0
2008-05-13,19580.762984999317,1984.1274893286543,0
2008-05-14,22511.514873934855,-1085.5803236232714,0
2008-05-15,22434.736719316268,-8361.060201811448,0
2008-05-16,19130.059828935333,-14358.51650304419,0
2008-05-19,21568.581560019662,-353.6906195400288,0
2008-05-20,19309.343955448465,-2604.466466586809,0
2008-05-21,19706.630341905424,-1049.5915983975256,0
2008-05-22,19435.468127186414,-5864.312808181041,0
2008-05-23,19785.488005334802,5095.209842548351,0
2008-05-27,19766.952086183275,3911.3376665063097,0
2008-05-28,20344.37469636632,-4651.258354371927,0
2008-05-29,19648.8406771755,11889.24076298514,0
2008-05-30,21360.227822466837,-4781.238036263971,0
2008-06-02,19161.732116352472,4308.043061395282,0
2008-06-03,20027.69830520914,11845.884932752837,0
2008-06-04,19980.98371736981,-2055.055068692561,0
2008-06-05,19837.517224149076,-11647.305885108482,0
2008-06-06,18729.55521136602,-2485.3907570704087,0
2008-06-09,20141.974249520597,3729.3574665961382,0
2008-06-10,20071.044441504317,11436.45273534536,0
2008-06-11,18472.832985782003,-5409.654008898339,0
2008-06-12,18435.61736601155,1117.368084923983,0
2008-06-13,20586.282964265134,-3161.412378153652,0
2008-06-16,18933.553506021915,-6061.169229874468,0
2008-06-17,18941.618210190587,-385.3197726192384,0
2008-06-18,17903.567931502723,291.54249200275444,0
2008-06-19,19169.103707389873,-2788.234815045924,0
