,VaR,actual_loss,exception,xi,threshold_u
2009-10-13,31412.851792864887,3433.996628871298,0,0.1932362659466683,16386.187605233932
2009-10-14,31412.851792864887,-15101.43058187334,0,0.1932362659466683,16386.187605233932
2009-10-15,31412.851792864887,-918.362118442456,0,0.1932362659466683,16386.187605233932
2009-10-16,31412.851792864887,7370.135330836073,0,0.1932362659466683,16386.187605233932
2009-10-19,31412.851792864887,-4474.106524469166,0,0.1932362659466683,16386.187605233932
2009-10-20,31412.851792864887,9777.95510217415,0,0.1932362659466683,16386.187605233932
2009-10-21,31412.851792864887,-5435.684686751925,0,0.1932362659466683,16386.187605233932
2009-10-22,31412.851792864887,-4857.71219349852,0,0.1932362659466683,16386.187605233932
2009-10-23,31412.851792864887,-379.06254861121545,0,0.1932362659466683,16386.187605233932
2009-10-26,31412.851792864887,3142.441983841665,0,0.1932362659466683,16386.187605233932
2009-10-27,31412.851792864887,9671.978613604164,0,0.1932362659466683,16386.187605233932
2009-10-28,31412.851792864887,12738.76245114836,0,0.1932362659466683,16386.187605233932
2009-10-29,31412.851792864887,-18502.100199650256,0,0.1932362659466683,16386.187605233932
2009-10-30,31412.851792864887,17957.98706671083,0,0.1932362659466683,16386.187605233932
2009-11-02,31275.123191839695,-8251.635096330981,0,0.22986005878236443,16572.972622566584
2009-11-03,31275.123191839695,-9514.232527404947,0,0.22986005878236443,16572.972622566584
2009-11-04,31275.123191839695,-9754.045469774308,0,0.22986005878236443,16572.972622566584
2009-11-05,31275.123191839695,-3625.381155739781,0,0.22986005878236443,16572.972622566584
2009-11-06,31275.123191839695,1521.1774430304606,0,0.22986005878236443,16572.972622566584
2009-11-09,31275.123191839695,-10533.650065044389,0,0.22986005878236443,16572.972622566584
2009-11-10,31275.123191839695,1833.7022138938703,0,0.22986005878236443,16572.972622566584
2009-11-11,31275.123191839695,-4677.999395646779,0,0.22986005878236443,16572.972622566584
2009-11-12,31275.123191839695,12410.441874181215,0,0.22986005878236443,16572.972622566584
2009-11-13,31275.123191839695,-3493.8559436702462,0,0.22986005878236443,16572.972622566584
2009-11-16,31275.123191839695,-831.4022689349978,0,0.22986005878236443,16572.972622566584
2009-11-17,31275.123191839695,518.9035570421482,0,0.22986005878236443,16572.972622566584
2009-11-18,31275.123191839695,-3511.244867167928,0,0.22986005878236443,16572.972622566584
2009-11-19,31275.123191839695,4656.053555185766,0,0.22986005878236443,16572.972622566584
2009-11-20,31275.123191839695,-177.73495253064436,0,0.22986005878236443,16572.972622566584
2009-11-23,31275.123191839695,-8091.59677484399,0,0.22986005878236443,16572.972622566584
2009-11-24,31275.123191839695,2498.419433460577,0,0.22986005878236443,16572.972622566584
2009-11-25,31392.872700005144,-4591.942780326458,0,0.19873353988474202,16386.187605233932
2009-11-27,31392.872700005144,12018.682367341176,0,0.19873353988474202,16386.187605233932
2009-11-30,31392.872700005144,-3030.57128689393,0,0.19873353988474202,16386.187605233932
2009-12-01,31392.872700005144,-12350.132102883632,0,0.19873353988474202,16386.187605233932
2009-12-02,31392.872700005144,-6215.933740709166,0,0.19873353988474202,16386.187605233932
2009-12-03,31392.872700005144,-2409.0242098585577,0,0.19873353988474202,16386.187605233932
2009-12-04,31392.872700005144,6295.820711670965,0,0.19873353988474202,16386.187605233932
2009-12-07,31392.872700005144,5301.094795201167,0,0.19873353988474202,16386.187605233932
2009-12-08,31392.872700005144,13143.496173344793,0,0.19873353988474202,16386.187605233932
2009-12-09,31392.872700005144,-5191.613579426288,0,0.19873353988474202,16386.187605233932
2009-12-10,31392.872700005144,-3993.4625601523458,0,0.19873353988474202,16386.187605233932
2009-12-11,31392.872700005144,-25.12713614944039,0,0.19873353988474202,16386.187605233932
2009-12-14,31392.872700005144,-5478.575238704549,0,0.19873353988474202,16386.187605233932
2009-12-15,31392.872700005144,750.6248703748129,0,0.19873353988474202,16386.187605233932
2009-12-16,31392.872700005144,-3804.432650888857,0,0.19873353988474202,16386.187605233932
2009-12-17,31392.872700005144,24949.08125497673,0,0.19873353988474202,16386.187605233932
2009-12-18,31541.144575207858,-8410.112906834122,0,0.19888868040106367,16572.972622566584
2009-12-21,31435.86618507591,-8101.45914039825,0,0.19722954600138393,16386.187605233932
2009-12-22,31435.86618507591,-4330.920346971642,0,0.19722954600138393,16386.187605233932
2009-12-23,31435.86618507591,-3616.424063069215,0,0.19722954600138393,16386.187605233932
2009-12-24,31435.86618507591,-9963.38375043094,0,0.19722954600138393,16386.187605233932
2009-12-28,31435.86618507591,-2850.12701268787,0,0.19722954600138393,16386.187605233932
2009-12-29,31435.86618507591,5784.4828912260855,0,0.19722954600138393,16386.187605233932
2009-12-30,31435.86618507591,3023.119963361054,0,0.19722954600138393,16386.187605233932
2009-12-31,31435.86618507591,-2186.7166150353746,0,0.19722954600138393,16386.187605233932
2010-01-04,31435.86618507591,-10675.691204143965,0,0.19722954600138393,16386.187605233932
2010-01-05,31435.86618507591,7449.313979247309,0,0.19722954600138393,16386.187605233932
2010-01-06,31435.86618507591,-11356.861755893622,0,0.19722954600138393,16386.187605233932
2010-01-07,31435.86618507591,1968.4742463814448,0,0.19722954600138393,16386.187605233932
2010-01-08,31435.86618507591,-1822.6663439835097,0,0.19722954600138393,16386.187605233932
2010-01-11,31435.86618507591,-7218.731575827782,0,0.19722954600138393,16386.187605233932
2010-01-12,31435.86618507591,17514.470006074534,0,0.19722954600138393,16386.187605233932
2010-01-13,31289.736298575,-10073.424179240646,0,0.2403668588917005,16572.972622566584
2010-01-14,31289.736298575,1301.840843274486,0,0.2403668588917005,16572.972622566584
2010-01-15,31289.736298575,12877.093009576536,0,0.2403668588917005,16572.972622566584
