,snapshot_date,current_portfolio_value,VaR_HS_VolAdj,ES_HS_VolAdj,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,avg_vol_ratio,realised_loss,realised_pnl,exception
2008-02-12,2008-02-11,1361819.8368247263,30092.141993946396,35917.435005255466,5,empirical_order_statistic,-1207.1543302846412,11638.534338098563,1.8866904120424859,4249.798365575029,-4249.798365575029,0
2008-02-13,2008-02-12,1357570.0384591513,30191.090805677,36048.61952280319,5,empirical_order_statistic,-1236.6038084386419,11696.356265750013,1.886940820878979,-3046.6372586034704,3046.6372586034704,0
2008-02-14,2008-02-13,1360616.6757177548,29759.846526879817,35403.69569357005,5,empirical_order_statistic,-1232.5009464599243,11534.899711006461,1.8691173382394828,-11711.384835567093,11711.384835567093,0
2008-02-15,2008-02-14,1372328.0605533218,30228.0823952707,35357.77842219798,5,empirical_order_statistic,-1237.5147699023782,11500.064676115717,1.8743816852648718,8799.501614400186,-8799.501614400186,0
2008-02-19,2008-02-15,1363528.5589389217,30395.54766274593,35260.00084592444,5,empirical_order_statistic,-1209.6374902276527,11481.393647082934,1.8642669431061047,-20881.381722479127,20881.381722479127,0
2008-02-20,2008-02-19,1384409.9406614008,30492.99046264449,35691.738748405405,5,empirical_order_statistic,-1249.5717329793185,11650.457492273175,1.8660351352543751,-10498.143263729988,10498.143263729988,0
2008-02-21,2008-02-20,1394908.0839251308,30542.32143677585,35976.62035557199,5,empirical_order_statistic,-1301.0083797905068,11751.234890922713,1.8516585846356433,8788.500380330486,-8788.500380330486,0
2008-02-22,2008-02-21,1386119.5835448003,31081.242264103144,35774.93403577143,5,empirical_order_statistic,-1258.297100153382,11685.655527784587,1.854539140490771,-2074.019377058372,2074.019377058372,0
2008-02-25,2008-02-22,1388193.6029218587,30985.442292679567,35516.384226098984,5,empirical_order_statistic,-1283.5214576757387,11589.514710605403,1.8154149967472624,-5742.494929110864,5742.494929110864,0
2008-02-26,2008-02-25,1393936.0978509695,30954.957450900692,35283.784464565295,5,empirical_order_statistic,-1266.1326128399671,11534.648518315313,1.8029922121033284,-6781.249075670261,6781.249075670261,0
2008-02-27,2008-02-26,1400717.3469266398,24035.509233028628,31024.097156048705,5,empirical_order_statistic,-9085.668946749707,12337.444398200983,1.7812107252109504,-13645.466953908792,13645.466953908792,0
2008-02-28,2008-02-27,1414362.8138805486,31542.406664879294,37800.59637637269,5,empirical_order_statistic,-1417.6017258816523,12288.257428920693,1.7702825208462734,2900.2880932837725,-2900.2880932837725,0
2008-02-29,2008-02-28,1411462.5257872648,31661.4241030938,37706.978673298334,5,empirical_order_statistic,-1378.7378374749132,12263.401575867425,1.7791204002030978,14845.399053038564,-14845.399053038564,0
2008-03-03,2008-02-29,1396617.1267342262,31653.26767609315,37295.59583236002,5,empirical_order_statistic,-1278.4421087418882,12165.823425975312,1.7998574478182252,-4314.66659565107,4314.66659565107,0
2008-03-04,2008-03-03,1400931.7933298773,31662.427468009293,37328.25975651322,5,empirical_order_statistic,-1315.7380991576877,12151.675397446234,1.7939413848571253,4786.767187354388,-4786.767187354388,0
2008-03-05,2008-03-04,1396145.026142523,31481.588039534166,37105.39551142487,5,empirical_order_statistic,-1308.4825243252144,12087.629179895419,1.7879615438829122,-18398.253162475303,18398.253162475303,0
2008-03-06,2008-03-05,1414543.2793049982,32129.03425653535,38087.13213064135,5,empirical_order_statistic,-1397.1137878297613,12378.523208568324,1.7804398403793618,10800.230064023053,-10800.230064023053,0
2008-03-07,2008-03-06,1403743.0492409752,31800.157435175264,37491.40790219246,5,empirical_order_statistic,-1320.7671251633958,12231.033058543366,1.7839525163048482,8854.08708290616,-8854.08708290616,0
2008-03-10,2008-03-07,1394888.962158069,31871.471825707704,37123.866205046514,5,empirical_order_statistic,-1262.4124131804765,12113.25606343673,1.777527818221673,8631.410811682232,-8631.410811682232,0
2008-03-11,2008-03-10,1386257.5513463868,31979.125038580503,36614.28647072842,5,empirical_order_statistic,-1196.4564726680205,11947.944701620303,1.7433560407837738,-13645.663764618337,13645.663764618337,0
2008-03-12,2008-03-11,1399903.2151110051,31446.011723684613,37168.045978980095,5,empirical_order_statistic,-1246.5262663750696,12163.282349070632,1.766735970048168,-1715.1645040402655,1715.1645040402655,0
2008-03-13,2008-03-12,1401618.3796150454,32009.202958943788,36712.25342056765,5,empirical_order_statistic,-1221.0819883067813,12002.947109894578,1.757662320620746,-12252.538911264623,12252.538911264623,0
2008-03-14,2008-03-13,1413870.91852631,32012.710366935702,36976.80342358015,5,empirical_order_statistic,-1243.9170076336493,12088.751969708106,1.7516694967747342,6745.099282774841,-6745.099282774841,0
2008-03-17,2008-03-14,1407125.8192435352,32336.28753479151,36880.247789584755,5,empirical_order_statistic,-1188.2806190736965,12047.076267783794,1.7598130046541158,3396.8605857449584,-3396.8605857449584,0
2008-03-18,2008-03-17,1403728.9586577902,32777.34984012204,36963.76967318789,5,empirical_order_statistic,-1178.855044096544,12075.917405387967,1.7558229753266177,61.465464944019914,-61.465464944019914,0
2008-03-19,2008-03-18,1403667.4931928462,32412.50911921449,38167.82916644947,5,empirical_order_statistic,-1324.1597398196993,12529.20146245006,1.8062906951025284,25899.16027022386,-25899.16027022386,0
2008-03-20,2008-03-19,1377768.3329226223,32504.61487373407,38209.10804698682,5,empirical_order_statistic,-1229.7522989495774,12556.674579017175,1.8302529377701395,19411.684078603517,-19411.684078603517,0
2008-03-24,2008-03-20,1358356.6488440188,32732.72180393641,38595.61078017969,5,empirical_order_statistic,-1248.0859867864754,12700.871706775364,1.8261597827434246,-16886.190247086808,16886.190247086808,0
2008-03-25,2008-03-24,1375242.8390911056,33851.83287776122,39667.778036481235,5,empirical_order_statistic,-1338.742055909697,13082.753441643654,1.8663347443561502,-12956.222261908697,12956.222261908697,0
2008-03-26,2008-03-25,1388199.0613530143,34611.42145366571,40710.27106257938,5,empirical_order_statistic,-1384.6954210453885,13399.870991254988,1.8623653909467717,-6809.912357569905,6809.912357569905,0
2008-03-27,2008-03-26,1395008.9737105842,34222.64250075957,40439.671168991175,5,empirical_order_statistic,-1337.1088146333993,13298.860632000882,1.853614612909545,-871.8996030942071,871.8996030942071,0
2008-03-28,2008-03-27,1395880.8733136784,33726.08931550942,39907.12528508436,5,empirical_order_statistic,-1253.2644261148157,13061.999109803723,1.8424417776057596,16584.35082817846,-16584.35082817846,0
2008-03-31,2008-03-28,1379296.5224855,33344.918597200885,39389.731250986595,5,empirical_order_statistic,-1211.39822946141,12918.547839206907,1.8379850310442263,7831.959505040199,-7831.959505040199,0
2008-04-01,2008-03-31,1371464.5629804598,32789.38519038609,38668.126442837485,5,empirical_order_statistic,-1160.2164279815197,12720.272458831156,1.821526956244129,3676.328012746293,-3676.328012746293,0
2008-04-02,2008-04-01,1367788.2349677135,34839.859271972906,40836.7037890608,5,empirical_order_statistic,-1406.3694792783283,13598.20606511119,1.858072318063449,-11025.147728588898,11025.147728588898,0
2008-04-03,2008-04-02,1378813.3826963024,35530.31359870033,41716.70462805782,5,empirical_order_statistic,-1399.8025335824298,13820.940689003553,1.852177570450939,-1407.1117974054068,1407.1117974054068,0
2008-04-04,2008-04-03,1380220.4944937078,35675.6146203198,41790.5862428728,5,empirical_order_statistic,-1412.7743599450616,13899.14797421227,1.8467412603892468,2222.5286203173455,-2222.5286203173455,0
2008-04-07,2008-04-04,1377997.9658733904,35364.10243195598,40811.815382256034,5,empirical_order_statistic,-1371.3333864467954,13516.222682424628,1.7929405675647636,-6895.010522054508,6895.010522054508,0
2008-04-08,2008-04-07,1384892.976395445,35080.2027238328,39941.18370170123,5,empirical_order_statistic,-1289.1846658481904,13156.709076039862,1.7322636022754028,6612.612910972675,-6612.612910972675,0
2008-04-09,2008-04-08,1378280.3634844723,34201.87750826264,38990.46212634398,5,empirical_order_statistic,-1279.8618532017408,12907.980598854369,1.72275008388033,-6516.163396165473,6516.163396165473,0
2008-04-10,2008-04-09,1384796.5268806377,28063.896092552925,33756.00445305477,5,empirical_order_statistic,-10465.859320523181,13299.935178287458,1.7252974741911398,-8683.055716081755,8683.055716081755,0
2008-04-11,2008-04-10,1393479.5825967195,36021.670423156116,41398.57871444956,5,empirical_order_statistic,-1304.4726633119028,13224.475211132423,1.7233965084838456,8876.308174586855,-8876.308174586855,0
2008-04-14,2008-04-11,1384603.2744221326,34737.706485146424,40098.190539316274,5,empirical_order_statistic,-1151.5463130962298,12795.270893111834,1.7146889159068195,-794.3257156447507,794.3257156447507,0
2008-04-15,2008-04-14,1385397.6001377774,34409.32462460734,39693.49050460011,5,empirical_order_statistic,-1081.767238963778,12629.446440422977,1.7070637863670062,-5919.123364538886,5919.123364538886,0
2008-04-16,2008-04-15,1391316.7235023163,34389.64833809412,39758.12885378297,5,empirical_order_statistic,-1048.2047879367135,12595.866408334943,1.6866752784057226,-24783.5891394231,24783.5891394231,0
2008-04-17,2008-04-16,1416100.3126417394,36483.66834783205,41939.48033130476,5,empirical_order_statistic,-1310.2642041063807,13313.56068903547,1.7023493905219134,2641.978778799763,-2641.978778799763,0
2008-04-18,2008-04-17,1413458.3338629396,36230.76740927389,41737.47110733846,5,empirical_order_statistic,-1276.5668655829365,13238.376832660153,1.6787879390753149,8240.08611682267,-8240.08611682267,0
2008-04-21,2008-04-18,1405218.247746117,36400.707597044995,42279.22276833448,5,empirical_order_statistic,-1301.9242581850797,13393.133087131862,1.6734495674459486,-547.9399883798324,547.9399883798324,0
2008-04-22,2008-04-21,1405766.1877344968,35862.30796560785,41662.348447422824,5,empirical_order_statistic,-1257.2883608862087,13210.092503236823,1.6514065108826061,425.8154127742164,-425.8154127742164,0
2008-04-23,2008-04-22,1405340.3723217226,35777.52531361184,41281.95096575022,5,empirical_order_statistic,-1194.965549820329,13073.64854776408,1.6371471911221172,6246.521128400462,-6246.521128400462,0
2008-04-24,2008-04-23,1399093.851193322,35290.72199127567,40738.766042744,5,empirical_order_statistic,-1168.0133200485102,12933.274168502972,1.6297311275268165,6645.398664335487,-6645.398664335487,0
2008-04-25,2008-04-24,1392448.4525289866,35211.1720102767,40859.247565443904,5,empirical_order_statistic,-1128.9619895060082,12955.027559400702,1.6364967816594713,-4882.611023019301,4882.611023019301,0
2008-04-28,2008-04-25,1397331.063552006,35136.08688774542,41585.75058136531,5,empirical_order_statistic,-1180.1169326413403,13169.435882162117,1.6309238169079299,1177.119840405183,-1177.119840405183,0
2008-04-29,2008-04-28,1396153.9437116007,35097.1469780826,41552.95041982252,5,empirical_order_statistic,-1139.5336421257687,13142.22120668712,1.6186443365799874,12341.862812876701,-12341.862812876701,0
2008-04-30,2008-04-29,1383812.080898724,34455.568191430764,40590.93209699429,5,empirical_order_statistic,-1068.8161678487268,12884.79957734857,1.609515189614398,2397.1979187657125,-2397.1979187657125,0
2008-05-01,2008-04-30,1381414.8829799583,34986.54261656967,40451.61944640302,5,empirical_order_statistic,-997.9266706008254,12815.21518417998,1.6036128983371694,4838.243842310505,-4838.243842310505,0
2008-05-02,2008-05-01,1376576.6391376478,35473.777676722966,42417.220398773716,5,empirical_order_statistic,-1046.3298703781315,13326.74072702798,1.593118653824045,-5935.7065914750565,5935.7065914750565,0
2008-05-05,2008-05-02,1382512.3457291229,35737.22241551662,42891.53702656338,5,empirical_order_statistic,-1080.1837127741728,13442.263302749368,1.5982501291499327,-6888.712648750516,6888.712648750516,0
2008-05-06,2008-05-05,1389401.0583778734,35750.11974487011,42744.329059182106,5,empirical_order_statistic,-1050.00258990752,13395.200956069042,1.5826723723882086,-8836.759826559573,8836.759826559573,0
2008-05-07,2008-05-06,1398237.818204433,35640.338233511895,42940.90820947732,5,empirical_order_statistic,-965.7422419617232,13082.793308942235,1.4784332053551712,17841.29465641221,-17841.29465641221,0
2008-05-08,2008-05-07,1380396.5235480207,33858.502625649795,39348.58229405596,5,empirical_order_statistic,-754.886330297728,11879.263498368642,1.3529170481520751,-2587.035636976594,2587.035636976594,0
2008-05-09,2008-05-08,1382983.5591849973,34091.81670224131,39404.12248466839,5,empirical_order_statistic,-766.270142680468,11930.450431156094,1.3530282392816932,843.9746648748405,-843.9746648748405,0
2008-05-12,2008-05-09,1382139.5845201225,34062.39421591489,39235.66001529666,5,empirical_order_statistic,-818.698314687944,11828.678867669134,1.3477522576503542,-3271.2258952534758,3271.2258952534758,0
2008-05-13,2008-05-12,1385410.810415376,34637.96740911412,40667.3406516782,5,empirical_order_statistic,-895.4459926667083,12236.192719922803,1.3383941480047445,1984.12748932885,-1984.12748932885,0
2008-05-14,2008-05-13,1383426.6829260471,34533.64491104428,40554.778773303005,5,empirical_order_statistic,-910.8418864600537,12213.250039734972,1.3461810080108128,-1085.5803236234933,1085.5803236234933,0
2008-05-15,2008-05-14,1384512.2632496706,34173.02030420536,40362.2846955651,5,empirical_order_statistic,-937.1133687209413,12150.474662126517,1.330118540130013,-8361.060201811371,8361.060201811371,0
2008-05-16,2008-05-15,1392873.323451482,35645.42921088287,43293.91271738736,5,empirical_order_statistic,-942.9180194587526,12782.758301360496,1.3362995989641187,-14358.516503044404,14358.516503044404,0
2008-05-19,2008-05-16,1407231.8399545264,36687.00831120554,44298.43806437696,5,empirical_order_statistic,-996.9574436174343,12966.514432563452,1.3242826614682983,-353.69061953993514,353.69061953993514,0
2008-05-20,2008-05-19,1407585.5305740663,36998.28295076755,44983.76472498923,5,empirical_order_statistic,-971.2061876894767,13068.686187356103,1.323530406663357,-2604.466466586571,2604.466466586571,0
2008-05-21,2008-05-20,1410189.997040653,37479.81013917853,44635.05046409299,5,empirical_order_statistic,-1021.1995126106385,13081.570250745004,1.318337674816872,-1049.5915983975865,1049.5915983975865,0
2008-05-22,2008-05-21,1411239.5886390505,27579.860035678837,33900.77478425484,5,empirical_order_statistic,-6058.428699150707,11141.568295911798,1.3194766586122582,-5864.312808180926,5864.312808180926,0
2008-05-23,2008-05-22,1417103.9014472314,32544.495502400212,37492.690147267145,5,empirical_order_statistic,-928.6566854796898,11080.897938413365,1.3228704048677118,5095.209842548473,-5095.209842548473,0
2008-05-27,2008-05-23,1412008.691604683,31810.641267294995,36373.176759765905,5,empirical_order_statistic,-839.7130008555195,10759.82984933468,1.3097070037659952,4030.3689273942728,-4030.3689273942728,0
2008-05-28,2008-05-27,1407978.3226772887,31382.739077744307,36206.81928527514,5,empirical_order_statistic,-842.7843046648213,10696.155186797138,1.2855112708001528,-4651.258354372112,4651.258354372112,0
2008-05-29,2008-05-28,1412629.5810316608,31491.952588586835,36424.85836673235,5,empirical_order_statistic,-886.8936976566324,10761.587112687495,1.2902180175248847,11889.240762985544,-11889.240762985544,0
2008-05-30,2008-05-29,1400740.3402686752,31335.439425807446,36400.06751289689,5,empirical_order_statistic,-900.1862127883346,10790.947500140142,1.2940675071854775,-4781.238036263967,4781.238036263967,0
2008-06-02,2008-05-30,1405521.5783049392,31290.669231504202,36413.60138728451,5,empirical_order_statistic,-933.4606793189869,10797.796054612794,1.2863964565385304,4308.043061394943,-4308.043061394943,0
2008-06-03,2008-06-02,1401213.5352435443,30854.815623590024,35556.54773420887,5,empirical_order_statistic,-847.4719163012495,10516.941157425113,1.2765314254162243,11845.884932752699,-11845.884932752699,0
2008-06-04,2008-06-03,1389367.6503107916,30489.497582837474,34940.68267964064,5,empirical_order_statistic,-798.138093728893,10359.627680519789,1.2776942134085725,-2055.0550686924253,2055.0550686924253,0
2008-06-05,2008-06-04,1391422.705379484,30203.150362223154,34654.34816836617,5,empirical_order_statistic,-812.5061896055727,10245.447780068991,1.26657702687969,-11647.305885108188,11647.305885108188,0
2008-06-06,2008-06-05,1403070.0112645922,30712.930226311786,35780.295098996816,5,empirical_order_statistic,-941.0449041037708,10585.22681735483,1.2483619192982258,-2485.3907570703886,2485.3907570703886,0
2008-06-09,2008-06-06,1405555.4020216626,30559.44353676401,34880.574364682056,5,empirical_order_statistic,-823.4063997097178,10344.980973769887,1.2788349100581071,3729.357466595946,-3729.357466595946,0
2008-06-10,2008-06-09,1401826.0445550666,30304.824638438644,34626.38806938487,5,empirical_order_statistic,-879.1727224497726,10181.411024746743,1.281289490318642,11436.452735345578,-11436.452735345578,0
2008-06-11,2008-06-10,1390389.591819721,29725.539552355418,33969.37670945116,5,empirical_order_statistic,-811.1558348534037,10015.125323023058,1.2704209199730447,-5409.654008898418,5409.654008898418,0
2008-06-12,2008-06-11,1395799.2458286195,29479.49675189727,33597.70005640322,5,empirical_order_statistic,-752.6581555678933,9894.441595473465,1.2656660172074283,1117.3680849240627,-1117.3680849240627,0
2008-06-13,2008-06-12,1394681.8777436954,28680.041622577934,32634.739852710023,5,empirical_order_statistic,-702.302746098815,9623.099589621694,1.2283137926837584,-3161.4123781537637,3161.4123781537637,0
2008-06-16,2008-06-13,1397843.2901218492,28198.659786971286,32231.31951002204,5,empirical_order_statistic,-744.5083190436443,9479.43871245459,1.1979556879348976,-6061.169229874387,6061.169229874387,0
2008-06-17,2008-06-16,1403904.4593517235,27886.762543289922,31819.94612352848,5,empirical_order_statistic,-720.905725959891,9356.341302258706,1.177801696458082,-385.3197726192884,385.3197726192884,0
2008-06-18,2008-06-17,1404289.7791243428,27054.889109920012,31011.196528227116,5,empirical_order_statistic,-680.1927217961536,9146.854837708226,1.134485388800549,291.5424920027144,-291.5424920027144,0
2008-06-19,2008-06-18,1403998.2366323401,26644.570905762957,30359.121219778528,5,empirical_order_statistic,-644.5628134029312,8962.516898099782,1.1299400407671547,-2788.234815046191,2788.234815046191,0
2008-06-20,2008-06-19,1406786.4714473863,26463.00050870469,30096.39719792707,5,empirical_order_statistic,-638.2052180421166,8878.017455046678,1.122926879667455,649.4010333463084,-649.4010333463084,0
2008-06-23,2008-06-20,1406137.07041404,26007.813106263056,29789.245278581326,5,empirical_order_statistic,-627.5717790173735,8835.840296582892,1.1337888466120083,9112.561012005433,-9112.561012005433,0
2008-06-24,2008-06-23,1397024.5094020346,25354.76391459559,29184.150080896587,5,empirical_order_statistic,-628.1947483327491,8678.185860251711,1.128599985187935,2940.0879372893833,-2940.0879372893833,0
2008-06-25,2008-06-24,1394084.4214647452,25418.410805307096,29191.43230031254,5,empirical_order_statistic,-620.3142471022834,8693.049934352346,1.1332818562478544,-3705.6925007172395,3705.6925007172395,0
2008-06-26,2008-06-25,1397790.1139654624,24034.010234785033,27730.65331362118,5,empirical_order_statistic,-567.990851320643,8281.88751047532,1.0908547536804272,-11878.582512202673,11878.582512202673,0
2008-06-27,2008-06-26,1409668.696477665,24635.12235227693,28581.70348357223,5,empirical_order_statistic,-662.8728011497305,8577.155789836354,1.1142651945316502,1144.654429337941,-1144.654429337941,0
2008-06-30,2008-06-27,1408524.0420483272,24989.168253828306,28914.903565737466,5,empirical_order_statistic,-672.7111924665677,8680.189205094655,1.1201944717394856,-111.0791729579214,111.0791729579214,0
2008-07-01,2008-06-30,1408635.121221285,24674.128779487684,28661.347473219455,5,empirical_order_statistic,-662.7499954789421,8602.604247935093,1.107983344557208,-6953.919149267953,6953.919149267953,0
2008-07-02,2008-07-01,1415589.040370553,24843.653892089846,28923.515642533683,5,empirical_order_statistic,-690.6411214473076,8688.212278624058,1.1042018976769672,-2869.335565838497,2869.335565838497,0
2008-07-03,2008-07-02,1418458.3759363915,24909.501802821178,29013.913191402004,5,empirical_order_statistic,-713.5205643709264,8714.684013975395,1.1107961972321512,8709.811035865685,-8709.811035865685,0
2008-07-07,2008-07-03,1409748.5649005258,32712.35742520285,37639.71868813461,5,empirical_order_statistic,4831.930325378888,9134.211368981649,1.0972298414560633,13115.024750337005,-13115.024750337005,0
2008-07-08,2008-07-07,1396633.5401501888,27075.634951145155,31290.995297601585,5,empirical_order_statistic,-618.4989753143163,9063.98017428684,1.098432992118763,8513.66639785585,-8513.66639785585,0
2008-07-09,2008-07-08,1388119.873752333,27631.513948201202,32385.668280972353,5,empirical_order_statistic,-675.4084742182754,9373.748927774886,1.1182074774557949,-3257.856244820403,3257.856244820403,0
2008-07-10,2008-07-09,1391377.7299971534,27521.114435019437,31919.529613989824,5,empirical_order_statistic,-669.1506560964799,9394.520381533348,1.1493898249269838,-10169.622732369695,10169.622732369695,0
2008-07-11,2008-07-10,1401547.352729523,28181.106635139557,32826.44485149365,5,empirical_order_statistic,-717.5561014644029,9652.708029957028,1.148913048284275,-15998.7732417956,15998.7732417956,0
2008-07-14,2008-07-11,1417546.1259713187,27904.15101503674,32240.897591794142,5,empirical_order_statistic,-735.1695198113737,9561.24140195195,1.1408813984401036,2798.6211486239918,-2798.6211486239918,0
2008-07-15,2008-07-14,1414747.5048226947,27924.12826075917,32096.11719296123,5,empirical_order_statistic,-707.980456844245,9548.849905682431,1.1448145169968513,3279.808184852125,-3279.808184852125,0
2008-07-16,2008-07-15,1411467.6966378426,27180.156966377515,31278.131620804965,5,empirical_order_statistic,-659.8930706865368,9343.169490479026,1.1386670392368763,766.0423252766486,-766.0423252766486,0
2008-07-17,2008-07-16,1410701.654312566,28016.03036663984,32384.256896440267,5,empirical_order_statistic,-747.8894740974325,9526.735472173881,1.163817951646062,-8308.994771365076,8308.994771365076,0
2008-07-18,2008-07-17,1419010.649083931,28397.941810817225,33004.08358687451,5,empirical_order_statistic,-782.8704141380749,9661.328227462642,1.1698919279564424,-2887.9334422235843,2887.9334422235843,0
2008-07-21,2008-07-18,1421898.5825261546,28498.306126218056,33279.91774666686,5,empirical_order_statistic,-808.7854261497044,9709.512614264853,1.1688843269988343,-4374.752786501078,4374.752786501078,0
2008-07-22,2008-07-21,1426273.3353126557,28256.804191351635,33062.22292386759,5,empirical_order_statistic,-813.5459726648126,9637.786944394638,1.153196442831929,6901.653135478729,-6901.653135478729,0
2008-07-23,2008-07-22,1419371.682177177,28705.38752409257,33922.76855992116,5,empirical_order_statistic,-852.347023031108,9853.327932862294,1.1625361524636295,11117.522643126082,-11117.522643126082,0
2008-07-24,2008-07-23,1408254.1595340509,28905.478659759043,34354.82954896535,5,empirical_order_statistic,-830.8844211999485,9964.792506365007,1.1685360219573162,9875.61894020252,-9875.61894020252,0
2008-07-25,2008-07-24,1398378.5405938483,28441.19642649847,33067.34082571995,5,empirical_order_statistic,-722.7045245438707,9673.841110798037,1.1841269119864852,-6802.403817156097,6802.403817156097,0
2008-07-28,2008-07-25,1405180.9444110044,28392.759012011113,33029.14596980014,5,empirical_order_statistic,-742.2717971460512,9671.81870982704,1.1851044718204016,5701.325868428219,-5701.325868428219,0
2008-07-29,2008-07-28,1399479.6185425762,27345.722570547834,31373.404235628852,5,empirical_order_statistic,-628.0366288186815,9250.639576366895,1.1752687557502246,2396.9406534787267,-2396.9406534787267,0
2008-07-30,2008-07-29,1397082.6778890975,28008.230453665834,32733.3960097129,5,empirical_order_statistic,-723.5791048839758,9571.015898362297,1.1752552018492088,1095.6970069841482,-1095.6970069841482,0
2008-07-31,2008-07-30,1395986.9808821133,28732.93575459672,34197.98867407963,5,empirical_order_statistic,-794.0137502869046,9937.460581286205,1.1778821307429086,4995.83505644626,-4995.83505644626,0
2008-08-01,2008-07-31,1390991.145825667,28311.1872365179,33154.65433398252,5,empirical_order_statistic,-714.337673415957,9679.901582679151,1.1848314540410272,5822.7728410998825,-5822.7728410998825,0
2008-08-04,2008-08-01,1385168.3729845672,27864.606178426417,32439.13273916347,5,empirical_order_statistic,-674.1873612138978,9498.000073506231,1.1735354860072589,8834.272220883751,-8834.272220883751,0
2008-08-05,2008-08-04,1376334.1007636834,27099.576402291656,31313.9181354363,5,empirical_order_statistic,-607.6119029831347,9208.572763691118,1.1678433126043815,-840.7484060910065,840.7484060910065,0
2008-08-08,2008-08-05,1377174.8491697744,28774.465601401404,34237.6074300935,5,empirical_order_statistic,-785.3496473718044,10018.304760256276,1.1880677288258776,21473.78002626612,-21473.78002626612,0
2008-08-11,2008-08-08,1355701.0691435083,29635.091218024027,35627.92818634664,5,empirical_order_statistic,-813.1443894197247,10502.82616279762,1.2324846643607301,9128.40949798678,-9128.40949798678,0
2008-08-12,2008-08-11,1346572.6596455215,30130.94934858312,36995.666846676824,5,empirical_order_statistic,-833.9302257572934,10821.736757880964,1.2344561693151623,11466.733133812202,-11466.733133812202,0
2008-08-13,2008-08-12,1335105.9265117093,29810.3364784508,35882.39025848573,5,empirical_order_statistic,-782.8199877207084,10625.416867838643,1.2412817457120802,-3976.773099503247,3976.773099503247,0
2008-08-26,2008-08-13,1339082.6996112126,29425.55468480615,35099.49435714702,5,empirical_order_statistic,-761.6771692166966,10459.972870219968,1.229513852140212,21839.27727528219,-21839.27727528219,0
2008-08-27,2008-08-26,1317243.4223359304,29179.735718498006,33913.7573418119,5,empirical_order_statistic,-715.0629671294824,10350.737779298684,1.2598601872341606,-4508.512128043454,4508.512128043454,0
2008-08-28,2008-08-27,1321751.9344639739,30277.931151797995,35812.81066250089,5,empirical_order_statistic,-787.6287609823039,10842.19552818411,1.2609925191596991,-9898.763519215863,9898.763519215863,0
2008-08-29,2008-08-28,1331650.6979831897,30997.532768429024,38101.957622071495,5,empirical_order_statistic,-777.1140426365733,11245.726656126857,1.2570009770712682,5274.566517139785,-5274.566517139785,0
2008-09-02,2008-08-29,1326376.13146605,22242.5065676081,27558.58446136643,5,empirical_order_statistic,-5752.407126205893,9515.901308995377,1.2508567806856083,16472.22796135163,-16472.22796135163,0
2008-09-03,2008-09-02,1309903.9035046983,27237.783223981736,31523.534283763358,5,empirical_order_statistic,-631.5723229509066,9513.897877863395,1.25568305576354,4426.787217959063,-4426.787217959063,0
2008-09-04,2008-09-03,1305477.1162867392,27081.85264791595,31339.22479882259,5,empirical_order_statistic,-630.0793503369289,9462.11622044922,1.2483281716638193,17409.013628067914,-17409.013628067914,0
2008-09-05,2008-09-04,1288068.1026586713,26054.33927622158,29654.4221726201,5,empirical_order_statistic,-523.1284522897569,9079.242789214277,1.260597018836926,-3963.547398094088,3963.547398094088,0
2008-09-08,2008-09-05,1292031.6500567654,26054.4510899873,29794.810047806008,5,empirical_order_statistic,-555.0066551955989,9116.503420697307,1.2522404838196561,-20045.93565320177,20045.93565320177,0
2008-09-09,2008-09-08,1312077.5857099672,26777.47133143735,31258.421044942363,5,empirical_order_statistic,-702.8204291842337,9851.470410933322,1.3069883233136863,37551.86676697666,-37551.86676697666,1
2008-09-10,2008-09-09,1274525.7189429905,27156.290305694798,32396.661584918435,5,empirical_order_statistic,-599.450846732046,9993.574674363363,1.3881437185752519,12241.511479487177,-12241.511479487177,0
2008-09-11,2008-09-10,1262284.2074635033,26881.250829333207,32322.379277007003,5,empirical_order_statistic,-589.0490767711694,9982.787256187292,1.3873578346739197,3574.1461359276436,-3574.1461359276436,0
2008-09-12,2008-09-11,1258710.0613275757,26526.83863169863,32734.097824540826,5,empirical_order_statistic,-607.662169956211,10108.82220047525,1.3860826453032125,-24549.450910895364,24549.450910895364,0
2008-09-15,2008-09-12,1283259.512238471,27661.49601367442,34428.711613545565,5,empirical_order_statistic,-675.3486655802359,10669.839378989636,1.403623807672956,13635.733721838333,-13635.733721838333,0
2008-09-16,2008-09-15,1269623.7785166327,29299.799008314498,34535.92319187638,5,empirical_order_statistic,-527.6568996091582,10781.94965397581,1.4753626304812355,4240.5026364855,-4240.5026364855,0
2008-09-17,2008-09-16,1265383.2758801472,28453.440273020882,34111.19285990079,5,empirical_order_statistic,-516.6997953744013,10612.84195589985,1.4360617131882505,-36028.13374389196,36028.13374389196,0
2008-09-18,2008-09-17,1301411.4096240392,33938.4335275155,40921.94878203967,5,empirical_order_statistic,-799.4518927384014,12935.016236908643,1.5345932724903448,2780.3853232583497,-2780.3853232583497,0
2008-09-19,2008-09-18,1298631.0243007808,33900.46953471191,41014.01498778774,5,empirical_order_statistic,-837.4319839691152,12834.781229760043,1.5546049505263142,-37920.90807063226,37920.90807063226,0
