forecast_date,exposure_date,portfolio_value_linear,mu_deltaV,sigma_deltaV,VaR_DN_full,VaR_DN_nodrift
2008-02-06,2008-02-05,1285096.148747816,664.0721083896551,7122.189585247369,15904.61849176638,16568.690600156035
2008-02-07,2008-02-06,1287905.4348090054,686.3869236794969,7177.472818779506,16010.911709274129,16697.298632953625
2008-02-08,2008-02-07,1287776.1541343802,688.4661560381859,7225.637534616622,16120.880361206895,16809.34651724508
2008-02-11,2008-02-08,1316564.3053671927,764.7840215788693,7474.798373906448,16624.19728444233,17388.9813060212
2008-02-12,2008-02-11,1297951.8141335528,708.3120275466306,7453.760856229225,16631.728693951063,17340.040721497695
2008-02-13,2008-02-12,1292118.0222556088,667.528222307108,7353.498909823391,16439.26833332218,17106.796555629287
2008-02-14,2008-02-13,1293682.7944846442,663.1166551468782,7367.221118043681,16475.602530402826,17138.719185549704
2008-02-15,2008-02-14,1292728.1445072338,648.8599434731063,7375.532596059278,16509.194631288316,17158.054574761423
2008-02-18,2008-02-15,1291316.1804423535,647.1640762986156,7346.9904352835665,16444.491503421697,17091.655579720315
2008-02-19,2008-02-18,1290775.6606259518,646.3389898572084,7344.771181714411,16440.153834040542,17086.49282389775
2008-02-20,2008-02-19,1302561.0800447792,695.2567266243632,7498.854871608817,16749.68836168361,17444.945088307973
2008-02-21,2008-02-20,1310787.098850187,718.5202599482794,7601.812476765319,16965.94003423186,17684.46029418014
2008-02-22,2008-02-21,1313402.219966041,734.1034815804819,7598.226338096366,16942.014206531123,17676.117688111604
2008-02-25,2008-02-22,1315172.5233872917,716.1364799463919,7599.565132239546,16963.095709073976,17679.232189020368
2008-02-26,2008-02-25,1313894.6520804812,703.201587456506,7577.385206851701,16924.432379291462,17627.63396674797
2008-02-27,2008-02-26,1324613.4690614596,742.7693633813266,7661.596655773581,17080.76972853596,17823.539091917286
2008-02-28,2008-02-27,1332581.7380805619,745.3092085853515,7726.74503532585,17229.787677600558,17975.09688618591
2008-02-29,2008-02-28,1340523.5227905067,740.1260855377882,7773.931363228938,17344.742614249266,18084.868699787054
2008-03-03,2008-02-29,1338225.100910655,746.5604263488682,7757.095313709247,17299.14176543081,18045.702191779677
2008-03-04,2008-03-03,1341974.0610289886,752.868590826191,7814.992529828094,17427.52266658445,18180.39125741064
2008-03-05,2008-03-04,1330329.4883772973,711.8104952149279,7715.202924655165,17236.43542635029,17948.24592156522
2008-03-06,2008-03-05,1344117.3366025682,741.842028021947,7889.935147969121,17612.891829776123,18354.73385779807
2008-03-07,2008-03-06,1337308.0575002143,720.3511930762614,7816.1061539276525,17462.630741390865,18182.981934467127
2008-03-10,2008-03-07,1332610.2405354483,733.8059323416749,7759.412244241731,17317.286245856547,18051.09217819822
2008-03-11,2008-03-10,1330304.053957404,711.0197726961584,7726.634586872279,17263.8201719646,17974.83994466076
2008-03-12,2008-03-11,1337064.2285766292,735.1219592172683,7769.753106430313,17340.02666174911,18075.148620966378
2008-03-13,2008-03-12,1346845.6032181021,758.1540847817046,7844.742789920148,17491.446626946246,18249.60071172795
2008-03-14,2008-03-13,1353832.803341669,781.3126640106723,7933.416725304568,17674.57446878166,18455.88713279233
2008-03-17,2008-03-14,1354388.239200018,785.2499818971474,7937.901234691958,17681.069679774653,18466.3196616718
2008-03-18,2008-03-17,1358080.2093504043,762.3403787985346,7932.454377035261,17691.30799714341,18453.648375941943
2008-03-19,2008-03-18,1352492.4945112318,710.8889784021799,7798.929298384141,17432.13361468859,18143.022593090773
2008-03-20,2008-03-19,1331621.7541922906,629.1991963843323,7616.568107251591,17089.587827407675,17718.787023792007
2008-03-21,2008-03-20,1318396.419016527,632.1411736820827,7407.257064083213,16599.7155498219,17231.85672350398
2008-03-24,2008-03-21,1323694.3998837501,611.6427221336446,7397.860558088245,16598.35445962553,17209.997181759176
2008-03-25,2008-03-24,1319239.2681138758,618.043588382018,7396.235594617346,16588.17336306124,17206.216951443257
2008-03-26,2008-03-25,1336610.996852021,652.771398394974,7591.2432157431795,17007.10111787613,17659.8725162711
2008-03-27,2008-03-26,1342886.089577293,657.9941308660113,7655.979089965706,17152.476548776838,17810.47067964285
2008-03-28,2008-03-27,1339820.9038230646,651.2250773721909,7634.679379391804,17109.695065859378,17760.920143231568
2008-03-31,2008-03-28,1329847.8030022092,588.2306754292403,7504.826511910216,16870.60652559843,17458.83720102767
2008-04-01,2008-03-31,1324337.4047739406,582.5035951743171,7428.905738661612,16699.71547641093,17282.219071585245
2008-04-02,2008-04-01,1314550.6405752636,528.468397045129,7268.365564633622,16380.278381991953,16908.746779037083
2008-04-03,2008-04-02,1323429.988459174,555.2165151389493,7402.209507578328,16664.897836020795,17220.114351159744
2008-04-04,2008-04-03,1324610.776574415,539.5373102485786,7402.011254776528,16680.115835927172,17219.65314617575
2008-04-07,2008-04-04,1331923.4989623232,543.7540364411577,7453.018720893019,16794.560220094903,17338.31425653606
2008-04-08,2008-04-07,1333765.0154824252,555.9785819691771,7499.30614399083,16890.0163228853,17445.99490485448
2008-04-09,2008-04-08,1327012.709091421,508.6551575228539,7419.662770827951,16752.061555492724,17260.71671301558
2008-04-10,2008-04-09,1340990.6947180098,535.0558343687686,7562.709509976128,17058.437356152644,17593.493190521414
2008-04-11,2008-04-10,1336049.514987435,518.6384596063145,7531.7887417485335,17002.922267485126,17521.56072709144
2008-04-14,2008-04-11,1331349.057743296,513.0046831259672,7495.575663846165,16924.31182717482,17437.31651030079
2008-04-15,2008-04-14,1328836.4746676567,557.8469406749059,7392.842541801137,16640.47658956285,17198.323530237758
2008-04-16,2008-04-15,1329906.904535325,541.0388817675712,7409.635479029743,16696.35086229086,17237.38974405843
2008-04-17,2008-04-16,1346481.3299007658,604.6388527033096,7554.148445130249,16968.938322814367,17573.577175517676
2008-04-18,2008-04-17,1341696.9449209021,594.221198879789,7515.9763092900475,16890.554309578438,17484.775508458228
2008-04-21,2008-04-18,1331719.2716214326,592.6133947445638,7399.957004979467,16622.260851783045,17214.87424652761
2008-04-22,2008-04-21,1333852.9116149954,600.1599550541648,7396.909768714702,16607.62535986721,17207.785314921373
2008-04-23,2008-04-22,1334502.6713172724,596.2072635626918,7399.320161557178,16617.18546362338,17213.39272718607
2008-04-24,2008-04-23,1326445.1260532546,600.7974645252217,7317.752578678564,16422.840689640536,17023.638154165757
2008-04-25,2008-04-24,1312021.6686484073,547.6924852388618,7222.463522299897,16254.270175201025,16801.962660439887
2008-04-28,2008-04-25,1313517.6676478959,546.0620555455499,7230.974106693198,16275.69918480454,16821.76124035009
2008-04-29,2008-04-28,1316411.9285714505,552.7421731607603,7255.673372073201,16326.478150696468,16879.22032385723
2008-04-30,2008-04-29,1305176.0923560685,529.2627585669395,7161.457109423768,16130.777762975707,16660.040521542647
2008-05-01,2008-04-30,1309503.7249694262,549.5335434667932,7202.805066303871,16206.696709659813,16756.230253126607
2008-05-02,2008-05-01,1302834.8613617625,545.169306344503,7084.288117829717,15935.349295661448,16480.518602005952
2008-05-05,2008-05-02,1300135.0442737762,516.3743967035216,7085.7361080198525,15967.512734202883,16483.887130906405
2008-05-06,2008-05-05,1308450.013500524,551.1843881474515,7176.730404647848,16144.387131269334,16695.571519416786
2008-05-07,2008-05-06,1312516.850932967,575.5567514817645,7202.843021746416,16180.761799207916,16756.31855068968
2008-05-08,2008-05-07,1301520.0756337238,558.4597864130878,7139.147109861349,16049.679915077675,16608.139701490763
2008-05-09,2008-05-08,1310981.017697952,608.5421749174876,7204.834423314078,16152.409068575484,16760.95124349297
2008-05-12,2008-05-09,1312159.931992986,618.7137772399578,7212.313949144355,16159.637445267112,16778.35122250707
2008-05-13,2008-05-12,1313891.514149202,636.9925746860414,7198.029894233566,16108.128967046634,16745.121541732675
2008-05-14,2008-05-13,1302656.0287453688,672.7200727663682,6971.2651837132,15544.867866739765,16217.587939506133
2008-05-15,2008-05-14,1302095.2602059306,671.4452695334536,6963.361536291533,15527.756036596118,16199.201306129571
2008-05-16,2008-05-15,1315422.96600857,669.9533212157156,7045.3322075755295,15719.94028178908,16389.893603004795
2008-05-19,2008-05-16,1328093.7871828817,704.0755630182477,7187.356869159837,16016.21680952457,16720.29237254282
2008-05-20,2008-05-19,1329505.733996929,736.1136442649497,7168.584700642962,15940.508133957503,16676.621778222452
2008-05-21,2008-05-20,1337736.4801107813,743.7110575701561,7248.645230172135,16119.15936331707,16862.870420887226
2008-05-22,2008-05-21,1339880.4061361891,728.7504687909876,7280.619162606362,16208.502441839328,16937.252910630315
2008-05-23,2008-05-22,1332232.5604012697,725.3191416189904,7222.933882891426,16077.737741183031,16803.056882802022
2008-05-26,2008-05-23,1331951.1716896712,725.6471110667102,7226.397191139525,16085.466631515426,16811.113742582136
2008-05-27,2008-05-26,1331832.140428783,715.539199191162,7223.520040302082,16088.881289656993,16804.420488848154
2008-05-28,2008-05-27,1321876.9304163316,700.3085745992388,7135.689366650427,15899.787213323812,16600.095787923052
2008-05-29,2008-05-28,1319259.731859202,694.7097556582945,7127.316738903663,15885.908387505939,16580.618143164233
2008-05-30,2008-05-29,1304104.4717476415,605.166117825721,6943.9339126299255,15548.839777301002,16154.005895126724
2008-06-02,2008-05-30,1310679.3506817122,590.9669345093852,6968.958596615247,15621.255081005136,16212.22201551452
2008-06-03,2008-06-02,1311911.3528650873,579.3161528271722,6976.719687915487,15650.9608609339,16230.277013761071
2008-06-04,2008-06-03,1304691.500527695,561.3579025078786,6915.572139556973,15526.668642126553,16088.026544634431
2008-06-05,2008-06-04,1302040.959076462,558.7792946063166,6902.259997501756,15498.278576659031,16057.057871265348
2008-06-06,2008-06-05,1308505.3295427668,560.9067200511413,6928.717158235795,15557.699710840996,16118.606430892138
2008-06-09,2008-06-06,1318139.6730479938,593.2949960687733,7056.7526424625885,15823.166511356154,16416.461507424927
2008-06-10,2008-06-09,1308761.0881954092,579.9123223259188,7000.021664117426,15704.573194233482,16284.485516559402
2008-06-11,2008-06-10,1290431.0258875068,506.04653161309426,6879.72270481778,15498.581756730251,16004.628288343345
2008-06-12,2008-06-11,1295482.5822573807,514.5376370467012,6951.379261670347,15656.788729991698,16171.3263670384
2008-06-13,2008-06-12,1285322.5464067743,489.7997658527176,6889.201109963281,15536.878590150161,16026.67835600288
2008-06-16,2008-06-13,1287330.1514209583,495.030873295544,6904.4302708320465,15567.075808717815,16062.106682013358
2008-06-17,2008-06-16,1295260.248032683,546.5568493094673,6944.813084381302,15609.49430515199,16156.051154461456
2008-06-18,2008-06-17,1296988.6314843413,564.8462092933232,6949.206234208854,15601.424939929802,16166.271149223125
2008-06-19,2008-06-18,1301010.2788110715,545.0869823045612,6963.380129317629,15654.15757767174,16199.244559976301
2008-06-20,2008-06-19,1299780.532158359,562.8410843678575,6952.509800865201,15611.115310123012,16173.95639449087
2008-06-23,2008-06-20,1301561.554647693,580.3186596469445,6970.195572891674,15634.780992998481,16215.099652645426
2008-06-24,2008-06-23,1290224.3364952782,552.4077735035203,6884.972044430155,15464.43230488719,16016.840078390711
2008-06-25,2008-06-24,1293974.7267241282,557.1627829326771,6908.231210962318,15513.786208072095,16070.948991004772
2008-06-26,2008-06-25,1297148.0879152468,549.6755682840437,6914.487005103141,15535.82657612067,16085.502144404712
2008-06-27,2008-06-26,1308021.85903768,571.7092287997737,7073.045915010271,15882.656098577623,16454.365327377396
2008-06-30,2008-06-27,1312043.3361890404,570.5339297905108,7110.07840688957,15969.98185634073,16540.51578613124
2008-07-01,2008-06-30,1312780.6170886625,569.6187701049734,7109.028340310936,15968.45419587346,16538.072965978434
2008-07-02,2008-07-01,1318748.5923540946,570.0936102791399,7172.970498057894,16116.731058435513,16686.824668714653
2008-07-03,2008-07-02,1319957.4098488756,566.8488905229957,7196.316881211303,16174.287587007131,16741.136477530126
2008-07-04,2008-07-03,1311403.423809275,551.0756710519931,7131.899202437865,16040.202876412903,16591.278547464895
2008-07-07,2008-07-04,1311690.4511256367,543.576511130004,7131.506535614577,16046.788556705329,16590.365067835333
2008-07-08,2008-07-07,1306605.5235692256,533.1310905475825,7085.634394775331,15950.519419968668,16483.65051051625
2008-07-09,2008-07-08,1302159.854982473,532.0186095405454,7040.254959557406,15846.06354833131,16378.082157871857
2008-07-10,2008-07-09,1309851.8819186604,540.6883143592522,7101.166598049645,15979.095504223365,16519.78381858262
2008-07-11,2008-07-10,1321581.3195090308,592.9549568360906,7213.764207902587,16188.770072050002,16781.725028886092
2008-07-14,2008-07-11,1326887.330345185,624.6900660977658,7299.826139624006,16357.244954684298,16981.935020782064
2008-07-15,2008-07-14,1328454.538756435,638.101043051559,7324.214365441026,16400.569475011554,17038.670518063114
2008-07-16,2008-07-15,1327330.9134104715,628.5847676544296,7327.230457643967,16417.10223009291,17045.68699774734
2008-07-17,2008-07-16,1321043.4422721246,591.1073504605275,7245.060462357477,16263.423653442138,16854.531003902666
2008-07-18,2008-07-17,1321882.2632384317,612.1498322175132,7227.963055279258,16202.606655077128,16814.756487294642
2008-07-21,2008-07-18,1322222.7200310472,608.1893568944496,7229.378299970307,16209.859481878464,16818.048838772913
2008-07-22,2008-07-21,1328748.9300316232,604.8071968634678,7276.193465580868,16322.150002900442,16926.95719976391
2008-07-23,2008-07-22,1318483.057766039,583.4901473178409,7179.449259014619,16118.406373174907,16701.896520492748
2008-07-24,2008-07-23,1305656.5703203175,554.3647084474081,7068.376170273474,15889.137168189225,16443.501876636634
2008-07-25,2008-07-24,1306145.0588843012,560.5848979719794,7091.330164008058,15936.315953189855,16496.900851161834
2008-07-28,2008-07-25,1305759.1703839903,559.0725496222589,7108.044814422741,15976.71239299711,16535.784942619368
2008-07-29,2008-07-28,1305221.892476056,565.8937266486794,7104.548907674317,15961.758520738647,16527.652247387326
2008-07-30,2008-07-29,1301359.5458480308,550.1922729684558,7048.559233640897,15847.208515262984,16397.40078823144
2008-07-31,2008-07-30,1301180.306446733,537.8093652930421,7003.561372553545,15754.91074446145,16292.720109754491
2008-08-01,2008-07-31,1303026.279336026,533.2281166263508,7021.172573655845,15800.461773371782,16333.689889998133
2008-08-04,2008-08-01,1299387.4688168534,520.9154549003706,6993.225437607255,15747.759674565596,16268.675129465966
2008-08-05,2008-08-04,1290039.1186144422,496.32390152802475,6926.506992683801,15617.140915430953,16113.464816958978
2008-08-08,2008-08-05,1285813.0761898833,467.71970643101105,6838.580285847876,15441.197003008801,15908.916709439813
2008-08-11,2008-08-08,1271524.6558829872,443.10165820921634,6731.032477457093,15215.621435822944,15658.72309403216
2008-08-12,2008-08-11,1257333.1088052997,432.051235269874,6574.339709592495,14862.149971362905,15294.201206632779
2008-08-13,2008-08-12,1253680.8247451927,431.96280669966484,6534.084896398892,14768.591700840265,15200.55450753993
2008-08-26,2008-08-13,1256330.7845163029,466.11564537754936,6554.856210871739,14782.76016542732,15248.87581080487
2008-08-27,2008-08-26,1247734.357253064,442.69401697061875,6501.453609227638,14681.948765031246,15124.642782001865
2008-08-28,2008-08-27,1252959.8343156618,447.479955848284,6526.305060730688,14734.97594752453,15182.455903372815
2008-08-29,2008-08-28,1259368.0503995728,481.7281622707306,6566.982453055233,14795.357506257817,15277.085668528547
2008-09-01,2008-08-29,1252999.194648833,466.6709369365763,6536.741055834672,14740.062721459894,15206.73365839647
2008-09-02,2008-09-01,1251004.492258192,448.53497811421164,6521.4341682932545,14722.5895349921,15171.124513106311
2008-09-03,2008-09-02,1237930.6126457658,431.10070076489944,6400.011850245724,14457.55326089043,14888.65396165533
2008-09-04,2008-09-03,1236358.5055605331,419.19279985398094,6379.237872126607,14421.133661968568,14840.32646182255
2008-09-05,2008-09-04,1222955.2883170075,375.5510421839601,6327.485327687809,14344.380997907187,14719.932040091147
2008-09-08,2008-09-05,1226077.7168735676,375.1270197585235,6359.926304967737,14420.274018859593,14795.401038618116
2008-09-09,2008-09-08,1246963.3982518995,417.4800400751115,6521.623627736094,14754.085221603265,15171.565261678377
2008-09-10,2008-09-09,1210653.7299262255,331.3104816702875,6477.339518352848,14737.234536290585,15068.545017960872
2008-09-11,2008-09-10,1196820.1796013622,283.3194564049963,6371.564921021126,14539.157051925698,14822.476508330694
2008-09-12,2008-09-11,1194869.2753628816,277.89589765595,6330.47035232369,14448.980348150839,14726.876245806789
2008-09-15,2008-09-12,1211258.6064619226,323.07872415134756,6526.8645653811645,14860.67878167562,15183.757505826969
2008-09-16,2008-09-15,1214661.1295955665,338.9456180830759,6590.910518177945,14993.805053873602,15332.750671956679
2008-09-17,2008-09-16,1211541.8349072305,354.0681811316478,6525.898310123897,14827.441478831795,15181.509659963443
2008-09-18,2008-09-17,1247770.40856052,461.87507551225195,7164.418480297978,16205.054624867858,16666.92970038011
2008-09-19,2008-09-18,1238291.5598738994,424.5355148326764,7044.254822170898,15962.851714926534,16387.38722975921
2008-09-22,2008-09-19,1260054.618246814,484.6170488448173,7321.9834903000565,16548.863677576854,17033.480726421672
2008-09-23,2008-09-22,1276491.8005899969,529.243898915536,7567.079744372257,17074.415977102373,17603.659876017908
2008-09-24,2008-09-23,1264565.0988193303,511.28708362818793,7507.784641121565,16954.431755001442,17465.71883862963
2008-09-25,2008-09-24,1257304.3177018496,493.40311143190524,7418.306270073544,16764.157908937523,17257.561020369427
2008-09-26,2008-09-25,1259228.9479722888,480.246290923199,7408.318753263294,16754.080290947757,17234.326581870955
2008-09-29,2008-09-26,1259154.916189064,467.68053689927336,7409.344979783938,16769.03340485627,17236.71394175554
2008-09-30,2008-09-29,1253120.9240103643,459.81613407931394,7502.420502736531,16993.423852622233,17453.239986701545
2008-10-01,2008-09-30,1231387.2177129188,401.92124422796013,7293.972276016133,16566.395653395004,16968.316897622964
2008-10-02,2008-10-01,1236195.5782507714,415.6175426452366,7338.772314109288,16656.91982835269,17072.537370997925
2008-10-03,2008-10-02,1207659.948866919,333.2753841026705,7188.277012704457,16389.157562418986,16722.432946521658
2008-10-06,2008-10-03,1206404.3868535869,341.77399157781144,7189.730025124648,16384.039167298513,16725.813158876324
2008-10-07,2008-10-06,1199301.7725096035,354.32408063052213,7221.803415016521,16446.102940634046,16800.427021264568
2008-10-08,2008-10-07,1205115.1121035796,374.00567607391173,7388.860948901566,16815.055283986636,17189.06096006055
2008-10-09,2008-10-08,1234551.1107550461,435.3881600121101,7795.771342933509,17700.28793012977,18135.67609014188
2008-10-10,2008-10-09,1191401.0112496447,338.56774409134687,7829.999539597161,17876.735038591272,18215.30278268262
2008-10-13,2008-10-10,1147748.4067444757,226.3677290614278,7643.956092833832,17556.13327676409,17782.501005825517
2008-10-14,2008-10-13,1171319.3010382503,246.46665293069185,7760.713605022007,17807.652943152083,18054.119596082775
2008-10-15,2008-10-14,1167734.393609665,232.1808791872094,7759.294450964387,17818.637270870684,18050.818150057894
2008-10-16,2008-10-15,1151281.7855840034,203.0253427593796,7750.719652678953,17827.844843536866,18030.870186296244
2008-10-17,2008-10-16,1141183.122603648,160.6537401476313,7568.562784806655,17446.456203831956,17607.109943979587
2008-10-20,2008-10-17,1130680.2257433645,140.1380983447926,7449.037382652215,17188.914180438936,17329.05227878373
2008-10-21,2008-10-20,1146416.3498049604,165.7797593996751,7587.268888860071,17484.84708997616,17650.626849375836
2008-10-22,2008-10-21,1126535.3212532136,117.68009625911995,7430.254105590423,17167.67574586439,17285.35584212351
2008-10-23,2008-10-22,1092551.0718203296,59.83050171400723,7245.36655854627,16795.41258840671,16855.24309012072
2008-10-24,2008-10-23,1092812.032979571,36.64818829690333,7200.574728906235,16714.39352416632,16751.041712463222
2008-10-27,2008-10-24,1082667.102418746,28.17478471888205,7206.337950501423,16736.274186049934,16764.448970768815
2008-10-28,2008-10-27,1072499.823027796,17.411492100489653,7161.18336335673,16641.992200861077,16659.40369296157
2008-10-29,2008-10-28,1105216.21903416,70.44694331745183,7566.199708946544,17531.16566415877,17601.61260747622
2008-10-30,2008-10-29,1108347.1703953948,75.95805976475842,7595.437780271207,17593.672472778646,17669.630532543404
2008-10-31,2008-10-30,1104797.8850899704,69.046358899918,7547.607964820945,17489.315384155005,17558.361743054924
2008-11-03,2008-10-31,1095398.9608355432,37.58774139677669,7458.213884891354,17312.812273862106,17350.40001525888
2008-11-04,2008-11-03,1093577.529684251,34.24960705015775,7434.983686826679,17262.10888632742,17296.35849337758
2008-11-05,2008-11-04,1132186.5983031942,107.03244419020992,7984.025884341944,18466.589198135716,18573.621642325925
2008-11-06,2008-11-05,1111010.4684788082,58.20231650349433,7813.350633822572,18118.3693196253,18176.571636128796
2008-11-07,2008-11-06,1091657.8016284578,26.187622580234745,7717.069285778472,17926.400104216384,17952.587726796617
2008-11-10,2008-11-07,1098532.701086997,19.920652118362113,7776.913781304336,18071.886189617897,18091.80684173626
2008-11-11,2008-11-10,1102064.265817352,30.99194758318353,7830.7716938278045,18186.107134452322,18217.099082035507
2008-11-12,2008-11-11,1085207.1038977364,-3.558941796960198,7697.897877562678,17911.547303848398,17907.988362051437
2008-11-13,2008-11-12,1068013.2206913326,-29.02287771841597,7549.886643163901,17592.685619292097,17563.66274157368
2008-11-14,2008-11-13,1093919.1502435226,-5.985290984209286,7885.089639335571,18349.446810073972,18343.461519089764
2008-11-17,2008-11-14,1088847.0697149357,-6.929249099002334,7858.357738153539,18288.203066704875,18281.273817605874
2008-11-18,2008-11-17,1085650.558436299,-14.123524646144347,7811.724272144107,18186.91167774182,18172.788153095677
2008-11-19,2008-11-18,1090546.7610363064,-3.5544400389961197,7828.5246789006715,18215.426183675827,18211.87174363683
2008-11-20,2008-11-19,1078328.7398301745,-1.1380789925493104,7723.804634284161,17969.3945694663,17968.256490473752
2008-11-21,2008-11-20,1076193.6266072036,13.819154204092001,7704.896170516383,17910.449671782113,17924.268825986204
2008-11-24,2008-11-21,1110334.7253155217,87.07066385069976,8268.3050652921,19147.88324671269,19234.95391056339
2008-11-25,2008-11-24,1135349.4388231642,125.19254325033481,8607.543924510835,19898.948966248605,20024.14150949894
2008-11-26,2008-11-25,1144200.6031970326,141.8185517842684,8643.069392599882,19964.967554877927,20106.786106662195
2008-11-27,2008-11-26,1147891.0544193373,148.85209282391028,8641.527197768562,19954.34633217109,20103.198424995
2008-11-28,2008-11-27,1147804.666354839,153.30115617661258,8640.136966234411,19946.66310664449,20099.964262821104
2008-12-01,2008-11-28,1146347.033852792,164.58699284624768,8613.45655410272,19873.30934993376,20037.896342780008
2008-12-02,2008-12-01,1110064.3170910506,98.68625144149908,8327.157730294306,19273.179431231412,19371.865682672913
2008-12-03,2008-12-02,1126812.1115667345,115.46256850733093,8510.912600758582,19683.880866414802,19799.34343492213
2008-12-04,2008-12-03,1127845.7909113464,115.49865816869487,8496.456519450576,19650.214902735595,19765.71356090429
2008-12-05,2008-12-04,1123842.2238301488,112.7603466820691,8430.56912690541,19499.676218648678,19612.436565330747
2008-12-08,2008-12-05,1120072.6641105972,100.89784855237508,8406.738669765033,19456.100783472433,19556.99863202481
2008-12-09,2008-12-08,1178877.1931313695,220.36120091500558,9371.59595599616,21581.231127686402,21801.592328601408
2008-12-10,2008-12-09,1137717.7193868717,131.92480485929673,9104.551519586326,21048.42926682566,21180.354071684957
2008-12-11,2008-12-10,1156605.7525443207,171.61805148449778,9383.307499908915,21657.219402400086,21828.837453884582
2008-12-12,2008-12-11,1164849.3530655357,188.20283231974375,9476.941275527364,21858.459356413234,22046.66218873298
2008-12-15,2008-12-12,1169195.7326877685,191.8092362619472,9511.831039755325,21936.018681308535,22127.82791757048
2008-12-16,2008-12-15,1182856.0179126773,225.4994943063422,9697.72547123033,22334.783538722044,22560.283033028387
2008-12-17,2008-12-16,1212994.3152355882,284.25813693763837,10058.03283392539,23114.225163297666,23398.483300235304
2008-12-18,2008-12-17,1225167.248032121,330.380947164236,10189.294386265361,23373.46238630046,23703.843333464694
2008-12-19,2008-12-18,1214155.0428565054,315.9193314561756,10046.676802147978,23056.145888396208,23372.065219852382
2008-12-22,2008-12-19,1198781.658090616,309.46292422588976,9881.264648793458,22677.796084329686,22987.259008555575
2008-12-23,2008-12-22,1200128.9993610205,307.6851981290512,9919.525993775147,22768.58300898262,23076.268207111672
2008-12-24,2008-12-23,1193727.1416729928,291.5820896776752,9851.635851434774,22626.75002913214,22918.332118809816
2008-12-25,2008-12-24,1199820.3584446139,311.1426132357392,9930.87986463697,22791.538647217472,23102.68126045321
2008-12-26,2008-12-25,1199946.7951043798,313.11609503104614,9932.139528095902,22792.495580831855,23105.611675862903
2008-12-29,2008-12-26,1213103.5899793443,323.10696190549584,10082.22325604109,23131.651675390818,23454.758637296312
2008-12-30,2008-12-29,1217100.6891264473,333.96182139857285,10129.394499322558,23230.533537421445,23564.49535882002
2008-12-31,2008-12-30,1221873.769787733,341.64279074901594,10161.026570099119,23296.439768673565,23638.08255942258
2009-01-01,2008-12-31,1220402.0805190175,327.2777868296038,10184.717473685574,23365.918055785434,23693.195842615038
2009-01-02,2009-01-01,1220796.4737354938,332.5215984955536,10188.385374665262,23369.207057765772,23701.728656261326
2009-01-05,2009-01-02,1218779.6367990167,310.659638640348,10199.89793750169,23417.851243700265,23728.51088234061
2009-01-06,2009-01-05,1203982.2630673693,279.6274562619095,10047.590132303056,23094.562487255032,23374.189943516943
2009-01-07,2009-01-06,1205314.7953941575,261.3176675612284,10058.125154639147,23137.380402770254,23398.69807033148
2009-01-08,2009-01-07,1190409.837507897,228.65147158092861,9904.140427097109,22811.824555198375,23040.476026779303
2009-01-09,2009-01-08,1201941.960108068,267.3492503251225,10047.377027501756,23106.34493729037,23373.694187615492
2009-01-12,2009-01-09,1191767.0809501945,248.85192207580832,9934.18357531431,22861.514918688074,23110.366840763883
2009-01-13,2009-01-12,1172502.9149980466,211.77194502697643,9712.730824170654,22383.41875891337,22595.190703940345
2009-01-14,2009-01-13,1170356.687251035,199.3850442683178,9686.377486599691,22334.498628839938,22533.883673108256
2009-01-15,2009-01-14,1161657.9255089047,171.7570095576339,9574.932782867623,22102.867513950412,22274.624523508046
2009-01-16,2009-01-15,1163048.7241460811,169.4990380445002,9599.50889592764,22162.298073832902,22331.797111877404
2009-01-19,2009-01-16,1175053.026880694,208.05277427822483,9799.854837756804,22589.818693446163,22797.871467724388
2009-01-20,2009-01-19,1170937.9779906967,199.83341142371057,9757.0410837386,22498.438370660722,22698.271782084434
2009-01-21,2009-01-20,1165194.4588601682,192.23594564496312,9750.687059846558,22491.254166466613,22683.490112111576
2009-01-22,2009-01-21,1170297.748826061,190.5179773196237,9816.18108832201,22645.334028698187,22835.852006017813
2009-01-23,2009-01-22,1167464.8365280204,176.38348639726897,9819.470332741148,22667.120446382207,22843.503932779477
2009-01-26,2009-01-23,1186008.198757545,221.43506894140282,10107.873884428825,23292.99585317253,23514.430922113934
2009-01-27,2009-01-26,1193082.665524792,244.85026995403072,10197.571682399726,23478.248933775652,23723.099203729682
2009-01-28,2009-01-27,1194814.5473022568,238.43651354151427,10179.083008768775,23441.65160359297,23680.088117134484
2009-01-29,2009-01-28,1192887.7105528985,207.9618475303809,10146.197027768298,23395.622037617897,23603.583885148277
2009-01-30,2009-01-29,1188019.1933285343,205.97503861470977,10187.6536631262,23494.05140206331,23700.02644067802
2009-02-02,2009-01-30,1190699.1723568386,220.30590493267442,10256.32812003992,23639.48121258749,23859.78711752016
2009-02-03,2009-02-02,1180693.5492946473,194.35234076505327,10093.789736534087,23287.313953836278,23481.66629460133
2009-02-04,2009-02-03,1182711.551999611,205.3929496073525,10129.554762558364,23359.475237250568,23564.868186857922
2009-02-05,2009-02-04,1180296.920018713,177.6838179726262,10120.06755920884,23365.11383354254,23542.797651515164
2009-02-06,2009-02-05,1186727.7153750174,195.782743735139,10192.320919208787,23515.10135820821,23710.88410194335
2009-02-09,2009-02-06,1190173.262134485,185.30859459402103,10228.547180661208,23609.850393663615,23795.158988257637
