,snapshot_date,current_portfolio_value,VaR_HistSim,ES_HistSim,tail_scenarios,quantile_method,historical_window_mean_loss,historical_window_vol_loss,realised_loss,realised_pnl,exception
2008-05-14,2008-05-13,1383426.6829260474,25949.79218436987,30119.785502808216,5,empirical_order_statistic,-386.88613121618795,9208.45691275222,-1085.5803236232605,1085.5803236232605,0
2008-05-15,2008-05-14,1384512.2632496706,26114.51342972601,30548.79987249314,5,empirical_order_statistic,-414.31058012492537,9305.945311166875,-8361.060201811371,8361.060201811371,0
2008-05-16,2008-05-15,1392873.323451482,26984.060423311545,32505.535185699955,5,empirical_order_statistic,-474.20088199445325,9707.317548766421,-14358.516503044171,14358.516503044171,0
2008-05-19,2008-05-16,1407231.8399545262,27550.004397561075,33218.38951375401,5,empirical_order_statistic,-511.50198174228706,9871.003806322351,-353.690619540168,353.690619540168,0
2008-05-20,2008-05-19,1407585.5305740663,27890.32450541621,33718.896717869866,5,empirical_order_statistic,-496.44054873589005,9935.415456388471,-2604.466466586571,2604.466466586571,0
2008-05-21,2008-05-20,1410189.997040653,27981.699027255643,33865.52942921282,5,empirical_order_statistic,-532.2721610645466,9971.737327694551,-1049.5915983975865,1049.5915983975865,0
2008-05-22,2008-05-21,1411239.5886390505,18519.721806157148,22662.697743804612,5,empirical_order_statistic,-5711.307037544319,8436.77434595717,-5864.312808181159,5864.312808181159,0
2008-05-23,2008-05-22,1417103.9014472316,23532.65350672044,27434.487874124152,5,empirical_order_statistic,-461.7787194949314,8401.969089149492,5095.209842548706,-5095.209842548706,0
2008-05-27,2008-05-23,1412008.691604683,23105.1008834159,26860.617450545495,5,empirical_order_statistic,-399.01733430685147,8233.731633421796,4030.3689273945056,-4030.3689273945056,0
2008-05-28,2008-05-27,1407978.3226772884,23052.596233357443,26747.13653528732,5,empirical_order_statistic,-401.2357604693221,8215.670951149772,-4651.258354371879,4651.258354371879,0
2008-05-29,2008-05-28,1412629.5810316603,23142.926154157845,26932.04106262005,5,empirical_order_statistic,-444.5724236793346,8253.797607119894,11889.240762985079,-11889.240762985079,0
2008-05-30,2008-05-29,1400740.3402686752,22983.520040813135,26710.337835825187,5,empirical_order_statistic,-427.6881297122268,8229.632098418839,-4781.2380362642,4781.2380362642,0
2008-06-02,2008-05-30,1405521.5783049394,23255.309746737126,27102.329074606812,5,empirical_order_statistic,-457.43884521448797,8334.588233137436,4308.043061395409,-4308.043061395409,0
2008-06-03,2008-06-02,1401213.535243544,22911.388153191423,26603.03786040018,5,empirical_order_statistic,-409.9946767998612,8166.961470977529,11845.884932752466,-11845.884932752466,0
2008-06-04,2008-06-03,1389367.6503107916,22580.200443964684,26146.341558829135,5,empirical_order_statistic,-369.4266758422959,8049.56920558525,-2055.0550686921924,2055.0550686921924,0
2008-06-05,2008-06-04,1391422.7053794838,22489.647417666158,26049.82736377758,5,empirical_order_statistic,-389.31049041785815,7991.088421086361,-11647.30588510842,11647.30588510842,0
2008-06-06,2008-06-05,1403070.0112645922,23294.454480728833,27142.73013435253,5,empirical_order_statistic,-502.08811547232654,8355.906534053964,-2485.3907570703886,2485.3907570703886,0
2008-06-09,2008-06-06,1405555.4020216626,22457.598909188528,26065.13753547715,5,empirical_order_statistic,-391.68819687261896,7989.591168388103,3729.3574665961787,-3729.3574665961787,0
2008-06-10,2008-06-09,1401826.0445550664,21652.156721268548,23813.304757909013,5,empirical_order_statistic,-447.06363728989334,7808.558005141233,11436.452735345112,-11436.452735345112,0
2008-06-11,2008-06-10,1390389.5918197213,21507.11165127298,23264.036959848694,5,empirical_order_statistic,-394.2933512128517,7626.320361532806,-5409.654008898418,5409.654008898418,0
2008-06-12,2008-06-11,1395799.2458286197,21548.837304850575,23211.935127399956,5,empirical_order_statistic,-357.77192302659665,7534.587858940899,1117.3680849240627,-1117.3680849240627,0
2008-06-13,2008-06-12,1394681.8777436956,21321.988916038536,23009.77984635141,5,empirical_order_statistic,-347.3431628610357,7461.042411068334,-3161.412378153531,3161.412378153531,0
2008-06-16,2008-06-13,1397843.2901218492,21317.606386392144,23310.0554391657,5,empirical_order_statistic,-406.69996741503803,7555.239067786779,-6061.169229874387,6061.169229874387,0
2008-06-17,2008-06-16,1403904.4593517235,21463.923672217643,23550.196829793927,5,empirical_order_statistic,-408.81503294460106,7623.9074684462,-385.3197726192884,385.3197726192884,0
2008-06-18,2008-06-17,1404289.7791243428,21673.228453333257,23483.10507188756,5,empirical_order_statistic,-379.55834715922737,7566.730737056741,291.5424920027144,-291.5424920027144,0
2008-06-19,2008-06-18,1403998.2366323401,21561.86950690043,23462.465011368877,5,empirical_order_statistic,-375.1907993065659,7530.486961076444,-2788.2348150459584,2788.2348150459584,0
2008-06-20,2008-06-19,1406786.471447386,21510.258628598647,23463.926802029087,5,empirical_order_statistic,-383.5263428244148,7525.236799411579,649.4010333458427,-649.4010333458427,0
2008-06-23,2008-06-20,1406137.0704140402,21223.837612545583,23341.883395252516,5,empirical_order_statistic,-384.7621784994761,7459.776839368049,9112.561012005666,-9112.561012005666,0
2008-06-24,2008-06-23,1397024.5094020346,21085.105440753046,23046.092238517293,5,empirical_order_statistic,-383.8172349824086,7343.13408388227,2940.0879372893833,-2940.0879372893833,0
2008-06-25,2008-06-24,1394084.4214647452,21173.727871260606,23134.36493790648,5,empirical_order_statistic,-391.17317725215156,7363.889198045955,-3705.6925007172395,3705.6925007172395,0
2008-06-26,2008-06-25,1397790.1139654624,21318.072459410643,23191.0755395622,5,empirical_order_statistic,-377.49198034715977,7325.874167895842,-11878.582512202905,11878.582512202905,0
2008-06-27,2008-06-26,1409668.6964776653,21393.039724834263,23498.86528423205,5,empirical_order_statistic,-447.19563303238107,7450.5945629492135,1144.654429338174,-1144.654429338174,0
2008-06-30,2008-06-27,1408524.0420483272,21375.826878224267,23608.945575818747,5,empirical_order_statistic,-454.32154821798906,7494.825902008511,-111.07917295815423,111.07917295815423,0
2008-07-01,2008-06-30,1408635.1212212853,21368.92015300854,23601.328753676637,5,empirical_order_statistic,-447.23331171166944,7488.513631330088,-6953.91914926772,6953.91914926772,0
2008-07-02,2008-07-01,1415589.040370553,21339.21086446196,23737.596887246473,5,empirical_order_statistic,-467.0876921342206,7553.519680677646,-2869.33556583873,2869.33556583873,0
2008-07-03,2008-07-02,1418458.3759363918,21518.868044458795,23855.945810515528,5,empirical_order_statistic,-488.50780314303796,7584.6178378364575,8709.811035865918,-8709.811035865918,0
2008-07-07,2008-07-03,1409748.5649005258,27941.921581071103,30243.71640784815,5,empirical_order_statistic,5084.422436890111,7948.379986874436,13115.024750337237,-13115.024750337237,0
2008-07-08,2008-07-07,1396633.5401501886,21882.468197252136,24212.899525484303,5,empirical_order_statistic,-340.06208204490133,7889.688116758267,8513.666397855617,-8513.666397855617,0
2008-07-09,2008-07-08,1388119.873752333,22943.929784501204,25165.490698236412,5,empirical_order_statistic,-355.4395257976749,8080.778580701839,-3257.8562448206358,3257.8562448206358,0
2008-07-10,2008-07-09,1391377.7299971536,21965.988441258436,24368.752074207085,5,empirical_order_statistic,-317.206530157425,7931.131847655389,-10169.622732369462,10169.622732369462,0
2008-07-11,2008-07-10,1401547.352729523,22339.369869576767,24871.114987314726,5,empirical_order_statistic,-344.3485466215773,8081.449228166483,-15998.7732417956,15998.7732417956,0
2008-07-14,2008-07-11,1417546.1259713187,22182.285490780836,24628.78136414951,5,empirical_order_statistic,-384.86566881345215,8033.426215263714,2798.621148623759,-2798.621148623759,0
2008-07-15,2008-07-14,1414747.504822695,22337.27661625296,24560.00982841533,5,empirical_order_statistic,-369.4525870044767,8006.501056243446,3279.808184852358,-3279.808184852358,0
2008-07-16,2008-07-15,1411467.6966378426,22600.51737813372,24410.731456764555,5,empirical_order_statistic,-340.1472358927713,7937.0666281147305,766.0423252766486,-766.0423252766486,0
2008-07-17,2008-07-16,1410701.654312566,21915.52380641899,24727.068325326127,5,empirical_order_statistic,-398.1234751112945,7999.486573050429,-8308.994771365076,8308.994771365076,0
2008-07-18,2008-07-17,1419010.649083931,22204.951615528436,25051.28521956019,5,empirical_order_statistic,-430.51889320148246,8076.8224005936345,-2887.9334422235843,2887.9334422235843,0
2008-07-21,2008-07-18,1421898.5825261546,22572.293863039697,25412.09645209401,5,empirical_order_statistic,-457.56615082908,8152.880348151951,-4374.752786501078,4374.752786501078,0
2008-07-22,2008-07-21,1426273.3353126557,22748.100280560553,25718.262465860415,5,empirical_order_statistic,-473.9604726893506,8233.458273575287,6901.653135478729,-6901.653135478729,0
2008-07-23,2008-07-22,1419371.682177177,23452.030924093444,26187.51534661199,5,empirical_order_statistic,-484.36687028622066,8322.015861619902,11117.522643126315,-11117.522643126315,0
2008-07-24,2008-07-23,1408254.1595340506,23698.64271933073,26161.926512397265,5,empirical_order_statistic,-441.6608549900963,8301.077957739011,9875.618940202286,-9875.618940202286,0
2008-07-25,2008-07-24,1398378.5405938483,22308.336151287425,25045.545841657975,5,empirical_order_statistic,-349.49882646320157,8043.380656068292,-6802.403817156097,6802.403817156097,0
2008-07-28,2008-07-25,1405180.9444110044,22233.828649312956,25096.650996284745,5,empirical_order_statistic,-367.22558663585596,8056.79404666915,5701.325868428452,-5701.325868428452,0
2008-07-29,2008-07-28,1399479.618542576,21791.27915597544,24487.767270022676,5,empirical_order_statistic,-298.51197885340594,7890.763088228731,2396.9406534787267,-2396.9406534787267,0
2008-07-30,2008-07-29,1397082.6778890972,22725.04689825885,25461.99663882847,5,empirical_order_statistic,-345.41554746770396,8129.501523198344,1095.6970069839153,-1095.6970069839153,0
2008-07-31,2008-07-30,1395986.9808821133,24255.070024805143,26644.06552924663,5,empirical_order_statistic,-395.3212717114077,8420.406225710296,4995.83505644626,-4995.83505644626,0
2008-08-01,2008-07-31,1390991.145825667,23184.186630962882,25800.193770217895,5,empirical_order_statistic,-320.2288809602638,8207.535712156336,5822.7728410998825,-5822.7728410998825,0
2008-08-04,2008-08-01,1385168.3729845672,22768.73081406718,25466.22671887302,5,empirical_order_statistic,-294.019643722354,8125.234437090913,8834.272220883751,-8834.272220883751,0
2008-08-05,2008-08-04,1376334.1007636834,21892.449306548107,24651.62255353634,5,empirical_order_statistic,-237.96171718338738,7910.065132060872,-840.7484060910065,840.7484060910065,0
2008-08-08,2008-08-05,1377174.8491697744,24067.874304805417,26484.323747930444,5,empirical_order_statistic,-338.78830465077095,8385.584736339713,21473.78002626612,-21473.78002626612,0
2008-08-11,2008-08-08,1355701.0691435083,24418.579645234626,27115.992127152298,5,empirical_order_statistic,-333.1556530250455,8562.40027943459,9128.409497987013,-9128.409497987013,0
2008-08-12,2008-08-11,1346572.6596455213,24551.51001478918,27681.815761543578,5,empirical_order_statistic,-342.6037411858966,8694.272447638266,11466.73313381197,-11466.73313381197,0
2008-08-13,2008-08-12,1335105.9265117093,24130.68428597902,26871.370122067678,5,empirical_order_statistic,-277.8238639175049,8522.339374496136,-3976.773099503247,3976.773099503247,0
2008-08-26,2008-08-13,1339082.6996112126,24072.60575130279,26662.884148562887,5,empirical_order_statistic,-254.08713389230613,8475.716818660678,21839.277275282424,-21839.277275282424,0
2008-08-27,2008-08-26,1317243.4223359302,23743.586413753917,25986.769570866505,5,empirical_order_statistic,-178.79391071189147,8373.15256684308,-4508.512128043687,4508.512128043687,0
2008-08-28,2008-08-27,1321751.9344639739,24732.54796969937,27579.492505060323,5,empirical_order_statistic,-270.91758136040016,8764.86515385977,-9898.763519215863,9898.763519215863,0
2008-08-29,2008-08-28,1331650.6979831897,25465.478592110332,29389.9040560042,5,empirical_order_statistic,-316.7392353394381,9104.264200709891,5274.566517139552,-5274.566517139552,0
2008-09-02,2008-08-29,1326376.1314660502,16845.368922027992,18456.13617143752,5,empirical_order_statistic,-5396.414661407205,7650.399978677311,16472.227961351862,-16472.227961351862,0
2008-09-03,2008-09-02,1309903.9035046983,21427.409670693334,22764.086374192404,5,empirical_order_statistic,-203.95565701126262,7593.2384522164,4426.787217959063,-4426.787217959063,0
2008-09-04,2008-09-03,1305477.1162867392,21412.63292455254,22768.25681252936,5,empirical_order_statistic,-203.4240697456887,7588.225645995051,17409.013628067914,-17409.013628067914,0
2008-09-05,2008-09-04,1288068.1026586713,20847.2020402716,21819.839925009757,5,empirical_order_statistic,-118.45545828313195,7299.743941288749,-3963.547398094088,3963.547398094088,0
2008-09-08,2008-09-05,1292031.6500567654,20972.372851979453,22025.254993736417,5,empirical_order_statistic,-138.5668653393602,7352.485820231587,-20045.935653201537,20045.935653201537,0
2008-09-09,2008-09-08,1312077.585709967,21434.933974812506,22638.332686542486,5,empirical_order_statistic,-204.09037155896053,7666.029407777375,37551.86676697619,-37551.86676697619,1
2008-09-10,2008-09-09,1274525.7189429908,20712.067962233676,24249.74650687999,5,empirical_order_statistic,-72.94952764256811,7382.161791396742,12241.511479487643,-12241.511479487643,0
2008-09-11,2008-09-10,1262284.2074635031,20248.040763845667,23932.436910833185,5,empirical_order_statistic,-47.72579957245523,7310.046403397134,3574.1461359276436,-3574.1461359276436,0
2008-09-12,2008-09-11,1258710.0613275755,20296.221867115004,24152.112509581493,5,empirical_order_statistic,-33.651591356219726,7391.790302841115,-24549.450910895597,24549.450910895597,0
2008-09-15,2008-09-12,1283259.512238471,20845.9228621074,24709.775107984246,5,empirical_order_statistic,-73.29357124248939,7622.471237866416,13635.733721838333,-13635.733721838333,0
2008-09-16,2008-09-15,1269623.7785166327,20954.63026109431,24132.18760702596,5,empirical_order_statistic,23.143819854910486,7445.176248126812,4240.5026364855,-4240.5026364855,0
2008-09-17,2008-09-16,1265383.2758801472,20698.50424774224,24200.88456554846,5,empirical_order_statistic,35.1394316341104,7476.839937517043,-36028.13374389196,36028.13374389196,0
2008-09-18,2008-09-17,1301411.4096240392,22299.73291570833,25112.53157707518,5,empirical_order_statistic,-90.28426682832651,7948.9682399503645,2780.3853232583497,-2780.3853232583497,0
2008-09-19,2008-09-18,1298631.0243007808,21929.545611832757,24983.350015799144,5,empirical_order_statistic,-74.076670803939,7854.769804140163,-37920.908070632024,37920.908070632024,0
2008-09-22,2008-09-19,1336551.9323714129,22160.7883920935,26181.20784771475,5,empirical_order_statistic,-164.99118936016922,8354.402617006026,-21779.95593869174,21779.95593869174,0
2008-09-23,2008-09-22,1358331.8883101046,22975.73891670839,26381.908896752866,5,empirical_order_statistic,-214.91681566088508,8466.99982444826,8286.33670609654,-8286.33670609654,0
2008-09-24,2008-09-23,1350045.551604008,23008.260886506876,25884.945644301457,5,empirical_order_statistic,-201.53542901533237,8325.995347351514,11900.895096765133,-11900.895096765133,0
2008-09-25,2008-09-24,1338144.656507243,22849.073711352423,25706.839133832556,5,empirical_order_statistic,-181.68864745161915,8262.637854588627,-5904.548271070467,5904.548271070467,0
2008-09-26,2008-09-25,1344049.2047783134,22672.25372346351,25902.943069522782,5,empirical_order_statistic,-186.23724662096566,8294.663698786888,2297.3151701181196,-2297.3151701181196,0
2008-09-29,2008-09-26,1341751.8896081953,22713.797451708233,25967.87125592665,5,empirical_order_statistic,-128.90089543634514,8303.986615171954,14060.685188154224,-14060.685188154224,0
2008-09-30,2008-09-29,1327691.204420041,22836.156847218284,25749.330744407744,5,empirical_order_statistic,-221.4702741704923,8304.981356900937,9108.503405742114,-9108.503405742114,0
2008-10-01,2008-09-30,1318582.701014299,22239.969333094312,25079.572995069622,5,empirical_order_statistic,-154.91359263571445,8043.177481007896,1752.1428836714476,-1752.1428836714476,0
2008-10-02,2008-10-01,1316830.5581306275,22434.647786499467,25265.809957585483,5,empirical_order_statistic,-145.05581120030863,8095.815462789598,31917.428111709887,-31917.428111709887,1
2008-10-03,2008-10-02,1284913.1300189176,21566.885557553964,26313.371411139517,5,empirical_order_statistic,-138.80237677942776,7987.3316138331,1804.47127408511,-1804.47127408511,0
2008-10-06,2008-10-03,1283108.6587448325,21515.902893975144,26327.02922773855,5,empirical_order_statistic,-208.8716006352394,7996.275766305053,11238.335958469659,-11238.335958469659,0
2008-10-07,2008-10-06,1271870.3227863628,21736.411957467673,26466.131988861318,5,empirical_order_statistic,-253.5280686921752,8088.872467660151,-14200.814112771302,14200.814112771302,0
2008-10-08,2008-10-07,1286071.1368991341,22368.14582557301,26959.170524845926,5,empirical_order_statistic,-311.19553745442954,8261.654801934985,-50744.9280930087,50744.9280930087,0
2008-10-09,2008-10-08,1336816.0649921428,23125.92240178841,27844.511741924845,5,empirical_order_statistic,-436.45777613963185,8808.033264952954,23789.724763721693,-23789.724763721693,1
2008-10-10,2008-10-09,1313026.3402284211,22614.861212105257,27118.836756907265,5,empirical_order_statistic,-395.817036870006,8671.817350709822,36527.00099963299,-36527.00099963299,1
2008-10-13,2008-10-10,1276499.3392287882,21870.975436760345,28402.89977220837,5,empirical_order_statistic,-301.5806010040599,8419.568294726267,-4956.442400550237,4956.442400550237,0
2008-10-14,2008-10-13,1281455.7816293384,37252.11989241955,46725.0910195264,5,empirical_order_statistic,15019.969189069365,8691.700637090458,4564.583955673268,-4564.583955673268,0
2008-10-15,2008-10-14,1276891.1976736651,21737.33677945868,30849.73542343718,5,empirical_order_statistic,-98.2219100178699,8643.672542017435,13494.095495258924,-13494.095495258924,0
2008-10-16,2008-10-15,1263397.1021784062,21956.53574218764,28951.916672303527,5,empirical_order_statistic,-35.44920874522906,8353.837515056252,15895.664087617071,-15895.664087617071,0
2008-10-17,2008-10-16,1247501.4380907891,21532.45926053333,28988.408409628646,5,empirical_order_statistic,45.07782049737219,8272.214851462555,10649.123075803276,-10649.123075803276,0
2008-10-20,2008-10-17,1236852.3150149859,21340.07603341341,28533.859505767796,5,empirical_order_statistic,96.99427335790125,8148.382621636898,-3219.3977617812343,3219.3977617812343,0
2008-10-21,2008-10-20,1240071.712776767,21317.61694946373,29910.081708604237,5,empirical_order_statistic,9.553723932718858,8502.914233449099,31799.37384188152,-31799.37384188152,1
2008-10-22,2008-10-21,1208272.3389348856,26254.198459430132,30566.928437972256,5,empirical_order_statistic,85.04351474664128,8365.25887106121,36280.391248666914,-36280.391248666914,1
2008-10-23,2008-10-22,1171991.9476862187,28483.716609352967,30372.40261058188,5,empirical_order_statistic,253.63919933792621,8053.884792411907,2718.2995051387697,-2718.2995051387697,0
2008-10-24,2008-10-23,1169273.64818108,28559.885838998016,30441.63105201172,5,empirical_order_statistic,282.21297058214293,8055.957093896224,-4971.103812372079,4971.103812372079,0
2008-10-27,2008-10-24,1174244.751993452,27889.070207213517,29796.50260525611,5,empirical_order_statistic,296.30419110044187,7940.450125469805,6188.687685610261,-6188.687685610261,0
2008-10-28,2008-10-27,1168056.0643078417,27474.93804275687,29363.444724385256,5,empirical_order_statistic,263.0163646911229,7875.994448341836,-31866.11984901782,31866.11984901782,0
2008-10-29,2008-10-28,1199922.1841568595,29455.902105017798,31431.463230853995,5,empirical_order_statistic,243.63296360091073,8419.49666324034,-6797.677401562221,6797.677401562221,0
2008-10-30,2008-10-29,1206719.8615584217,29383.29968368658,31414.833946291637,5,empirical_order_statistic,271.80378346769044,8408.451471371713,1405.6378463688307,-1405.6378463688307,0
2008-10-31,2008-10-30,1205314.223712053,29884.235766049707,31853.02063440541,5,empirical_order_statistic,254.05056474185503,8501.232646046905,10085.459313847357,-10085.459313847357,0
2008-11-03,2008-10-31,1195228.7643982056,29762.774035825627,31660.291975869426,5,empirical_order_statistic,262.9297766793724,8473.233807880457,7974.936623281101,-7974.936623281101,0
2008-11-04,2008-11-03,1187253.8277749245,29727.046808454208,31732.464738686707,5,empirical_order_statistic,244.62733425387694,8529.875568581783,-24762.138880230952,24762.138880230952,0
2008-11-05,2008-11-04,1212015.9666551554,31629.01512008556,34176.75855394565,5,empirical_order_statistic,143.88540626430557,9251.540752213943,25882.126426506322,-25882.126426506322,0
2008-11-06,2008-11-05,1186133.840228649,29978.980933596613,32159.895422029123,5,empirical_order_statistic,279.50247456214714,8792.374729571427,13806.895741112763,-13806.895741112763,0
2008-11-07,2008-11-06,1172326.9444875363,28535.687084024074,30677.35366052976,5,empirical_order_statistic,321.02826357880326,8430.204347702518,-9416.902565447614,9416.902565447614,0
2008-11-10,2008-11-07,1181743.847052984,28954.09059971082,31311.970796865782,5,empirical_order_statistic,300.21471283159593,8604.215409240927,-3689.445426870836,3689.445426870836,0
2008-11-11,2008-11-10,1185433.2924798548,28853.22383911675,31319.072245468433,5,empirical_order_statistic,320.9060230675847,8597.213868836147,15068.316823549336,-15068.316823549336,0
2008-11-12,2008-11-11,1170364.9756563054,27690.090356531087,30231.553869876265,5,empirical_order_statistic,300.95730553470787,8369.224691651036,18686.033714020858,-18686.033714020858,0
2008-11-13,2008-11-12,1151678.9419422846,26646.80807333649,29205.550327394343,5,empirical_order_statistic,262.9778011701219,8185.95570767648,-26623.854031460593,26623.854031460593,0
2008-11-14,2008-11-13,1178302.7959737452,27847.409231845755,30587.449891645556,5,empirical_order_statistic,348.9704078057888,8598.721878269998,9765.967256464995,-9765.967256464995,0
2008-11-17,2008-11-14,1168536.8287172802,27093.810509223724,30050.469831686652,5,empirical_order_statistic,239.38902978499047,8499.196553820686,5168.214552978985,-5168.214552978985,0
2008-11-18,2008-11-17,1163368.6141643012,26789.670329025015,29791.53716724729,5,empirical_order_statistic,206.73990552859055,8453.532417070172,9499.200557892444,-9499.200557892444,0
2008-11-19,2008-11-18,1153869.4136064088,26971.891632884508,29937.597534483346,5,empirical_order_statistic,244.761138071083,8513.113513493188,17068.647880055243,-17068.647880055243,0
2008-11-20,2008-11-19,1136800.7657263535,26387.337907465873,29372.04672470004,5,empirical_order_statistic,68.98313604324125,8461.811894019027,16769.21348487842,-16769.21348487842,0
2008-11-21,2008-11-20,1120031.552241475,26604.748812798876,29531.32606669916,5,empirical_order_statistic,17.2173771071611,8594.599082062728,-36650.05987999239,36650.05987999239,0
2008-11-24,2008-11-21,1156681.6121214675,27438.26513582957,30839.2996468171,5,empirical_order_statistic,-75.66957720327098,9074.774214267494,-29479.270628386177,29479.270628386177,0
2008-11-25,2008-11-24,1186160.8827498537,31410.76235321979,33392.690464359104,5,empirical_order_statistic,-558.4581117245126,9899.355437245133,11867.334525814746,-11867.334525814746,0
2008-11-26,2008-11-25,1174293.548224039,31923.805037722923,33872.53489120137,5,empirical_order_statistic,134.87755678914442,9994.176685404631,8024.835211856058,-8024.835211856058,0
2008-11-28,2008-11-26,1166268.7130121829,33030.862545968965,34852.48952742359,5,empirical_order_statistic,124.10741780202557,10318.69453763393,6441.340725256596,-6441.340725256596,0
2008-12-01,2008-11-28,1159827.3722869263,33321.978135940386,35120.71076998613,5,empirical_order_statistic,144.4567274955674,10415.933082751322,51961.95995214791,-51961.95995214791,1
2008-12-02,2008-12-01,1107865.4123347783,31013.877259918023,35049.553377729935,5,empirical_order_statistic,333.4016268950845,9742.558613394836,-11151.64776428393,11151.64776428393,0
2008-12-03,2008-12-02,1119017.0600990623,31970.094413981074,36452.54434755286,5,empirical_order_statistic,299.0814958319976,10106.633334757444,583.3727864327375,-583.3727864327375,0
2008-12-04,2008-12-03,1118433.6873126295,32338.765939228237,37031.02975703231,5,empirical_order_statistic,303.0712490773392,10262.275377997657,14494.623552187812,-14494.623552187812,0
2008-12-05,2008-12-04,1103939.0637604417,31939.16963301017,36318.177000046475,5,empirical_order_statistic,378.22641905159225,10107.160373511093,-5873.296671639197,5873.296671639197,0
2008-12-08,2008-12-05,1109812.360432081,32271.477058159886,36992.65337322792,5,empirical_order_statistic,350.05473395512394,10289.872382382786,-67992.32392345602,67992.32392345602,0
2008-12-09,2008-12-08,1177804.684355537,34076.65033077984,39675.93535891971,5,empirical_order_statistic,172.00104215716246,11542.515868695838,50889.52139644604,-50889.52139644604,1
2008-12-10,2008-12-09,1126915.162959091,33636.09361528978,40695.68825881602,5,empirical_order_statistic,293.99212542531126,11245.201854431452,-19653.309825901873,19653.309825901873,0
2008-12-11,2008-12-10,1146568.4727849928,34569.27677189,41890.59148367238,5,empirical_order_statistic,236.818100706873,11595.07875985605,-2619.790360362269,2619.790360362269,0
2008-12-12,2008-12-11,1149188.263145355,34546.18704705895,41645.81886169757,5,empirical_order_statistic,245.6670609328584,11501.208345509342,-369.47463202499785,369.47463202499785,0
2008-12-15,2008-12-12,1149557.73777738,35019.14078387688,42247.43124170625,5,empirical_order_statistic,238.9150937888813,11679.591380829526,-7223.483292801306,7223.483292801306,0
2008-12-16,2008-12-15,1156781.2210701813,35356.83453210816,42505.07207748266,5,empirical_order_statistic,256.72088069821524,11723.175771672148,-16185.177625580924,16185.177625580924,0
2008-12-17,2008-12-16,1172966.3986957623,37618.234697266016,45319.704790366675,5,empirical_order_statistic,148.10029051106935,12544.186609071246,4935.48418032378,-4935.48418032378,0
2008-12-18,2008-12-17,1168030.9145154385,38136.97396455333,45786.00991821792,5,empirical_order_statistic,153.00970623672148,12684.018459563844,24070.42871153541,-24070.42871153541,0
2008-12-19,2008-12-18,1143960.485803903,37374.77866179985,44795.61878339541,5,empirical_order_statistic,214.96525447685133,12500.696488854013,11781.695076467702,-11781.695076467702,0
2008-12-22,2008-12-19,1132178.7907274354,36739.55849008635,44104.74016485363,5,empirical_order_statistic,221.63744463567343,12363.75080196377,-3204.619864346925,3204.619864346925,0
2008-12-23,2008-12-22,1135383.4105917823,36520.99697722378,43753.17249568207,5,empirical_order_statistic,220.88249132727086,12261.336970036542,5123.652359134285,-5123.652359134285,0
2008-12-24,2008-12-23,1130259.758232648,36061.64096893603,43106.27090814286,5,empirical_order_statistic,264.8899550875318,12083.813772813202,-7498.038368971553,7498.038368971553,0
2008-12-26,2008-12-24,1137757.7966016196,36559.99220006284,43674.98794492865,5,empirical_order_statistic,244.71276746738005,12252.420457388871,-9165.14367309492,9165.14367309492,0
2008-12-29,2008-12-26,1146922.9402747145,37225.02752802661,44535.71521945903,5,empirical_order_statistic,201.3204682800835,12505.315177654633,-741.6785377771594,741.6785377771594,0
2008-12-30,2008-12-29,1147664.6188124917,37326.68697705888,44634.3280581383,5,empirical_order_statistic,225.36812467389507,12539.269014489486,-3289.2390587509144,3289.2390587509144,0
2008-12-31,2008-12-30,1150953.8578712426,38657.9534395847,46250.06135181095,5,empirical_order_statistic,183.9183065502327,13011.04190672436,-12083.861292059533,12083.861292059533,0
2009-01-02,2008-12-31,1163037.719163302,39456.08013020782,47342.95276418635,5,empirical_order_statistic,110.99752852965426,13320.79219629927,-20434.897341581294,20434.897341581294,0
2009-01-05,2009-01-02,1183472.6165048834,40769.94414670719,49322.135951632445,5,empirical_order_statistic,15.223067995576187,13803.715405660729,12396.539379808586,-12396.539379808586,0
