,VaR_full,VaR_no_drift,mu_deltaV,sigma_deltaV
2022-12-22,15566.63042042409,15326.798029651385,-239.83239077270534,6588.351725328554
2022-12-23,15596.582617592303,15342.770964089668,-253.81165350263433,6595.217824168079
2022-12-26,15591.30854501868,15342.925815582097,-248.38272943658401,6595.284388371204
2022-12-27,15589.825906158367,15343.463216273418,-246.36268988494814,6595.515394532113
2022-12-28,15594.297091529945,15343.325594506518,-250.97149702342702,6595.456236669939
2022-12-29,15539.738053570552,15301.153097076924,-238.5849564936291,6577.328037572896
2022-12-30,15563.278675655316,15340.823251493335,-222.45542416198052,6594.380583694257
2023-01-02,15525.028886866829,15314.65624609656,-210.37264077026956,6583.132478589786
2023-01-03,15516.157998853669,15291.442114092704,-224.71588476096363,6573.153690695294
2023-01-04,15518.343556197386,15298.230892255458,-220.11266394192648,6576.071903503666
2023-01-05,15519.888326066817,15307.558210543159,-212.33011552365787,6580.081328917544
2023-01-06,15544.050096150593,15321.435840392982,-222.6142557576122,6586.046743636762
2023-01-09,15606.76090807229,15409.94264291363,-196.81826515866098,6624.0921295002745
2023-01-10,15601.613975503085,15400.862296807642,-200.75167869544396,6620.188867134696
2023-01-11,15601.43079647633,15403.63554757238,-197.79524890395012,6621.380972062632
2023-01-12,15605.232951032587,15419.132073935036,-186.100877097551,6628.042282924855
2023-01-13,15629.918824321423,15463.656088405522,-166.2627359159013,6647.181301197796
2023-01-16,15629.80340293371,15469.111928422875,-160.69147451083575,6649.526539447945
2023-01-17,15630.69173779787,15469.163921689844,-161.52781610802523,6649.548889186584
2023-01-18,15623.118614067478,15466.810323265763,-156.30829080171435,6648.537175310795
2023-01-19,15611.401581008264,15460.349615949477,-151.05196505878698,6645.759986486896
2023-01-20,15603.105578786017,15457.699388149213,-145.4061906368038,6644.6207640043785
2023-01-23,15605.436592393897,15467.125817978658,-138.31077441523772,6648.672793339558
2023-01-24,15604.10579111363,15469.080261549807,-135.0255295638242,6649.5129271789365
2023-01-25,15598.591552129501,15470.893108586413,-127.69844354308684,6650.292194569181
2023-01-26,15599.067134264918,15476.599943053585,-122.4671912113339,6652.74532487306
2023-01-27,15497.513096981074,15403.812649811158,-93.70044716991737,6621.457100934309
2023-01-30,15465.335731363863,15385.752760391206,-79.58297097265638,6613.693907122464
2023-01-31,15479.28104713788,15373.90739780757,-105.37364933030976,6608.602079405803
2023-02-01,15474.564803314988,15383.132201603703,-91.43260171128495,6612.56743811207
2023-02-02,15458.552730028063,15396.621035259242,-61.93169476881949,6618.36572555053
2023-02-03,15415.412988673763,15375.630973193885,-39.782015479876705,6609.342972634004
2023-02-06,15514.106234081746,15440.701762443174,-73.40447163857324,6637.314193093075
2023-02-07,15534.26245668991,15454.095107144087,-80.16734954582374,6643.071433809464
2023-02-08,15519.392758154903,15427.937867359311,-91.45489079559228,6631.827526534607
2023-02-09,15528.130831244558,15421.268377591276,-106.8624536532826,6628.960590835755
2023-02-10,15541.686727379141,15423.610728270569,-118.0759991085717,6629.967469774813
2023-02-13,15545.79158957801,15422.825265528227,-122.96632404978382,6629.62983207621
2023-02-14,15545.525464970628,15423.344322423516,-122.18114254711107,6629.852953003687
2023-02-15,15546.368413223287,15423.272241217823,-123.09617200546391,6629.821968297359
2023-02-16,15556.35373153649,15418.006163059226,-138.34756847726416,6627.5583007619225
2023-02-17,15562.900558401283,15421.88924814386,-141.0113102574227,6629.227477211397
2023-02-20,15561.152589110707,15422.113576966723,-139.0390121439834,6629.323906823394
2023-02-21,15562.371723924523,15421.575318997015,-140.79640492750912,6629.092532154234
2023-02-22,15602.692991320122,15451.22113583568,-151.47185548444298,6641.836033317355
2023-02-23,15595.041626538972,15446.740229120905,-148.3013974180669,6639.909878263429
2023-02-24,15595.384633236652,15450.37813329648,-145.00649994017107,6641.473661658067
2023-02-27,15658.961428053624,15479.519208696604,-179.44221935702146,6654.000195511967
2023-02-28,15648.018747240209,15486.18912178588,-161.82962545432906,6656.867313178978
2023-03-01,15634.542368896451,15480.286243107943,-154.25612578850817,6654.329911639077
2023-03-02,15636.411087027835,15479.66783070376,-156.74325632407385,6654.064081918989
2023-03-03,15624.151018404213,15453.004502016975,-171.1465163872373,6642.602628116523
2023-03-06,15651.74279893508,15502.715401478958,-149.02739745612297,6663.9712720827565
2023-03-07,15646.444680224671,15483.418817403812,-163.02586282085926,6655.676474778161
2023-03-08,15689.441410476486,15511.181570003813,-178.25984047267292,6667.61052510219
2023-03-09,15689.65976907223,15510.975327594466,-178.68444147776452,6667.5218700856085
2023-03-10,15696.87695110936,15506.493059884091,-190.3838912252684,6665.595129996394
2023-03-13,15697.14031774742,15506.125186529585,-191.01513121783512,6665.436996572493
2023-03-14,15687.968007071906,15508.657660807095,-179.31034626481005,6666.525601722982
2023-03-15,15687.113490552574,15505.749661512456,-181.36382904011774,6665.275574017715
2023-03-16,15711.236388954743,15520.040237590572,-191.196151364171,6671.4184971108525
2023-03-17,15702.958806592915,15505.595600652081,-197.36320594083315,6665.209349674359
2023-03-20,15702.806389608797,15502.150473673484,-200.65591593531255,6663.7284331626715
2023-03-21,15695.620950862343,15516.688656236034,-178.93229462631004,6669.977791964413
2023-03-22,15673.825685359905,15511.06659740052,-162.75908795938386,6667.5611031715425
2023-03-23,15671.51842559312,15502.559931855158,-168.95849373796216,6663.904442170715
2023-03-24,15665.384158373516,15512.716154465157,-152.66800390835843,6668.270179007983
2023-03-27,15675.497583770464,15510.183708231396,-165.31387553906907,6667.181585912333
2023-03-28,15680.272957684982,15509.835392804076,-170.43756488090568,6667.031859626249
2023-03-29,15667.077469801801,15507.318625621603,-159.75884418019882,6665.950006301319
2023-03-30,15667.929871999371,15514.713130266884,-153.2167417324866,6669.128595680747
2023-03-31,15669.96235944771,15530.283970168748,-139.67838927896204,6675.8218508364425
2023-04-03,15650.627103265253,15533.187431499362,-117.43967176589165,6677.069927860095
2023-04-04,15648.516909291828,15525.033725167663,-123.48318412416442,6673.5649893155705
2023-04-05,15608.855170776837,15513.108366107028,-95.74680466980803,6668.438774447318
2023-04-06,15620.445936085283,15508.460710316986,-111.98522576829713,6666.440940915238
2023-04-07,15619.481725508895,15492.409863601291,-127.07186190760315,6659.541350834665
2023-04-10,15613.759597897926,15472.29106190318,-141.4685359947449,6650.893116440054
2023-04-11,15617.283143713123,15473.933997074668,-143.349146638454,6651.599345800598
2023-04-12,15584.501174048433,15457.774905206885,-126.72626884154843,6644.653225640282
2023-04-13,15494.653694904557,15400.209140329196,-94.44455457536031,6619.9081023850495
2023-04-14,15507.9589154411,15421.574046206337,-86.3848692347639,6629.0919850345645
2023-04-17,15508.195394356679,15391.725443029592,-116.46995132708614,6616.261314475867
2023-04-18,15517.337829189582,15393.619765423431,-123.71806376615154,6617.075604726683
2023-04-19,15516.478998204217,15395.231042774572,-121.24795542964468,6617.768225709608
2023-04-20,15512.298403121014,15393.372268571764,-118.92613454925063,6616.969216144636
2023-04-21,15509.127074796572,15375.846817638247,-133.280257158325,6609.435755165271
2023-04-24,15509.950388568055,15375.084350351737,-134.86603821631863,6609.108002254789
2023-04-25,15509.383869651612,15371.056492662894,-138.3273769887191,6607.376594096195
2023-04-26,15518.25581701277,15371.850776864403,-146.4050401483673,6607.718023772458
2023-04-27,15529.057873655589,15375.988305339102,-153.06956831648705,6609.496574831338
2023-04-28,15531.03923757737,15394.376216730205,-136.66302084716548,6617.400771618194
2023-05-01,15531.25845780694,15393.598067189603,-137.66039061733764,6617.0662775602395
2023-05-02,15541.270573459147,15397.1023159728,-144.16825748634872,6618.5726080718105
2023-05-03,15543.6894545614,15397.148027516268,-146.5414270451307,6618.5922575593095
2023-05-04,15544.192099237596,15400.059581611598,-144.13251762599808,6619.843813325246
2023-05-05,15524.334541378492,15391.380832441955,-132.95370893653674,6616.113180745962
2023-05-08,15520.045425995884,15381.453775223505,-138.59165077237887,6611.845952560005
2023-05-09,15526.53825855379,15379.537917428557,-147.00034112523247,6611.0224051377445
2023-05-10,15522.596029610439,15379.308479604992,-143.28755000544703,6610.9237793792645
2023-05-11,15515.185756215285,15377.44847328798,-137.7372829273064,6610.124240179745
2023-05-12,15522.196077796458,15374.947364647156,-147.2487131493014,6609.049117809299
2023-05-15,15526.027475113564,15376.373059709389,-149.65441540417487,6609.661964700403
2023-05-16,15519.667919232075,15376.302519711022,-143.3653995210526,6609.6316424948745
2023-05-17,15538.092399089433,15384.228812324123,-153.8635867653095,6613.03882535929
2023-05-18,15503.403783702419,15369.869665459393,-133.53411824302597,6606.86642654269
2023-05-19,15467.131110932763,15347.363049029636,-119.76806190312637,6597.191770107639
2023-05-22,15405.829173608938,15309.956951832066,-95.87222177687138,6581.112447829584
2023-05-23,15399.422248100365,15288.662207865964,-110.76004023440163,6571.958724861611
2023-05-24,15426.647986906877,15301.055528569257,-125.59245833761973,6577.28609693764
2023-05-25,15456.280042417495,15320.637173883444,-135.64286853405054,6585.703430188911
2023-05-26,15460.264894135857,15315.0968944248,-145.16799971105613,6583.3218949419825
2023-05-29,15461.726198889904,15322.498680179639,-139.22751871026628,6586.503614166967
2023-05-30,15460.97896340164,15322.481829688517,-138.49713371312268,6586.496370843082
2023-05-31,15458.295723795347,15322.241189807597,-136.0545339877496,6586.392929786994
2023-06-01,15462.799024636137,15324.591024938969,-138.2079996971687,6587.403025980084
2023-06-02,15478.383557909947,15357.280101761637,-121.10345614831054,6601.454697781811
2023-06-05,15477.788777404883,15355.498425251053,-122.29035215383088,6600.688829301665
2023-06-06,15483.417946329331,15356.768487876197,-126.64945845313318,6601.23477629408
2023-06-07,15480.04221898076,15364.861768848517,-115.18045013224223,6604.713740494847
2023-06-08,15529.146242152427,15390.045608607477,-139.10063354494955,6615.539223665262
2023-06-09,15509.875181244513,15399.429725253438,-110.44545599107627,6619.573064326272
2023-06-12,15493.494111946628,15365.523787701733,-127.97032424489475,6604.998314810066
2023-06-13,15494.467556955082,15371.02197465332,-123.44558230176187,6607.361756242424
2023-06-14,15483.55099346253,15371.224498017427,-112.32649544510214,6607.448812596449
2023-06-15,15483.519585301716,15370.500534837985,-113.01905046372964,6607.137610996929
2023-06-16,15478.778742078559,15386.423362284942,-92.35537979361597,6613.982170929103
2023-06-19,15456.69205700281,15373.607305656946,-83.0847513458646,6608.473082296655
2023-06-20,15426.816449998007,15357.344274522438,-69.47217547556785,6601.482282977266
2023-06-21,15461.92911014284,15368.881294479004,-93.04781566383706,6606.441567048795
2023-06-22,15463.422597477478,15365.08139213641,-98.34120534106802,6604.808147393464
2023-06-23,15472.606033903265,15366.277520000918,-106.32851390234667,6605.3223129135295
2023-06-26,15507.846369033734,15381.09019933122,-126.75616970251468,6611.689666436016
2023-06-27,15508.41432896331,15381.204713880712,-127.20961508259762,6611.738891468423
2023-06-28,15504.35920593005,15384.392659042867,-119.96654688718317,6613.109256235331
2023-06-29,15504.337942211683,15385.623989005475,-118.71395320620896,6613.638553670314
2023-06-30,15517.37647766864,15383.266141346647,-134.1103363219935,6612.625013225594
2023-07-03,15505.975141264586,15393.692896395612,-112.28224486897373,6617.107040683875
2023-07-04,15508.353910185744,15392.465991436602,-115.88791874914125,6616.579645373526
2023-07-05,15510.761960922318,15388.964974609135,-121.79698631318335,6615.07470414503
2023-07-06,15530.599560953908,15400.631187864266,-129.9683730896416,6620.089523031454
2023-07-07,15579.978347291506,15429.250396017593,-150.72795127391396,6632.391727904887
2023-07-10,15553.796384106989,15426.17623306008,-127.62015104690963,6631.070273365857
2023-07-11,15531.870313815543,15421.968082704443,-109.90223111110086,6629.261364903545
2023-07-12,15531.675182690527,15431.41933803032,-100.25584466020759,6633.324065685032
2023-07-13,15549.931524252255,15459.697745132738,-90.23377911951668,6645.479774389637
2023-07-14,15567.736788156793,15495.67833480705,-72.05845334974428,6660.946330391776
2023-07-17,15578.084327462822,15489.017524089508,-89.06680337331457,6658.083125455031
2023-07-18,15576.756908536732,15489.76425213912,-86.99265639761185,6658.404112723507
2023-07-19,15561.847619910794,15496.270189304028,-65.57743060676444,6661.200743974364
2023-07-20,15550.54992703344,15492.249630919112,-58.30029611432833,6659.472473482328
2023-07-21,15570.648490482767,15505.106495164431,-65.54199531833628,6664.999103608796
2023-07-24,15575.550554458147,15504.694982309746,-70.85557214840124,6664.822211382453
2023-07-25,15574.156259405656,15486.347211511582,-87.80904789407421,6656.935269363634
2023-07-26,15575.710900368082,15484.27994510126,-91.43095526682269,6656.046637687611
2023-07-27,15567.993467465169,15484.069253969703,-83.92421349546572,6655.956070350753
2023-07-28,15571.525898314789,15485.823544871122,-85.70235344366688,6656.710166898821
2023-07-31,15567.04219409088,15477.45933710802,-89.58285698286149,6653.114742561628
2023-08-01,15568.082806345448,15477.041918007955,-91.04088833749314,6652.935311486542
2023-08-02,15605.433354849143,15498.797332040574,-106.6360228085685,6662.287057317586
2023-08-03,15660.714093565724,15527.42625438174,-133.28783918398318,6674.593437915531
2023-08-04,15678.816787476495,15532.179778769112,-146.6370087073823,6676.636779945506
2023-08-07,15675.029704943714,15523.539866897645,-151.48983804606902,6672.922841902156
2023-08-08,15673.458274463026,15530.08321740063,-143.37505706239676,6675.735555587843
2023-08-09,15680.76551200143,15534.209664291979,-146.55584770945117,6677.509343135868
2023-08-10,15679.407507009148,15533.476514379841,-145.9309926293061,6677.194192542822
2023-08-11,15680.122389703787,15533.038416734746,-147.08397296904204,6677.005872623009
2023-08-14,15678.751281841849,15532.373540165403,-146.37774167644628,6676.720069894724
2023-08-15,15684.9857724067,15525.95419491509,-159.0315774916103,6673.9606608992135
2023-08-16,15714.121873096505,15541.9598590089,-172.16201408760367,6680.840828853635
2023-08-17,15738.01287673629,15551.49370872362,-186.51916801266995,6684.939033520745
2023-08-18,15732.053856481998,15547.872044550995,-184.1818119310027,6683.382231026571
