,VaR_EVT,VaR_EVT_raw,VaR_EVT_mle_raw,xi,xi_raw,xi_clamped,sigma_gpd,N_u,f_u_hat,threshold_u,ks_pvalue,fallback_type,ES_EVT,ES_EVT_raw,ES_EVT_mle_raw,ES_fallback_type
2008-02-25,19933.334966586666,19933.334966586666,19933.334966586666,-0.1161034674081589,-0.1161034674081589,False,6313.0370945236555,50,0.9,7177.913490032107,0.4890804102417615,none,24262.76191843044,24262.76191843044,24262.76191843044,none
2008-02-26,19933.334966586666,19933.334966586666,19933.334966586666,-0.1161034674081589,-0.1161034674081589,False,6313.0370945236555,50,0.9,7177.913490032107,0.4890804102417615,none,24262.76191843044,24262.76191843044,24262.76191843044,none
2008-02-27,19933.334966586666,19933.334966586666,19933.334966586666,-0.1161034674081589,-0.1161034674081589,False,6313.0370945236555,50,0.9,7177.913490032107,0.4890804102417615,none,24262.76191843044,24262.76191843044,24262.76191843044,none
2008-02-28,19933.334966586666,19933.334966586666,19933.334966586666,-0.1161034674081589,-0.1161034674081589,False,6313.0370945236555,50,0.9,7177.913490032107,0.4890804102417615,none,24262.76191843044,24262.76191843044,24262.76191843044,none
2008-02-29,19933.334966586666,19933.334966586666,19933.334966586666,-0.1161034674081589,-0.1161034674081589,False,6313.0370945236555,50,0.9,7177.913490032107,0.4890804102417615,none,24262.76191843044,24262.76191843044,24262.76191843044,none
2008-03-03,20036.10964943237,20036.10964943237,20036.10964943237,-0.13626887793463605,-0.13626887793463605,False,6426.023455599438,50,0.9,7336.111842897525,0.5429491038810996,none,24168.414155796487,24168.414155796487,24168.414155796487,none
2008-03-04,20036.10964943237,20036.10964943237,20036.10964943237,-0.13626887793463605,-0.13626887793463605,False,6426.023455599438,50,0.9,7336.111842897525,0.5429491038810996,none,24168.414155796487,24168.414155796487,24168.414155796487,none
2008-03-05,20036.10964943237,20036.10964943237,20036.10964943237,-0.13626887793463605,-0.13626887793463605,False,6426.023455599438,50,0.9,7336.111842897525,0.5429491038810996,none,24168.414155796487,24168.414155796487,24168.414155796487,none
2008-03-06,20036.10964943237,20036.10964943237,20036.10964943237,-0.13626887793463605,-0.13626887793463605,False,6426.023455599438,50,0.9,7336.111842897525,0.5429491038810996,none,24168.414155796487,24168.414155796487,24168.414155796487,none
2008-03-07,19982.268582911285,19982.268582911285,19982.268582911285,-0.097023951013045,-0.097023951013045,False,6022.448078975691,50,0.9,7554.88917586624,0.5645980531941849,none,24372.960895251465,24372.960895251465,24372.960895251465,none
2008-03-10,19976.855282955734,19976.855282955734,19976.855282955734,-0.09386512082662879,-0.09386512082662879,False,5973.0428733003555,50,0.9,7608.16440812044,0.5469753243796083,none,24375.984680399426,24375.984680399426,24375.984680399426,none
2008-03-11,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-12,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-13,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-14,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-17,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-18,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-19,19978.746149346225,19978.746149346225,19978.746149346225,-0.0957986237144268,-0.0957986237144268,False,5971.664668918298,50,0.9,7639.406471458792,0.5234391993782431,none,24349.597514350367,24349.597514350367,24349.597514350367,none
2008-03-20,20633.449871589335,20633.449871589335,20633.449871589335,-0.09633233774718337,-0.09633233774718337,False,6226.938965881953,50,0.9,7774.245779706841,0.454616986751033,none,25183.33096366112,25183.33096366112,25183.33096366112,none
2008-03-24,20824.184804875076,20824.184804875076,20824.184804875076,-0.08529840233782693,-0.08529840233782693,False,6110.965683406526,50,0.9,8048.7950753242285,0.48877166680273343,none,25450.788271181264,25450.788271181264,25450.788271181264,none
2008-03-25,20824.184804875076,20824.184804875076,20824.184804875076,-0.08529840233782693,-0.08529840233782693,False,6110.965683406526,50,0.9,8048.7950753242285,0.48877166680273343,none,25450.788271181264,25450.788271181264,25450.788271181264,none
2008-03-26,20824.184804875076,20824.184804875076,20824.184804875076,-0.08529840233782693,-0.08529840233782693,False,6110.965683406526,50,0.9,8048.7950753242285,0.48877166680273343,none,25450.788271181264,25450.788271181264,25450.788271181264,none
2008-03-27,20824.184804875076,20824.184804875076,20824.184804875076,-0.08529840233782693,-0.08529840233782693,False,6110.965683406526,50,0.9,8048.7950753242285,0.48877166680273343,none,25450.788271181264,25450.788271181264,25450.788271181264,none
2008-03-28,20824.184804875076,20824.184804875076,20824.184804875076,-0.08529840233782693,-0.08529840233782693,False,6110.965683406526,50,0.9,8048.7950753242285,0.48877166680273343,none,25450.788271181264,25450.788271181264,25450.788271181264,none
2008-03-31,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-01,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-02,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-03,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-04,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-07,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-08,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-09,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-10,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-11,21016.99901400854,21016.99901400854,21016.99901400854,-0.18213279387630016,-0.18213279387630016,False,6887.924780994561,50,0.9,8062.649020769558,0.3604797140926137,none,24847.797759575176,24847.797759575176,24847.797759575176,none
2008-04-14,21025.7541326187,21025.7541326187,21025.7541326187,-0.1879899937930412,-0.1879899937930412,False,6929.269977813661,50,0.9,8075.047208491929,0.3375827491742507,none,24809.1754467839,24809.1754467839,24809.1754467839,none
2008-04-15,21025.7541326187,21025.7541326187,21025.7541326187,-0.1879899937930412,-0.1879899937930412,False,6929.269977813661,50,0.9,8075.047208491929,0.3375827491742507,none,24809.1754467839,24809.1754467839,24809.1754467839,none
2008-04-16,21025.7541326187,21025.7541326187,21025.7541326187,-0.1879899937930412,-0.1879899937930412,False,6929.269977813661,50,0.9,8075.047208491929,0.3375827491742507,none,24809.1754467839,24809.1754467839,24809.1754467839,none
2008-04-17,20896.656086663323,20896.656086663323,20896.656086663323,-0.11226901348995917,-0.11226901348995917,False,6325.174218757229,50,0.9,8062.649020769558,0.3832254729213349,none,25287.961469720518,25287.961469720518,25287.961469720518,none
2008-04-18,20896.656086663323,20896.656086663323,20896.656086663323,-0.11226901348995917,-0.11226901348995917,False,6325.174218757229,50,0.9,8062.649020769558,0.3832254729213349,none,25287.961469720518,25287.961469720518,25287.961469720518,none
2008-04-21,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-22,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-23,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-24,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-25,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-28,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-29,20897.0358290587,20897.0358290587,20897.0358290587,-0.11304183373314451,-0.11304183373314451,False,6328.480081884005,50,0.9,8067.247939165368,0.37867379032801984,none,25279.77975166739,25279.77975166739,25279.77975166739,none
2008-04-30,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-01,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-02,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-05,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-06,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-07,20951.689945171274,20951.689945171274,20951.689945171274,-0.14992293197086703,-0.14992293197086703,False,6588.991317702803,50,0.9,8121.665720120627,0.2552326985662374,none,25008.897901385993,25008.897901385993,25008.897901385993,none
2008-05-08,21174.327297017182,21174.327297017182,21174.327297017182,-0.23014954364151347,-0.23014954364151347,False,7272.459331147376,50,0.9,8175.856552928746,0.1837454735155517,none,24654.284057953373,24654.284057953373,24654.284057953373,none
2008-05-09,21174.327297017182,21174.327297017182,21174.327297017182,-0.23014954364151347,-0.23014954364151347,False,7272.459331147376,50,0.9,8175.856552928746,0.1837454735155517,none,24654.284057953373,24654.284057953373,24654.284057953373,none
2008-05-12,20743.364678105267,20743.364678105267,20743.364678105267,-0.14752429041001247,-0.14752429041001247,False,6465.145052809245,50,0.9,8121.665720120627,0.30728379912684767,none,24754.728889506023,24754.728889506023,24754.728889506023,none
2008-05-13,20743.364678105267,20743.364678105267,20743.364678105267,-0.14752429041001247,-0.14752429041001247,False,6465.145052809245,50,0.9,8121.665720120627,0.30728379912684767,none,24754.728889506023,24754.728889506023,24754.728889506023,none
2008-05-14,20743.364678105267,20743.364678105267,20743.364678105267,-0.14752429041001247,-0.14752429041001247,False,6465.145052809245,50,0.9,8121.665720120627,0.30728379912684767,none,24754.728889506023,24754.728889506023,24754.728889506023,none
2008-05-15,20743.364678105267,20743.364678105267,20743.364678105267,-0.14752429041001247,-0.14752429041001247,False,6465.145052809245,50,0.9,8121.665720120627,0.30728379912684767,none,24754.728889506023,24754.728889506023,24754.728889506023,none
2008-05-16,20706.53068066715,20706.53068066715,20706.53068066715,-0.12614430045005182,-0.12614430045005182,False,6324.894877418304,50,0.9,8067.247939165368,0.39739462640036527,none,24907.165888704563,24907.165888704563,24907.165888704563,none
2008-05-19,20706.53068066715,20706.53068066715,20706.53068066715,-0.12614430045005182,-0.12614430045005182,False,6324.894877418304,50,0.9,8067.247939165368,0.39739462640036527,none,24907.165888704563,24907.165888704563,24907.165888704563,none
2008-05-20,20706.53068066715,20706.53068066715,20706.53068066715,-0.12614430045005182,-0.12614430045005182,False,6324.894877418304,50,0.9,8067.247939165368,0.39739462640036527,none,24907.165888704563,24907.165888704563,24907.165888704563,none
2008-05-21,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-22,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-23,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-27,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-28,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-29,20633.10640757387,20633.10640757387,20633.10640757387,-0.07010599036041545,-0.07010599036041545,False,5918.277531125005,50,0.9,8048.7950753242285,0.4542519715315583,none,25339.221472379446,25339.221472379446,25339.221472379446,none
2008-05-30,20693.009449304456,20693.009449304456,20693.009449304456,-0.11942766933247494,-0.11942766933247494,False,6271.742004086587,50,0.9,8067.247939165368,0.37062029038257316,none,24948.64548894581,24948.64548894581,24948.64548894581,none
2008-06-02,20693.009449304456,20693.009449304456,20693.009449304456,-0.11942766933247494,-0.11942766933247494,False,6271.742004086587,50,0.9,8067.247939165368,0.37062029038257316,none,24948.64548894581,24948.64548894581,24948.64548894581,none
2008-06-03,20693.009449304456,20693.009449304456,20693.009449304456,-0.11942766933247494,-0.11942766933247494,False,6271.742004086587,50,0.9,8067.247939165368,0.37062029038257316,none,24948.64548894581,24948.64548894581,24948.64548894581,none
2008-06-04,20740.961512303315,20740.961512303315,20740.961512303315,-0.14688885864552503,-0.14688885864552503,False,6459.453471788447,50,0.9,8121.665720120627,0.26901074796541213,none,24756.886404453653,24756.886404453653,24756.886404453653,none
2008-06-05,20714.891645192965,20714.891645192965,20714.891645192965,-0.1316686087331116,-0.1316686087331116,False,6367.459874084875,50,0.9,8067.247939165368,0.3343287913459243,none,24869.961589939543,24869.961589939543,24869.961589939543,none
2008-06-06,20714.891645192965,20714.891645192965,20714.891645192965,-0.1316686087331116,-0.1316686087331116,False,6367.459874084875,50,0.9,8067.247939165368,0.3343287913459243,none,24869.961589939543,24869.961589939543,24869.961589939543,none
2008-06-09,20714.891645192965,20714.891645192965,20714.891645192965,-0.1316686087331116,-0.1316686087331116,False,6367.459874084875,50,0.9,8067.247939165368,0.3343287913459243,none,24869.961589939543,24869.961589939543,24869.961589939543,none
2008-06-10,20244.139679918986,20244.139679918986,20244.139679918986,-0.04339087269776701,-0.04339087269776701,False,5565.35926166364,50,0.9,8048.7950753242285,0.5267698405437798,none,25070.895163603458,25070.895163603458,25070.895163603458,none
2008-06-11,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-12,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-13,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-16,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-17,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-18,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-19,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-20,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-23,20300.98012327501,20300.98012327501,20300.98012327501,-0.08326149219288856,-0.08326149219288856,False,5838.605349599991,50,0.9,8067.247939165368,0.3839583325032323,none,24750.512011559465,24750.512011559465,24750.512011559465,none
2008-06-24,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-06-25,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-06-26,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-06-27,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-06-30,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-07-01,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-07-02,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-07-03,20289.81355484006,20289.81355484006,20289.81355484006,-0.07617122393289477,-0.07617122393289477,False,5761.530802902491,50,0.9,8121.665720120627,0.3767652361286472,none,24782.284624329437,24782.284624329437,24782.284624329437,none
2008-07-07,20270.280829608513,20270.280829608513,20270.280829608513,-0.062445126881770216,-0.062445126881770216,False,5639.206874519717,50,0.9,8175.856552928746,0.3891269446556247,none,24867.19495950313,24867.19495950313,24867.19495950313,none
2008-07-08,20333.710011923562,20333.710011923562,20333.710011923562,-0.08610370203345379,-0.08610370203345379,False,5772.705344495842,50,0.9,8276.292831419234,0.4492685974772457,none,24692.885916976153,24692.885916976153,24692.885916976153,none
2008-07-09,20219.513658982298,20219.513658982298,20219.513658982298,0.0274339573479707,0.0274339573479707,False,4921.1835618425,50,0.9,8522.515084348952,0.5692479354616121,none,25609.459731481365,25609.459731481365,25609.459731481365,none
2008-07-10,20219.513658982298,20219.513658982298,20219.513658982298,0.0274339573479707,0.0274339573479707,False,4921.1835618425,50,0.9,8522.515084348952,0.5692479354616121,none,25609.459731481365,25609.459731481365,25609.459731481365,none
2008-07-11,20219.513658982298,20219.513658982298,20219.513658982298,0.0274339573479707,0.0274339573479707,False,4921.1835618425,50,0.9,8522.515084348952,0.5692479354616121,none,25609.459731481365,25609.459731481365,25609.459731481365,none
2008-07-14,20263.421080361346,20263.421080361346,20263.421080361346,-0.041636352926835304,-0.041636352926835304,False,5463.510732411765,50,0.9,8267.44414492576,0.5400213656076844,none,25029.04008845146,25029.04008845146,25029.04008845146,none
2008-07-15,20263.421080361346,20263.421080361346,20263.421080361346,-0.041636352926835304,-0.041636352926835304,False,5463.510732411765,50,0.9,8267.44414492576,0.5400213656076844,none,25029.04008845146,25029.04008845146,25029.04008845146,none
2008-07-16,20263.421080361346,20263.421080361346,20263.421080361346,-0.041636352926835304,-0.041636352926835304,False,5463.510732411765,50,0.9,8267.44414492576,0.5400213656076844,none,25029.04008845146,25029.04008845146,25029.04008845146,none
2008-07-17,20283.994613593728,20283.994613593728,20283.994613593728,-0.05831270046692484,-0.05831270046692484,False,5619.424487588535,50,0.9,8175.856552928746,0.4992582252514558,none,24926.63592128761,24926.63592128761,24926.63592128761,none
2008-07-18,20283.994613593728,20283.994613593728,20283.994613593728,-0.05831270046692484,-0.05831270046692484,False,5619.424487588535,50,0.9,8175.856552928746,0.4992582252514558,none,24926.63592128761,24926.63592128761,24926.63592128761,none
2008-07-21,20283.994613593728,20283.994613593728,20283.994613593728,-0.05831270046692484,-0.05831270046692484,False,5619.424487588535,50,0.9,8175.856552928746,0.4992582252514558,none,24926.63592128761,24926.63592128761,24926.63592128761,none
2008-07-22,20283.994613593728,20283.994613593728,20283.994613593728,-0.05831270046692484,-0.05831270046692484,False,5619.424487588535,50,0.9,8175.856552928746,0.4992582252514558,none,24926.63592128761,24926.63592128761,24926.63592128761,none
2008-07-23,20283.994613593728,20283.994613593728,20283.994613593728,-0.05831270046692484,-0.05831270046692484,False,5619.424487588535,50,0.9,8175.856552928746,0.4992582252514558,none,24926.63592128761,24926.63592128761,24926.63592128761,none
2008-07-24,20292.318634537813,20292.318634537813,20292.318634537813,-0.06128978860100658,-0.06128978860100658,False,5599.502216375822,50,0.9,8267.44414492576,0.5439105027596696,none,24874.00805921758,24874.00805921758,24874.00805921758,none
2008-07-25,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-07-28,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-07-29,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-07-30,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-07-31,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-08-01,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-08-04,20203.20970798884,20203.20970798884,20203.20970798884,0.03878802448279965,0.03878802448279965,False,4849.697321494914,50,0.9,8522.515084348952,0.6125350467760389,none,25719.962022356853,25719.962022356853,25719.962022356853,none
2008-08-05,20186.63050019567,20186.63050019567,20186.63050019567,0.08273871312481638,0.08273871312481638,False,4566.327908223844,50,0.9,8603.959387946747,0.5491186293169594,none,26209.62884281631,26209.62884281631,26209.62884281631,none
2008-08-08,20186.63050019567,20186.63050019567,20186.63050019567,0.08273871312481638,0.08273871312481638,False,4566.327908223844,50,0.9,8603.959387946747,0.5491186293169594,none,26209.62884281631,26209.62884281631,26209.62884281631,none
2008-08-11,20578.828780483393,20578.828780483393,20578.828780483393,-0.016260925861221943,-0.016260925861221943,False,5290.900578364823,50,0.9,8621.334144088281,0.5141145460290171,none,25593.74228832833,25593.74228832833,25593.74228832833,none
2008-08-12,20577.09096837126,20577.09096837126,20577.09096837126,-0.01700446568836617,-0.01700446568836617,False,5286.698723639527,50,0.9,8639.25083410075,0.4830619827258271,none,25575.792844515126,25575.792844515126,25575.792844515126,none
2008-08-13,20585.577482618603,20585.577482618603,20585.577482618603,-0.026280800851781094,-0.026280800851781094,False,5311.68407409668,50,0.9,8717.679970312136,0.45642976587695505,none,25457.3301441677,25457.3301441677,25457.3301441677,none
2008-08-26,20585.577482618603,20585.577482618603,20585.577482618603,-0.026280800851781094,-0.026280800851781094,False,5311.68407409668,50,0.9,8717.679970312136,0.45642976587695505,none,25457.3301441677,25457.3301441677,25457.3301441677,none
2008-08-27,20956.562992009844,20956.562992009844,20956.562992009844,-0.10327433941072978,-0.10327433941072978,False,5937.1888623826435,50,0.9,8789.600503737458,0.29644663546490335,none,25199.074289128534,25199.074289128534,25199.074289128534,none
2008-08-28,20956.562992009844,20956.562992009844,20956.562992009844,-0.10327433941072978,-0.10327433941072978,False,5937.1888623826435,50,0.9,8789.600503737458,0.29644663546490335,none,25199.074289128534,25199.074289128534,25199.074289128534,none
2008-08-29,20956.562992009844,20956.562992009844,20956.562992009844,-0.10327433941072978,-0.10327433941072978,False,5937.1888623826435,50,0.9,8789.600503737458,0.29644663546490335,none,25199.074289128534,25199.074289128534,25199.074289128534,none
2008-09-02,20956.562992009844,20956.562992009844,20956.562992009844,-0.10327433941072978,-0.10327433941072978,False,5937.1888623826435,50,0.9,8789.600503737458,0.29644663546490335,none,25199.074289128534,25199.074289128534,25199.074289128534,none
